0,1,2,3,4,5,label
-0.7889064,0.42020598,-0.96344143,-0.4035074,-0.29270247,-0.35093907,1
-0.85986966,0.6695489,-0.94101495,-0.17532408,-0.37336552,-0.41605416,1
-0.05847478,0.31997925,-0.98530626,-0.52165574,-0.47036487,-0.45862344,0
-0.69397044,0.33671173,-0.97245437,-0.6192211,-0.17195988,-0.35334605,0
0.7988901,0.693441,-0.94353735,0.030038863,-0.3724128,0.1867103,0
-0.8842467,0.43062755,-0.95967007,-0.10167909,-0.5965271,-0.3181934,1
-0.7184861,0.58339155,-0.9471404,-0.48940492,-0.21956415,-0.37069643,0
-0.41070879,0.90742517,-0.9279214,-0.75444627,-0.12510736,-0.32233283,1
-0.111206144,0.68579566,-0.9546607,-0.5480772,-0.7496369,-0.39015752,0
-0.6583547,0.70231855,-0.9440291,-0.42917886,-0.19794646,-0.41118175,1
-0.91894066,0.51078594,-0.9485133,-0.0939706,-0.4832893,-0.34022653,1
-0.7416978,0.34276342,-0.97093135,-0.5417835,-0.23487222,-0.34142625,0
-0.702951,0.34087992,-0.9709879,-0.6561526,-0.117501184,-0.35351747,0
-0.74112433,0.32588664,-0.9715451,-0.4456464,-0.38538185,-0.3357525,1
-0.8403379,0.47874996,-0.95725816,-0.24561921,-0.4120657,-0.35308695,1
-0.67360526,0.30412376,-0.9763676,-0.664431,-0.1715037,-0.3558589,0
0.3115077,0.42361838,-0.968735,-0.3008945,-0.6595293,-0.66547585,0
-0.6495169,0.6288319,-0.9447124,-0.31453502,-0.4570542,-0.35660097,1
-0.55297863,0.387614,-0.9723701,-0.83952904,-0.08733691,-0.41308245,0
-0.7744118,0.39418542,-0.96651477,-0.3797751,-0.3645115,-0.34424138,1
-0.81901115,0.43011254,-0.9620317,-0.30976677,-0.42853755,-0.33683583,1
0.33086956,0.31477138,-0.9842008,0.30005383,0.523504,-0.549801,0
0.5532123,0.39106855,-0.98675793,0.028715193,-0.1573002,-0.43130592,0
0.41239345,0.4515152,-0.9694975,0.61179715,0.33763182,-0.47581765,0
0.8319502,0.52644384,-0.9737378,0.11511475,-0.15467396,-0.33993703,0
-0.8561499,0.61123025,-0.9395045,-0.15420434,-0.45376495,-0.35273382,1
-0.8589994,0.4603177,-0.9577079,-0.17291859,-0.48707905,-0.3488518,1
-0.43118972,0.6310966,-0.953321,-0.78829145,-0.23534238,-0.3764192,0
-0.029942453,0.5971399,-0.95576435,-0.8168609,-0.4544793,-0.16151443,0
-0.70482767,0.49771675,-0.9565422,-0.5251556,-0.21782663,-0.36318713,0
-0.7819588,0.5654637,-0.9518183,-0.36457512,-0.24806102,-0.39689386,1
-0.7373698,0.5450955,-0.95215917,-0.6171791,0.025060087,-0.4207813,0
-0.8859517,0.48115,-0.95700157,-0.14932942,-0.45845407,-0.34006277,1
-0.8234491,0.41511264,-0.95789266,-0.24915631,-0.49667123,-0.3318814,1
-0.49956983,0.36506876,-0.9756054,-0.8569845,-0.15825236,-0.37083662,0
-0.35878062,0.5403082,-0.9616827,-0.8957349,-0.20541751,-0.35601252,0
-0.679229,0.3667315,-0.9594048,-0.63465047,-0.22121356,-0.33675548,0
-0.57818276,0.53441674,-0.9597203,-0.68066525,-0.27576935,-0.39152923,0
-0.76299775,0.7737379,-0.9358975,-0.3942835,-0.106289566,-0.43175018,1
-0.24136952,0.52601755,-0.961162,-0.49803495,-0.56662035,-0.24910158,0
-0.7078265,0.30056638,-0.9760014,-0.5804379,-0.24870914,-0.33802646,0
-0.975312,0.5766468,-0.94243944,0.01220715,-0.5354774,-0.34064126,1
-0.8072691,0.41248184,-0.96472037,-0.30606323,-0.43309218,-0.32987127,1
-0.49450177,0.6097836,-0.95227545,-0.81576335,-0.10787012,-0.34872115,0
-0.53944385,0.81927097,-0.9362934,-0.5752989,-0.0545879,-0.42739713,1
-0.6563818,0.3405956,-0.97320867,-0.67857933,-0.15098564,-0.36140123,1
0.012430489,0.35353512,-0.984276,-0.32037315,-0.35330448,-0.49791205,0
-0.8488481,0.46280965,-0.9574315,-0.26261556,-0.38327295,-0.36542374,1
-0.7567621,0.6390348,-0.9310303,-0.40597674,-0.15517637,-0.41596615,1
0.09166682,0.7960303,-0.9488759,-0.51860404,-0.46384537,-0.37368423,1
-0.36046177,0.52455485,-0.96361214,-0.8481654,-0.41826108,-0.3670247,0
-0.845067,0.43729472,-0.95948577,-0.32901168,-0.35521752,-0.3240362,1
-0.70587546,0.6193323,-0.943682,-0.48624742,-0.28379446,-0.34174538,0
-0.48359925,0.58485776,-0.95423573,-0.8068981,-0.1188522,-0.32887965,0
-0.6614574,0.46601182,-0.9625162,-0.682171,-0.053342685,-0.41373146,0
-0.77343714,0.6996896,-0.93962586,-0.38435912,-0.16739315,-0.42469868,1
-0.45405078,0.43592837,-0.9688248,-0.87138677,-0.21172726,-0.30909872,0
-0.8095635,0.42518204,-0.9592827,-0.38033372,-0.28485772,-0.34381348,0
-0.74366516,0.75449926,-0.9362017,-0.5066909,-0.012863845,-0.40447506,0
-0.7136552,0.25990272,-0.9784622,-0.5431522,-0.3509141,-0.30043465,0
-0.20090812,0.2842503,-0.98552877,-0.491544,-0.27285197,-0.4375246,0
-0.72481054,0.42660126,-0.96434826,-0.52795553,-0.19764194,-0.34571362,0
0.14652908,0.5256497,-0.964167,-0.1331262,-0.9066825,-0.45268655,0
-0.8644419,0.6014035,-0.943827,-0.32666188,-0.23242754,-0.38940802,1
-0.7368425,0.4852893,-0.95773023,-0.5386554,-0.14004573,-0.3862944,0
-0.810819,0.356222,-0.83207464,-0.31937677,-0.5755346,-0.28109273,1
-0.8463088,0.57418346,-0.94829464,-0.24464752,-0.3311337,-0.36422962,1
-0.46606112,0.71705794,-0.9437041,-0.87040114,-0.009446651,-0.3768662,0
-0.81529665,0.42105472,-0.96216685,-0.3245089,-0.37932009,-0.34913456,1
-0.71973616,0.68744314,-0.9408848,-0.31530628,-0.33313596,-0.37772754,1
-0.5731168,0.51344097,-0.95964426,-0.7021291,-0.18379673,-0.4112841,0
-0.8624053,0.57249707,-0.94735533,-0.22316425,-0.33141872,-0.36676604,1
-0.93490934,0.65885377,-0.94023925,-0.094505996,-0.33135098,-0.40189135,1
-0.5499077,0.43045157,-0.96834743,-0.82280123,-0.08422518,-0.39741856,0
-0.71799636,0.33505833,-0.9705768,-0.59082514,-0.21315911,-0.35842907,0
-0.68660295,0.2817488,-0.97736293,-0.616822,-0.24572875,-0.3293405,0
-0.82074827,0.4910021,-0.9526822,-0.28499272,-0.40418017,-0.33585712,1
0.11863685,0.44389775,-0.970093,-0.19385907,-0.44450206,-0.19832319,0
-0.7454991,0.29599127,-0.9732098,-0.5304577,-0.29960865,-0.3013225,0
-0.91707677,0.587711,-0.94725007,-0.119926184,-0.38419336,-0.37498355,1
-0.87020636,0.5085279,-0.953952,-0.21870942,-0.35454965,-0.3749405,1
-0.23095998,0.5101249,-0.9598132,-0.7536595,-0.43720877,-0.23420657,0
-0.6708453,0.30778736,-0.97589564,-0.6943758,-0.12800416,-0.35727906,0
0.2527303,0.3429973,-0.97491336,-0.26064497,-0.25405332,-0.49570882,0
-0.89709795,0.6499195,-0.9388884,-0.27333897,-0.19274816,-0.3850336,0
0.0368582,0.58128226,-0.9585012,-0.64489746,-0.46898872,-0.30629173,0
-0.6875668,0.83075637,-0.9315398,-0.47436306,-0.058317557,-0.41836822,1
-0.11208397,0.6203615,-0.9579349,-0.8996911,-0.38936585,-0.3334524,0
-0.16935536,0.42122948,-0.976972,-0.7771753,-0.64473253,-0.4245735,0
-0.70801306,0.25824106,-0.97538847,-0.53096944,-0.38899118,-0.29496527,0
-0.63541543,0.58900076,-0.95014524,-0.67969865,-0.110959396,-0.33901644,0
-0.7357727,0.4824698,-0.9607152,-0.496773,-0.17602393,-0.40817446,1
-0.8279346,0.7424457,-0.93495226,-0.28370076,-0.24700853,-0.44721738,1
-0.7431941,0.4032181,-0.96519214,-0.59344715,-0.11811426,-0.3717221,0
-0.7833081,0.3674975,-0.967852,-0.33444116,-0.44531572,-0.34347555,1
-0.71894854,0.42317373,-0.96535784,-0.6045572,-0.09639189,-0.36656567,0
-0.78138465,0.6872622,-0.93671477,-0.24813952,-0.4148879,-0.3355035,1
0.02665788,0.5060751,-0.96750706,-0.39013192,-0.43879956,-0.4626384,0
-0.72153944,0.4743298,-0.961384,-0.5282146,-0.17600939,-0.3922292,1
-0.810828,0.41237754,-0.96466774,-0.33937845,-0.36548188,-0.33992475,1
-0.5035169,0.4529119,-0.96671265,-0.8228419,-0.21083051,-0.36411306,0
-0.18107194,0.7430655,-0.9364514,-0.5724278,-0.66480696,-0.15912749,0
-0.85525113,0.42038816,-0.95725495,-0.1580992,-0.5791669,-0.31406522,1
0.26647025,0.40660137,-0.9707436,-0.31583422,-0.3581924,-0.45279914,0
-0.25401697,0.65900946,-0.95356536,-0.8374067,-0.44876593,-0.41518226,0
-0.77521324,0.5789094,-0.9507222,-0.47379968,-0.1712381,-0.38221374,0
-0.83970004,0.5641651,-0.95113164,-0.2996915,-0.26993662,-0.36699265,1
-0.83765197,0.77221894,-0.931906,-0.30146903,-0.13784872,-0.42910296,1
-0.89918244,0.5578801,-0.9491033,-0.10380837,-0.4638213,-0.36765638,1
-0.64943224,0.3381537,-0.97448206,-0.6436847,-0.22667216,-0.3571116,1
-0.7680668,0.3900149,-0.9667715,-0.45144132,-0.28446546,-0.3304987,0
-0.1992442,0.3196677,-0.9814684,-0.21726069,0.31889457,-0.30288702,0
-0.83780646,0.45693982,-0.9556217,-0.16241771,-0.56514955,-0.34023783,1
-0.6788217,0.36910337,-0.97038174,-0.67687774,-0.13202478,-0.35115963,0
-0.6666669,0.58669406,-0.9530568,-0.6148895,-0.051975116,-0.45148325,0
-0.6621103,0.5758598,-0.9553717,-0.46465236,-0.21355167,-0.4006033,1
-0.18600187,0.39235574,-0.9774961,-0.77351886,-0.5371354,-0.41464958,0
0.21496159,0.58691514,-0.94195354,0.00051647425,-0.26693398,0.14959818,0
-0.16062379,0.54429764,-0.96645653,-0.6791397,-0.7596251,-0.39241487,0
-0.6963789,0.31184366,-0.97487897,-0.63576317,-0.17205168,-0.34826332,0
-0.8458763,0.5165097,-0.9534974,-0.23942845,-0.3777249,-0.38042766,1
-0.009644628,0.28316927,-0.9731146,-0.4044375,-0.36434597,-0.51557195,0
-0.67035687,0.55772525,-0.95383596,-0.64725804,-0.06974603,-0.39289898,0
-0.6501714,0.6892576,-0.9441699,-0.5269823,-0.13740158,-0.4040703,1
-0.88853884,0.62202895,-0.9439817,-0.23141636,-0.2540206,-0.39881018,1
-0.4808375,0.5274302,-0.9607742,-0.7241999,-0.20020221,-0.33367157,1
-0.64598775,0.5381504,-0.9570808,-0.65289557,-0.100238785,-0.39523742,0
-0.70052004,0.4779177,-0.95653236,-0.36587954,-0.47381443,-0.34303823,1
-0.8839214,0.47127277,-0.9580139,-0.19047612,-0.42140836,-0.3393612,1
-0.5652348,0.3485512,-0.974137,-0.86104965,-0.09423098,-0.36442733,0
-0.8577224,0.44933674,-0.9587147,-0.22835152,-0.41098878,-0.34888577,1
-0.7438212,0.27966303,-0.97265106,-0.5018018,-0.37324476,-0.28512448,0
-0.60017973,0.78693855,-0.93786937,-0.5731607,-0.028138667,-0.42644772,1
-0.8433461,0.54002887,-0.95276976,-0.22035384,-0.35463828,-0.37885556,1
-0.44568264,0.64058274,-0.9506849,-0.3887692,-0.33871117,-0.38181433,1
-0.82755333,0.5943599,-0.94821,-0.36156255,-0.14109324,-0.41385198,1
-0.8404125,0.47806022,-0.9575751,-0.25362805,-0.41154742,-0.34168863,1
-0.82083917,0.76944244,-0.93280977,-0.3494259,-0.119718,-0.43398133,1
-0.66685313,0.6508188,-0.94852984,-0.49218148,-0.16431865,-0.40048385,1
0.44936347,0.38619554,-0.98954904,0.1780231,0.27842152,-0.44348806,0
0.20581287,0.3098453,-0.99301785,-0.015987217,-0.03629853,-0.49146873,0
-0.76435554,0.56182253,-0.9522662,-0.24814443,-0.43767738,-0.37373516,1
-0.8234973,0.70821357,-0.9381378,-0.37452096,-0.1375667,-0.417239,1
-0.8268906,0.4866224,-0.95678467,-0.3035012,-0.36226043,-0.3613748,1
-0.48443073,0.6352514,-0.95137054,-0.71879375,-0.23687848,-0.3534283,0
-0.31650648,0.68340117,-0.9482155,-0.79415154,-0.25884357,-0.29181802,0
-0.36787897,0.41168547,-0.9742462,-0.83204275,-0.344347,-0.3737493,0
-0.3288169,0.45355317,-0.9673172,-0.7653728,-0.40983954,-0.3832194,0
-0.7571671,0.6739248,-0.9449093,-0.3761704,-0.16326721,-0.43214336,1
-0.8134787,0.5119574,-0.9547274,-0.32084003,-0.31220976,-0.3548677,1
-0.7776719,0.50270325,-0.95645744,-0.38979527,-0.27080506,-0.36948657,1
-0.5781098,0.81437826,-0.9316711,-0.47498837,-0.23181108,-0.32830703,1
-0.83905554,0.49378774,-0.9550945,-0.26716393,-0.36842382,-0.3514952,1
-0.6512212,0.5404447,-0.9587055,-0.54492795,-0.1453821,-0.4194699,1
-0.8039981,0.539399,-0.9514908,-0.42398137,-0.16884741,-0.36828017,0
-0.80373573,0.38825315,-0.9661976,-0.32083374,-0.43473917,-0.32540312,1
-0.8207513,0.41095126,-0.95917064,-0.19767156,-0.54887104,-0.34117854,1
-0.69065905,0.42584416,-0.96589345,-0.5594271,-0.22561735,-0.37149945,1
-0.70742744,0.4707085,-0.9619728,-0.5040556,-0.25955963,-0.36033374,0
-0.7325922,0.40576446,-0.9662209,-0.5182682,-0.23944011,-0.351048,1
-0.62212324,0.3316115,-0.97499025,-0.71778893,-0.18248793,-0.37067896,1
-0.6781181,0.5717852,-0.95307744,-0.5452356,-0.2191526,-0.36109808,0
-0.85548246,0.41903353,-0.9477532,-0.20234028,-0.5128561,-0.32395262,1
-0.16472507,0.5110537,-0.9682429,-0.89787817,-0.40545273,-0.3696934,0
-0.86893237,0.4531503,-0.95976704,-0.16770676,-0.5026078,-0.33437535,1
-0.40784505,0.4867013,-0.96173847,-0.6508697,-0.3729815,-0.28832772,1
-0.58639944,0.40696195,-0.96927744,-0.8179705,0.0011994839,-0.41523954,0
-0.7392384,0.30529928,-0.9735788,-0.49621335,-0.35033277,-0.31965798,0
-0.784392,0.4764138,-0.959149,-0.3648727,-0.30683842,-0.38276112,1
-0.70328426,0.34859762,-0.9702017,-0.6199239,-0.1855726,-0.3373358,0
-0.8756693,0.47364867,-0.9550996,-0.1628947,-0.45874292,-0.35549247,1
-0.7070811,0.4693027,-0.9618701,-0.5807325,-0.14914854,-0.3645636,0
-0.6976089,0.55273074,-0.95268285,-0.6313063,-0.023881495,-0.4021704,0
-0.2703223,0.36667347,-0.978502,-0.7974628,-0.46662915,-0.415706,0
-0.56366736,0.6962352,-0.9440663,-0.80062926,0.039752066,-0.38597623,0
-0.52010876,0.69294715,-0.947265,-0.65993625,-0.10595217,-0.39424166,1
-0.72131133,0.42843783,-0.96315706,-0.50629586,-0.24393716,-0.36087003,0
-0.6662179,0.42706406,-0.9634505,-0.58653456,-0.2204898,-0.37386745,0
-0.9220718,0.4770593,-0.9496575,-0.07387614,-0.5369868,-0.32987654,1
-0.77388495,0.36032954,-0.967948,-0.3782794,-0.39898807,-0.33181295,0
-0.44790795,0.5489213,-0.9586041,-0.796751,-0.29020324,-0.36776033,0
0.4362626,0.5657742,-0.93472385,-0.22533251,-0.32273483,0.21450353,0
-0.7100625,0.6061851,-0.9508502,-0.46085954,-0.20090169,-0.41724083,1
-0.705062,0.68891543,-0.94252837,-0.4322291,-0.18449065,-0.39347452,1
0.17298108,0.46503443,-0.9737897,-0.43790075,-0.5718088,-0.5970191,0
-0.6579207,0.71974874,-0.94276863,-0.44511938,-0.16783643,-0.41365018,1
-0.4309967,0.57594895,-0.9591498,-0.64129645,-0.57225597,-0.3440316,0
-0.8947798,0.5592945,-0.94959956,-0.19429511,-0.32598054,-0.36091596,1
0.73571587,0.4361849,-0.9352439,1.0,0.83519983,-0.7849493,0
-0.80102026,0.45012233,-0.95781875,-0.23004338,-0.53703797,-0.34643713,1
-0.73647314,0.48993376,-0.9552098,-0.46274582,-0.34356326,-0.35521248,0
-0.9145861,0.62051374,-0.943437,-0.18992111,-0.25415784,-0.39675158,1
-0.54467094,0.70789665,-0.94479084,-0.6159998,-0.09120956,-0.3939916,1
-0.77988327,0.36515847,-0.96853495,-0.3352825,-0.4527217,-0.33205035,1
-0.7614019,0.6015324,-0.94861263,-0.47994423,-0.11551607,-0.39635473,1
-0.847919,0.5376846,-0.95415086,-0.18433172,-0.3924472,-0.38958412,1
0.5194063,0.62244827,-0.9251063,-0.26852018,-0.42776802,0.20097852,0
-0.74987745,0.45781472,-0.961648,-0.48192465,-0.22113289,-0.39328742,0
-0.7059309,0.5073545,-0.9575365,-0.6273953,-0.026323974,-0.4242293,0
-0.8287964,0.46081746,-0.9611278,-0.2598496,-0.39550406,-0.35373962,1
-0.6361052,0.41818357,-0.9679052,-0.685477,-0.09696126,-0.39981833,0
-0.74757534,0.37308484,-0.96818525,-0.45864332,-0.32090592,-0.3435113,1
-0.6874498,0.47065404,-0.961935,-0.5024792,-0.26081046,-0.42999476,0
-0.8826203,0.6086076,-0.94543374,-0.24571767,-0.26075324,-0.40660357,1
-0.8490056,0.6222549,-0.9458266,-0.28591952,-0.21053217,-0.4234721,1
-0.86311734,0.4635056,-0.95890415,-0.13956499,-0.5284163,-0.3470698,1
-0.60978967,0.5954547,-0.95417947,-0.51101065,-0.1825278,-0.36242256,1
-0.61767244,0.51545066,-0.8614763,-0.5642668,-0.43347517,-0.23697402,1
-0.8039767,0.38516498,-0.96420515,-0.32043496,-0.44682762,-0.32596684,1
-0.8084334,0.48686743,-0.9581018,-0.42510378,-0.14871567,-0.380578,0
-0.8425367,0.56820554,-0.9499714,-0.36485666,-0.1360733,-0.38470778,0
-0.39846566,0.82515943,-0.93602204,-0.705399,-0.16055736,-0.33276552,1
-0.44515467,0.4753914,-0.967668,-0.7280593,-0.41121364,-0.3838705,0
-0.37728697,0.5608287,-0.95705307,-0.77513856,-0.3906945,-0.30562612,0
