0,1,2,3,label
-0.6493911,0.272901,-0.9744791,-0.58427835,0
-0.8123911,0.6150728,-0.9423492,-0.2710012,1
-0.6271238,0.86224055,-0.93103844,-0.37133282,1
-0.6524535,0.23000486,-0.9781071,-0.5043801,0
-0.6068441,0.5270651,-0.9523573,-0.4075024,0
-0.73661286,0.48805287,-0.95563376,-0.4029945,1
-0.87269735,0.50565875,-0.9502984,-0.12264609,1
-0.79794216,0.49678767,-0.9540151,-0.2565422,1
-0.14485621,0.3006956,-0.9812337,-0.5960966,0
-0.04197061,0.5851622,-0.96280175,-0.6317858,0
-0.7032073,0.2564287,-0.97145957,-0.5200863,0
-0.12497446,0.36430496,-0.96863943,-0.2907139,0
-0.8052488,0.609594,-0.94660306,-0.24046946,1
0.38961828,0.5240268,-0.9566539,-0.06857914,0
-0.35994834,0.44672352,-0.96513444,-0.62041,0
-0.7059145,0.47212774,-0.9578361,-0.4211933,0
-0.102794856,0.444309,-0.96876687,-0.7274711,0
-0.977651,0.6299219,-0.9357694,0.009015143,1
-0.7783363,0.51632583,-0.9517313,-0.3516271,0
-0.59217,0.5650896,-0.95637995,-0.45747676,1
-0.8230243,0.4833991,-0.95322794,-0.21929878,1
-0.7953458,0.33390927,-0.96441066,-0.34443802,0
-0.62783897,0.9069214,-0.92619836,-0.41521478,1
-0.7623469,0.5910113,-0.9485637,-0.28612557,1
-0.8005889,0.42154062,-0.9563719,-0.256004,1
0.108335495,0.11785662,-0.9892154,0.039631635,0
0.41083986,0.33860528,-0.9153623,0.04228124,0
-0.55030763,0.38662216,-0.96847486,-0.66488135,0
-0.6620276,0.33895645,-0.96919346,-0.50562996,1
-0.7940903,0.5361159,-0.9509443,-0.27627847,1
-0.81996036,0.64142096,-0.9417777,-0.3114336,0
-0.5475351,0.39190087,-0.9697653,-0.62520057,0
-0.8740485,0.63766915,-0.94130826,-0.21825896,1
-0.7771264,0.38581145,-0.96168804,-0.32113683,1
-0.8471831,0.6532508,-0.939435,-0.11463381,1
0.028240204,0.2766567,-0.9850276,-0.42771733,0
-0.6773804,0.2942229,-0.9716857,-0.51006806,0
1.0000001,0.66725105,-0.94130707,0.11738008,0
0.80002916,0.7087289,-0.9566398,-0.34493253,0
-0.6937345,0.47367832,-0.9586247,-0.44053853,1
-0.68177265,0.2934254,-0.9727468,-0.48975965,0
-0.35184795,0.9027672,-0.9324946,-0.62408733,1
-0.0129987,0.67274,-0.9567031,-0.44390595,0
-0.6302172,0.6851997,-0.9451863,-0.34116265,1
-0.83427167,0.4220436,-0.95771694,-0.16730784,1
-0.72635525,0.28536624,-0.96947676,-0.36063722,1
-0.8309703,0.45002466,-0.9551386,-0.1857485,1
-0.6552607,0.25853404,-0.9755574,-0.54860574,0
0.4325366,0.38877466,-0.9670599,-0.2428827,0
-0.61266094,0.6063432,-0.9439881,-0.24272177,1
-0.5213681,0.34699184,-0.9734417,-0.7050849,0
-0.8676175,0.583719,-0.94523084,-0.11076844,1
-0.76274306,0.35930485,-0.9645508,-0.30182534,1
-0.73166335,0.55271125,-0.9514825,-0.34956288,1
-0.8064822,0.39496318,-0.9597225,-0.2377985,1
-0.69060177,0.69450265,-0.9370251,-0.2837753,1
0.6882193,0.3378872,-0.98775524,0.07964456,0
0.5687082,0.37557283,-0.9676172,0.69688094,0
0.9988601,0.4801772,-0.97618306,0.17058343,0
-0.84130025,0.59168535,-0.93669957,-0.10243723,1
-0.85408545,0.43113935,-0.9549495,-0.122527614,1
-0.3823826,0.60649806,-0.9561538,-0.6580838,0
0.06130016,0.5723781,-0.9582466,-0.68509734,0
-0.68038446,0.4661775,-0.9562238,-0.42475837,0
-0.7657923,0.53972006,-0.95106536,-0.2858588,1
-0.7182169,0.51632035,-0.9525511,-0.5028392,0
-0.81257117,0.38158962,-0.9545872,-0.18676789,1
-0.65351087,0.33021694,-0.9586868,-0.5207987,0
-0.54179776,0.5059754,-0.96081567,-0.566491,0
-0.7406351,0.7621237,-0.93697137,-0.3080098,1
-0.6931602,0.25535595,-0.9746204,-0.4760298,0
-0.97482574,0.55593556,-0.9391586,0.042759538,1
-0.76279545,0.4252739,-0.9592656,-0.31591037,1
-0.79654026,0.37921917,-0.9624295,-0.2374092,1
-0.4517031,0.58430314,-0.95468384,-0.67634225,0
-0.49519333,0.81015944,-0.93928725,-0.46920815,1
-0.6335294,0.29715765,-0.972744,-0.5626898,1
-0.7066126,0.58977693,-0.95026654,-0.35779074,1
0.10697883,0.3074246,-0.9838647,-0.23244134,0
-0.87606025,0.5723694,-0.9446286,-0.18694673,1
0.20312953,0.78502405,-0.9528773,-0.41020018,1
-0.7563212,0.3283767,-0.96651554,-0.2626868,1
-0.7141767,0.42695886,-0.9609521,-0.35742185,1
-0.67270225,0.59651554,-0.9438429,-0.38997734,0
-0.63938296,0.43190312,-0.9628375,-0.5616576,0
-0.7529255,0.68209624,-0.94007516,-0.30248898,1
-0.73182,0.47862047,-0.9568498,-0.42467326,1
-0.41072392,0.39692786,-0.9707886,-0.7313864,0
0.49851894,0.6270699,-0.9592494,-0.38793188,0
-0.7974726,0.38957143,-0.9574183,-0.29835021,0
-0.8644104,0.43262914,-0.9500391,-0.058304697,1
-0.6971456,0.21405563,-0.97634363,-0.44385168,0
-0.8253964,0.4681609,-0.9522218,-0.21109694,1
-0.13166463,0.23383646,-0.98477364,-0.38913238,0
-0.85304976,0.5779401,-0.94279915,-0.2544497,1
-0.78563344,0.33043993,-0.8242939,-0.26520985,1
-0.48364562,0.39543107,-0.9714189,-0.689593,0
-0.80622804,0.3874926,-0.959841,-0.2535455,1
-0.7928106,0.5803153,-0.94803053,-0.28398028,1
-0.541683,0.4821614,-0.96054465,-0.5818869,0
-0.8539059,0.54887474,-0.94569933,-0.16438034,1
-0.93192303,0.64214694,-0.9383894,-0.050081193,1
-0.70475733,0.29262573,-0.9693345,-0.4821682,0
-0.66893446,0.2361877,-0.9762167,-0.5073935,0
-0.8065016,0.46292192,-0.9512382,-0.21690184,1
0.2300117,0.40851903,-0.96939975,-0.117880166,0
-0.7303157,0.25147787,-0.97118574,-0.43236756,0
-0.734642,0.5239964,-0.9532264,-0.34348541,1
-0.91466826,0.5655567,-0.94506145,-0.0714235,1
-0.8648367,0.48046947,-0.9517085,-0.16116862,1
-0.6514033,0.2620139,-0.9752324,-0.5757955,0
0.3776275,0.2883041,-0.9724549,-0.18095212,0
-0.88554853,0.6303562,-0.9378029,-0.20302969,0
-0.7576777,0.36826807,-0.96233374,-0.37108362,1
-0.61269325,0.36639276,-0.96943784,-0.5359861,1
-0.6579789,0.82301104,-0.93360084,-0.37945193,1
-0.8579927,0.5259772,-0.9493344,-0.217571,1
-0.09853661,0.38961813,-0.9780999,-0.65883756,0
-0.689249,0.21265587,-0.97328436,-0.4341932,0
-0.33789414,0.67388,-0.95085824,-0.5707165,0
-0.7190236,0.4501008,-0.9602419,-0.40441307,1
-0.6971898,0.3718225,-0.9653559,-0.41857287,0
-0.7718967,0.34118688,-0.9641116,-0.22770764,1
-0.7297354,0.36465502,-0.96431804,-0.48313907,0
-0.773336,0.3302623,-0.9653079,-0.2628214,1
-0.82657325,0.3624441,-0.9606872,-0.16983137,1
-0.7602231,0.670949,-0.9358107,-0.18369874,1
-0.5661087,0.54727906,-0.95708245,-0.6166144,0
0.13474083,0.47389734,-0.9669766,-0.29895914,0
-0.7033452,0.44348872,-0.96092135,-0.42944813,1
-0.46276307,0.41622648,-0.96815914,-0.6861852,0
-0.68585044,0.41616052,-0.96342206,-0.48921663,0
-0.096244544,0.73206675,-0.93673295,-0.46375862,0
-0.84824145,0.3899854,-0.95369285,-0.10929188,1
-0.18032917,0.6403502,-0.9568571,-0.70152605,0
-0.8282871,0.5403725,-0.94992316,-0.23000601,1
-0.8954928,0.53588516,-0.9463483,-0.05775574,1
-0.6268513,0.2957837,-0.9738901,-0.53306687,1
-0.7542161,0.35227218,-0.9651406,-0.35992545,0
-0.13718125,0.25917113,-0.9816122,-0.11560221,0
-0.8268676,0.42797548,-0.95216066,-0.111150414,1
-0.64235103,0.5606775,-0.9542644,-0.5034884,0
-0.6364641,0.54917157,-0.95592594,-0.37373185,1
-0.11629334,0.35871622,-0.97885555,-0.65687394,0
0.33938712,0.55175817,-0.93509924,0.09508881,0
-0.083886445,0.52109313,-0.96761787,-0.566527,0
-0.6797213,0.26732188,-0.9738717,-0.5238933,0
-0.83852315,0.4902952,-0.9512735,-0.17687273,1
0.07803583,0.23849754,-0.97453827,-0.33006203,0
-0.6894787,0.24934186,-0.97432375,-0.48312867,0
-0.6194401,0.67009616,-0.94572586,-0.42560297,1
-0.88048697,0.6018708,-0.94245625,-0.16841538,1
-0.37591168,0.4305596,-0.97095406,-0.72762835,0
-0.5992596,0.32651788,-0.97146666,-0.661366,0
-0.8793366,0.44177967,-0.9553997,-0.1353432,1
-0.5344496,0.30528083,-0.97478664,-0.72066605,0
-0.85316634,0.41760162,-0.9561633,-0.17135665,1
-0.7270418,0.23510092,-0.9704268,-0.40704474,0
-0.83522695,0.5138269,-0.95096016,-0.16002704,1
-0.38970014,0.617624,-0.9510502,-0.2935267,1
-0.8181044,0.5722726,-0.94746274,-0.2830663,1
-0.95524865,0.5419052,-0.93536943,0.06278089,1
-0.8311746,0.449014,-0.9553194,-0.1921536,1
-0.8041308,0.7573847,-0.93330896,-0.2706105,1
-0.6380167,0.629757,-0.949629,-0.3956465,1
-0.46488115,0.29119027,-0.9787363,-0.73618805,0
0.5894021,0.3229521,-0.99078554,0.2592891,0
0.30782628,0.25025925,-0.992648,0.063635826,0
-0.7448912,0.5378348,-0.9506987,-0.18730946,1
-0.8181837,0.40650448,-0.95940375,-0.19834861,1
-0.8065463,0.69255376,-0.9383433,-0.29479143,1
-0.8179498,0.45694923,-0.9547901,-0.23204201,1
-0.43537194,0.61052597,-0.95357686,-0.5944512,0
-0.24944293,0.6624634,-0.95146817,-0.65950394,0
0.6361716,0.36859977,-0.9368159,0.8836045,0
-0.7393121,0.6565715,-0.94521886,-0.2961451,1
-0.80282706,0.48410457,-0.9531609,-0.24735764,1
-0.7631122,0.4728665,-0.9553849,-0.3060537,1
-0.8291054,0.4650876,-0.95289487,-0.20234156,1
-0.6279487,0.5111119,-0.95938146,-0.44545949,1
-0.7913617,0.51267785,-0.95070535,-0.33583686,0
-0.76576483,0.5476307,-0.9494464,-0.3558645,0
-0.79295945,0.35259295,-0.9637652,-0.24976087,1
-0.81222755,0.37944323,-0.9561099,-0.14611188,1
-0.65221095,0.33886123,-0.969458,-0.57617545,0
-0.6701082,0.39073557,-0.9653366,-0.45729977,1
-0.87766314,0.5009616,-0.94580036,-0.15112707,1
-0.68566227,0.43637374,-0.96163327,-0.40790087,0
-0.7158612,0.36887342,-0.965195,-0.42007142,1
-0.5961683,0.28952694,-0.9745832,-0.5961553,1
-0.6525231,0.5452749,-0.95366615,-0.4448511,0
-0.8472126,0.38788772,-0.944583,-0.15086758,1
-0.08968723,0.48215514,-0.9713147,-0.7609361,0
-0.8636011,0.42361897,-0.95687085,-0.1173242,1
-0.35341948,0.45319337,-0.962304,-0.53493965,1
-0.5583985,0.36824664,-0.97022,-0.6842891,0
-0.7249259,0.26219273,-0.9714172,-0.4038612,0
-0.7709601,0.44625503,-0.95770305,-0.29015392,1
-0.91818404,0.654746,-0.9380618,-0.10797119,1
-0.6830132,0.30742794,-0.9692394,-0.50980484,0
-0.59596264,0.6142089,-0.9508468,-0.46756616,1
-0.6843415,0.43537852,-0.96167225,-0.47104403,0
-0.6743094,0.5247458,-0.95331943,-0.51849234,0
-0.20823711,0.32982343,-0.9791836,-0.6752808,0
-0.63547456,0.45643574,-0.9592585,-0.44567204,1
-0.51919925,0.67336553,-0.94720095,-0.6597171,0
-0.4772147,0.6741097,-0.9498368,-0.544769,1
-0.7017622,0.39300984,-0.9625395,-0.41076764,0
-0.76227283,0.32154125,-0.96560913,-0.2985724,0
-0.40013516,0.5205889,-0.9607321,-0.67166436,0
0.5906044,0.5335223,-0.9262238,-0.110847145,0
-0.6853112,0.5838895,-0.951169,-0.37079585,1
-0.5608483,0.49735457,-0.9592958,-0.55156624,0
0.27302653,0.4327624,-0.9745332,-0.37113377,0
-0.37652367,0.55372137,-0.9601522,-0.53848016,0
-0.88967425,0.5350509,-0.9476372,-0.13847074,1
0.8923551,0.36909992,-0.9340058,0.97357035,0
-0.7891065,0.42026478,-0.95508766,-0.1737159,1
-0.7107189,0.4628824,-0.95282084,-0.3699996,0
-0.9097942,0.6005862,-0.94179165,-0.13525097,1
-0.5070683,0.6910303,-0.9471995,-0.50837344,1
-0.8833731,0.5304434,-0.94966996,-0.1219784,1
-0.7690039,0.32904118,-0.9660321,-0.26463333,1
-0.82705855,0.5610426,-0.94593006,-0.29183638,1
-0.88112664,0.5416365,-0.9466944,-0.124445274,1
-0.741814,0.5789657,-0.9485684,-0.38415778,1
-0.84181565,0.51175743,-0.9523024,-0.13015682,1
-0.81385976,0.46855786,-0.95436734,-0.34261426,0
-0.70572275,0.54722023,-0.95252556,-0.41607323,0
-0.7352735,0.42248318,-0.9608769,-0.38989064,0
-0.7533553,0.4749588,-0.95514494,-0.3801316,0
-0.82075304,0.43051004,-0.95910114,-0.19881122,1
-0.61192703,0.38077694,-0.9681845,-0.5665773,0
-0.6702154,0.5531633,-0.9544458,-0.44383678,0
-0.6699003,0.43717384,-0.96147054,-0.40894097,0
-0.87457645,0.5876845,-0.9440289,-0.18198322,1
-0.85857725,0.43553394,-0.95591086,-0.09202209,1
-0.580286,0.5719713,-0.95539266,-0.42043525,1
-0.57097435,0.49637014,-0.8679053,-0.45787263,1
-0.792202,0.3492154,-0.96156,-0.24983191,1
-0.7993611,0.45483506,-0.957142,-0.33916807,0
-0.16850439,0.4264072,-0.9663878,-0.49229723,0
-0.8325856,0.5425629,-0.94907916,-0.28189546,0
-0.34167778,0.81514,-0.93988776,-0.58577967,1
-0.32122934,0.5352131,-0.9589077,-0.6519618,0
-0.7860558,0.45557168,-0.9562473,-0.26811504,1
-0.70947367,0.24957481,-0.9732759,-0.41894633,0
-0.668775,0.2889542,-0.9723109,-0.5313435,0
-0.76027375,0.37782872,-0.9638002,-0.30619293,1
0.16611147,0.6338086,-0.9498986,-0.34907293,0
-0.7187393,0.22358659,-0.97239965,-0.40064037,0
-0.7023773,0.39511266,-0.96513194,-0.44594407,0
-0.68869454,0.2572366,-0.9743335,-0.47916156,0
0.65710676,0.6018741,-0.9621356,0.5955485,0
-0.17503068,0.7934339,-0.9415205,-0.49182028,0
-0.53589576,0.62696135,-0.9513349,-0.51146007,0
-0.70418215,0.6871507,-0.9438856,-0.3037693,1
-0.62698287,0.15400973,-0.97783196,-0.5474813,0
-0.49117905,0.35233665,-0.9702824,-0.6649961,0
-0.55510205,0.60192597,-0.9547209,-0.49186754,1
-0.6971928,0.42969394,-0.9599352,-0.38980463,1
-0.6891331,0.31953502,-0.96906304,-0.50533724,0
-0.7934041,0.48399538,-0.94456536,-0.2706313,0
-0.64223605,0.4435509,-0.9619903,-0.47322208,0
0.39620632,0.32301772,-0.9906024,0.021152616,0
-0.81406987,0.38618648,-0.96133494,-0.1831488,1
-0.33148476,0.9367429,-0.9296263,-0.65410846,1
-0.7300904,0.3307264,-0.96785724,-0.43359035,0
-0.0972299,0.36860323,-0.9820728,-0.56774426,0
-0.74860257,0.30037254,-0.9688525,-0.32870293,1
-0.74421304,0.3549204,-0.96638286,-0.32686025,1
-0.51915455,0.49523374,-0.95874745,-0.5989132,1
-0.8670667,0.48269033,-0.9515935,-0.09987706,1
-0.66549313,0.5620628,-0.9466692,-0.42559895,1
-0.7069697,0.41597536,-0.962614,-0.45154518,1
-0.83092743,0.45556322,-0.9539729,-0.18239328,1
0.22349292,0.3632546,-0.9814082,-0.25304636,0
-0.20066437,0.43247506,-0.9748889,-0.5528622,0
-0.6697584,0.28024986,-0.97422266,-0.46402615,0
-0.6714551,0.2512853,-0.97376174,-0.5251564,0
-0.5935839,0.3722471,-0.9691018,-0.5862241,0
0.15491617,0.4277047,-0.9748432,-0.54995316,0
-0.9213063,0.53629345,-0.9427524,-0.025129527,1
-0.61395144,0.49849358,-0.9572381,-0.4544507,1
-0.78496754,0.3455989,-0.9649107,-0.22297232,1
-0.75719595,0.39389738,-0.95953757,-0.37375304,0
-0.44662732,0.8397789,-0.93549806,-0.44824106,1
-0.6504636,0.34698173,-0.9701426,-0.43721294,1
-0.75341547,0.40353185,-0.96149284,-0.39928025,0
-0.835165,0.42249578,-0.9560487,-0.1584325,1
-0.87480223,0.5288609,-0.94949466,-0.13254653,1
-0.88178355,0.4079771,-0.95590025,-0.10259423,1
0.017214417,0.88627994,-0.93668604,-0.5368461,1
-0.713898,0.2438734,-0.9737561,-0.43196702,0
-0.60878587,0.5970225,-0.9514922,-0.52243114,1
0.21082354,0.31933156,-0.977348,0.07487744,1
-0.75946313,0.3595625,-0.9651018,-0.28432,1
0.0017190576,0.6434612,-0.953772,-0.72961843,0
-0.7627438,0.40258595,-0.96113557,-0.43775207,0
0.5383724,0.34086967,-0.98022646,-0.026959598,0
-0.78231925,0.3968499,-0.95996785,-0.31181687,0
-0.64475274,0.42282888,-0.9632353,-0.4600335,1
-0.65211755,0.3039221,-0.97259045,-0.60344744,0
-0.6848736,0.5518186,-0.9503649,-0.346331,0
-0.7078061,0.27031136,-0.9726594,-0.45021755,0
-0.82140464,0.36978573,-0.96010137,-0.21347669,1
-0.8634422,0.45556653,-0.9537233,-0.1477206,1
-0.44679964,0.834039,-0.9374869,-0.32701617,1
-0.746086,0.7132127,-0.94003105,-0.3477561,1
-0.6338456,0.23676895,-0.9769899,-0.5410339,1
-0.65256053,0.37303835,-0.966887,-0.51054966,0
-0.6125843,0.65104556,-0.9489623,-0.4489518,1
-0.48257896,0.8046845,-0.9379334,-0.46617556,1
-0.4260243,0.6056892,-0.9553015,-0.6866543,0
-0.74012285,0.48726535,-0.9563344,-0.4240108,0
-0.66288,0.6036069,-0.9499608,-0.43551302,1
-0.86186147,0.689147,-0.93282455,-0.030706078,1
-0.4328099,0.81765044,-0.93955994,-0.5409721,0
-0.8414465,0.4497789,-0.955326,-0.13662592,1
-0.73605716,0.41299286,-0.9619337,-0.3871523,0
-0.7870343,0.41803122,-0.958197,-0.24358863,1
-0.6470908,0.6998078,-0.94052905,-0.27414024,1
-0.55848956,0.74499166,-0.9424609,-0.38937637,1
-0.7974645,0.43385404,-0.9584931,-0.32075143,0
-0.94297296,0.5628624,-0.93949324,0.017142236,1
-0.64690256,0.2769313,-0.97500616,-0.53066885,0
-0.79634744,0.3832447,-0.9614407,-0.31050256,0
-0.7987484,0.39463383,-0.96109784,-0.22016397,1
-0.74429023,0.5721337,-0.94877917,-0.4142985,0
-0.21111372,0.5095979,-0.9697724,-0.7564233,0
-0.76536244,0.34627366,-0.9660238,-0.25623238,1
-0.4893188,0.80030453,-0.9393708,-0.59753096,1
-0.69480443,0.32683215,-0.9690977,-0.5241061,0
-0.7569137,0.3489036,-0.9571801,-0.3568983,0
-0.034543514,0.53244203,-0.9646104,-0.5322566,0
-0.78405666,0.5612698,-0.9471247,-0.2399976,1
0.1889323,0.34881184,-0.9789898,-0.37010986,0
-0.7101742,0.4840287,-0.95570755,-0.3539899,1
-0.7461723,0.28751928,-0.96979505,-0.38786617,0
-0.78772885,0.65341854,-0.94039714,-0.3267311,1
-0.77782863,0.39818123,-0.95958865,-0.31254268,1
-0.71640456,0.301432,-0.9697244,-0.47005555,0
-0.6855008,0.32011867,-0.970608,-0.5140809,0
0.42263305,-1.0,1.0,-1.0,0
-0.47615957,0.7616384,-0.94101965,-0.53092974,0
-0.77137786,0.39010006,-0.9594753,-0.2626812,1
-0.63700724,0.48539808,-0.9596074,-0.49619746,1
-0.6534019,0.5559432,-0.94943273,-0.38781264,0
-0.7764796,0.38048255,-0.96243984,-0.36304274,0
0.16795766,0.6868024,-0.8821543,-0.18964137,0
0.29908568,0.2272104,-0.9754317,-0.12326363,0
-0.75263643,0.6623615,-0.9417669,-0.35512653,1
-0.7993182,0.6333442,-0.9423782,-0.3064358,1
-0.7843487,0.5599934,-0.9465307,-0.26266044,0
-0.7691464,0.54701436,-0.9495584,-0.2485587,1
-0.76318455,0.3649125,-0.9627415,-0.25252897,1
-0.45100892,0.4969267,-0.9627938,-0.552583,1
-0.64954394,0.35887322,-0.9683038,-0.5905829,0
-0.07677117,0.46972376,-0.95729667,-0.4721883,0
-0.6146746,0.34477422,-0.9700419,-0.58996683,0
0.665015,0.67578614,-0.9617629,-0.41047063,0
-0.2641654,0.30657732,-0.9811318,-0.65400636,0
-0.7459307,0.52966547,-0.9547532,-0.3096431,1
-0.83741343,0.49069044,-0.95417345,-0.21440473,1
-0.85812867,0.5152908,-0.94896,-0.14647385,1
-0.36442414,0.43959296,-0.9683669,-0.7350949,0
-0.7888944,0.3575135,-0.9643271,-0.23619951,1
0.029021144,0.67772645,-0.9424816,-0.29173094,0
-0.0315212,0.15252048,-0.9828385,-0.07299027,0
-0.69871616,0.7731322,-0.90782595,-0.28995472,1
0.2186507,0.52592415,-0.96811193,-0.51239717,0
-0.787787,0.5084094,-0.9530447,-0.36024413,0
-0.1059823,0.82948333,-0.9409403,-0.76871365,0
-0.51518786,0.40049058,-0.96665025,-0.6509772,1
-0.7992084,0.6764618,-0.9393035,-0.31600988,1
-0.5909922,0.4410944,-0.9648272,-0.4786071,1
-0.7475178,0.45282826,-0.95781714,-0.3508387,1
0.047908366,0.68992865,-0.9421995,-0.32810396,0
-0.5903017,0.7228814,-0.94375765,-0.39207935,1
-0.6623337,0.25539672,-0.975108,-0.5120375,0
-0.1591036,0.30575553,-0.9848086,-0.57856643,0
0.556213,0.4900694,-0.973297,-0.21329227,0
-0.6533516,0.54316306,-0.9542106,-0.4289248,1
0.22010142,0.47910148,-0.96691984,-0.24395782,0
-0.6622855,0.24812897,-0.97585726,-0.47432154,1
-0.1260803,0.24076372,-0.9770777,-0.047219962,0
-0.89183223,0.44767955,-0.9536441,-0.083749115,1
0.17088062,0.5956197,-0.95744216,-0.2368172,0
-0.7319206,0.43078014,-0.95949155,-0.37184972,1
-0.8146595,0.40994003,-0.95956665,-0.22852014,1
-0.8249428,0.6624725,-0.9333665,-0.19613831,0
-0.6807456,0.28437167,-0.97110003,-0.50472057,0
-0.78289574,0.607089,-0.94616985,-0.32765085,1
-0.8057619,0.6880319,-0.9394415,-0.17375456,1
-0.30890086,0.5720222,-0.9616729,-0.61856884,0
-0.62922025,0.3909838,-0.96348995,-0.5244763,0
-0.8679699,0.5420863,-0.94657236,-0.18626091,1
-0.6938476,0.43052846,-0.96099436,-0.43613786,1
-0.73073995,0.2309055,-0.9701578,-0.371461,0
-0.8577157,0.5198314,-0.9497936,-0.1941967,1
-0.65272367,0.48965073,-0.956713,-0.4042663,0
-0.7520751,0.3725104,-0.96339124,-0.25983328,1
-0.84513676,0.48721537,-0.95194113,-0.21764639,1
-0.535388,0.4555811,-0.96430886,-0.57923776,0
-0.8802607,0.71769655,-0.93421865,-0.18285958,1
-0.764037,0.6135296,-0.9474375,-0.30543804,1
-0.38214776,1.0000001,-0.92463726,-0.55539906,1
-0.64934784,0.23492035,-0.97647595,-0.53938484,0
-0.6875576,0.48441845,-0.9574009,-0.4714772,0
-0.8698858,0.4526655,-0.95369375,-0.1770749,1
-0.6523366,0.31085783,-0.97169745,-0.5497427,0
-0.6478295,0.34933856,-0.9685289,-0.5523194,0
-0.5923368,0.37640163,-0.96833134,-0.5429957,1
-0.8712357,0.5001735,-0.9496432,-0.14738543,1
0.0019057393,0.34676948,-0.97499454,-0.3543532,0
-0.66212577,0.38840744,-0.96603835,-0.56815004,0
-0.8836354,0.44142088,-0.95430624,-0.089021385,1
-0.6845852,0.5738918,-0.9532525,-0.3418857,1
