0,1,2,3,4,label
-0.78565186,0.69081557,-0.9320765,-0.3234349,0.19370878,1
-0.5816629,0.54598486,-0.95877707,-0.78100216,-0.021800578,0
-0.82922584,0.5829058,-0.9440628,-0.36011636,0.23258172,1
-0.8382613,0.7663467,-0.9164297,-0.31091666,0.11980482,1
-0.66005874,0.61403525,-0.9470219,-0.6686413,0.06214787,0
-0.4417228,0.6048811,-0.95242625,-0.8831686,0.15008187,0
-0.32612857,0.59306264,-0.9550212,-0.8655524,0.29704273,0
-0.8391239,0.7264236,-0.9192436,-0.2828852,0.16664034,1
-0.50299233,0.51893306,-0.9649833,-0.83964705,0.13703507,0
-0.30712155,0.6891267,-0.9460594,-0.89922166,0.17713544,0
-0.6915851,0.46204114,-0.96758705,-0.70365,0.04130605,0
-0.835038,0.71227527,-0.92391056,-0.35368156,0.08765394,1
-0.69475687,0.42823717,-0.9732147,-0.6228492,0.17855029,0
-0.89890444,0.6979024,-0.9264938,-0.17576498,0.26669133,1
-0.50121367,0.7631358,-0.9279591,-0.80245054,-0.044171393,0
-0.8242239,0.62612206,-0.9401874,-0.3439414,0.19602162,1
-0.23602092,0.47928005,-0.97277504,-0.7388352,0.39119682,0
-0.13631105,0.6893643,-0.9451342,-0.7744397,0.5518483,0
-0.7389268,0.44914442,-0.9648993,-0.6304767,0.105183564,0
-0.21423566,0.5296756,-0.9600281,-0.389881,0.3420186,0
0.17223036,0.6407933,-0.92456055,-0.659413,0.44494486,0
-0.86080825,0.57818013,-0.9423938,-0.20280129,0.4017105,1
-0.7783592,0.5469837,-0.94656587,-0.2840343,0.4400176,1
-0.8270383,0.71136385,-0.92829293,-0.3228341,0.09424547,1
-0.4324494,0.5869819,-0.95265377,-0.7611257,0.2368107,0
-0.73960954,0.6087991,-0.94401544,-0.522931,0.07406862,0
-0.19744715,0.58402866,-0.955065,-0.87489176,0.47694808,0
-0.17405239,0.5163359,-0.967105,-0.7565329,0.57502604,0
-0.98102,0.7204591,-0.9179935,-0.040113866,0.3437447,1
0.69007504,0.6871612,-0.93553954,0.062087893,-0.20784682,0
-0.69213355,0.6106652,-0.94296116,-0.6433096,0.020028561,0
-0.8074303,0.63978785,-0.93734425,-0.44354802,0.07264916,0
-0.88829404,0.7522538,-0.91868985,-0.23671708,0.1463352,1
-0.6368942,0.67784595,-0.93834317,-0.5686998,0.023262918,1
-0.84509695,0.6151199,-0.94019586,-0.3006717,0.228676,1
-0.6695593,0.93138885,-0.8967955,-0.5204483,-0.05626814,1
-0.8268714,0.56643766,-0.94583184,-0.3464759,0.28729588,1
-0.0018931031,0.35530427,-0.9892555,-0.07122809,-0.55339307,0
0.2767179,0.49894834,-0.91533625,-0.15284002,-0.2599166,0
-0.60300916,0.54504657,-0.9573184,-0.799397,-0.04156296,0
-0.70177126,0.50948006,-0.96031845,-0.61878675,0.101771526,1
-0.81882,0.6551368,-0.93540376,-0.35814607,0.12484556,1
-0.84078985,0.73346424,-0.92250043,-0.3980305,0.037633017,0
-0.59978306,0.5492187,-0.95832336,-0.7551398,0.09468342,0
-0.8895678,0.7308295,-0.92266774,-0.29729998,0.08806472,1
-0.863018,0.7393925,-0.9207739,-0.17835847,0.28331977,1
-0.07203901,0.46278822,-0.97794646,-0.54144955,0.38045895,0
-0.71549046,0.47704455,-0.9643446,-0.62367827,0.09567246,0
-0.89661574,0.5498338,-0.947518,-0.12907806,0.49535066,1
0.642725,0.7792722,-0.9360425,-0.45278507,0.8610183,0
-0.73123366,0.6088805,-0.94498664,-0.5481748,0.06639923,1
-0.7283384,0.6694662,-0.9307454,-0.48837256,0.14083193,0
-0.71859884,0.4759689,-0.9655363,-0.60150635,0.111919485,0
-0.424182,0.92783844,-0.9028905,-0.76469696,-0.0053236336,1
-0.117471546,0.7503379,-0.93660474,-0.5731093,0.6406385,0
-0.66862476,0.76746535,-0.92377275,-0.44012854,0.091370665,1
-0.9266101,0.6122874,-0.932171,-0.11363134,0.40073928,1
-0.7600008,0.48210067,-0.9622837,-0.54788727,0.161747,0
-0.85512906,0.5676957,-0.9472373,-0.2466914,0.3635983,1
-0.7241044,0.47922468,-0.96237516,-0.65847605,0.048242062,0
-0.85385,0.58754504,-0.9432295,-0.26803732,0.3219645,1
-0.6960416,0.45162553,-0.96912426,-0.66807437,0.0937525,0
0.30509907,0.54485804,-0.95829433,-0.32684463,0.54846954,0
-0.65333784,0.7036321,-0.9259596,-0.31610227,0.3562314,1
-0.8820512,0.69022113,-0.9283319,-0.1758053,0.27287093,1
-0.76401395,0.6657251,-0.93515813,-0.44538638,0.11033203,1
0.33116055,0.45698917,-0.9820411,0.31249106,-0.5511486,0
-0.7268307,0.7696821,-0.9164152,-0.37303787,0.25160098,1
0.5415658,0.5185733,-0.9786219,-0.020724624,0.14137961,0
0.42467415,0.55666953,-0.960573,0.6177809,-0.3534463,0
0.82952034,0.623199,-0.9620859,0.04944545,0.17921488,0
-0.8584152,0.69054,-0.9217999,-0.15775526,0.38025293,1
-0.45021698,0.7072086,-0.93699986,-0.79625607,0.12059068,0
-0.7184876,0.60203034,-0.9428333,-0.5284472,0.13662189,0
-0.79203266,0.6588802,-0.9354914,-0.37245104,0.16652885,1
-0.89826643,0.5918363,-0.9427108,-0.16901273,0.36859494,1
-0.8353139,0.53384954,-0.94374794,-0.2589062,0.40967804,1
-0.5240422,0.49824595,-0.9677491,-0.86850786,0.06169121,0
-0.38173383,0.6355471,-0.94880503,-0.90976673,0.0928217,0
-0.6948516,0.4980108,-0.9501436,-0.6303834,0.15315339,0
-0.59334505,0.6314629,-0.9459971,-0.6895154,0.1785976,0
-0.77017736,0.8238939,-0.9129202,-0.4016092,0.02028197,1
-0.25324717,0.6185762,-0.94765437,-0.5196094,0.4522089,0
-0.9797385,0.66397464,-0.9252052,-0.005920142,0.45427114,1
-0.7920981,0.5717126,-0.9480633,-0.4115243,0.19769774,1
-0.8233511,0.5370476,-0.95342606,-0.3275581,0.3331018,1
-0.7394712,0.6966751,-0.9323294,-0.45512757,0.08106787,1
-0.8609686,0.5756635,-0.94356656,-0.27363217,0.30245045,1
-0.76724035,0.71249586,-0.91103965,-0.41560608,0.06865193,1
-0.89215577,0.6801431,-0.928622,-0.2588176,0.1763576,1
0.083287835,0.8359868,-0.9275551,-0.5351112,0.3379834,1
-0.38075638,0.6255143,-0.9507088,-0.8652696,0.31898242,0
-0.8588401,0.5550907,-0.94746166,-0.34487545,0.2755415,1
-0.7875289,0.49668428,-0.9589727,-0.35586533,0.37236583,1
-0.7482122,0.57247216,-0.9494071,-0.45894885,0.20761752,1
-0.7143002,0.6944028,-0.9254618,-0.4874,0.1996807,0
-0.50322425,0.67103904,-0.9395058,-0.8093147,0.015889436,0
-0.7807176,0.7625061,-0.9189277,-0.3889525,0.09483449,1
-0.7644601,0.613876,-0.9430888,-0.5271686,0.08835457,1
-0.47948423,0.55142826,-0.9592478,-0.8825397,0.09291199,0
0.3620528,0.7224073,-0.9403141,-0.52342945,0.6367496,0
-0.8231549,0.5454418,-0.94618475,-0.38550755,0.20556363,0
-0.8835647,0.56983525,-0.93956774,-0.12568352,0.5111445,1
-0.7482449,0.8054119,-0.914522,-0.50053144,-0.054954737,0
-0.7360101,0.41508293,-0.97264045,-0.5590752,0.25597727,0
-0.84806824,0.6020472,-0.9393657,-0.29310298,0.27151495,1
-0.7413529,0.5479765,-0.95292574,-0.533044,0.116719835,0
0.15015042,0.62944305,-0.94930214,-0.1601204,0.8477415,0
-0.87072957,0.6828788,-0.9261209,-0.3348921,0.17692044,1
-0.7495607,0.5931446,-0.9444285,-0.537626,0.07024038,0
-0.85646415,0.6647004,-0.93053627,-0.25671107,0.24666366,1
-0.54266804,0.55352724,-0.95907134,-0.82567894,-0.03567168,0
-0.48354924,0.7744405,-0.9250751,-0.86800575,-0.091662586,0
-0.8303361,0.5417487,-0.95070267,-0.3421079,0.2954995,1
-0.81632245,0.68907905,-0.9309004,-0.37045372,0.108939335,1
-0.7210605,0.7500716,-0.92077446,-0.3147505,0.24376561,1
-0.8718742,0.6622545,-0.9296399,-0.2368742,0.25269732,1
-0.9391407,0.7317588,-0.92000335,-0.1087687,0.26004454,1
-0.5720056,0.55086064,-0.95781076,-0.8259486,-0.0074623376,0
-0.73794824,0.47429937,-0.9614113,-0.59488356,0.13521913,0
-0.70895445,0.4338452,-0.9709513,-0.6253114,0.16026494,0
-0.8314802,0.5967477,-0.93902373,-0.29616886,0.3211932,1
-0.7652874,0.64551336,-0.93821514,-0.43674758,0.11638128,1
-0.92431635,0.6765355,-0.9295499,-0.13374922,0.30032063,1
-0.88093954,0.61252046,-0.9391997,-0.23281631,0.27723098,1
-0.24656293,0.60863435,-0.94711703,-0.7664795,0.32984185,0
-0.69322056,0.45364934,-0.9688463,-0.6968791,0.057597756,0
-0.9007753,0.72324425,-0.91954035,-0.2777864,0.13521758,0
0.024433076,0.66655517,-0.94431406,-0.6643008,0.38791308,0
-0.78773755,0.52995104,-0.952877,-0.4703914,0.1925103,1
-0.65772897,0.53052235,-0.9591542,-0.65706086,0.07425594,1
-0.6956705,0.8694575,-0.9071506,-0.48131746,-0.03359647,1
-0.8756454,0.64750904,-0.9343859,-0.29652768,0.19599746,1
-0.12838626,0.69736207,-0.9426673,-0.9069418,0.26717377,0
-0.1905168,0.5450057,-0.96676004,-0.8052118,0.54607356,0
-0.73065615,0.4116815,-0.96870327,-0.54502165,0.29515666,0
-0.41052803,0.7559854,-0.92971814,-0.7081427,0.3949129,0
-0.65119207,0.6740228,-0.9340525,-0.68363214,0.02189152,0
-0.7516429,0.59234494,-0.9475333,-0.5042373,0.09814903,1
-0.73552716,0.5339221,-0.9554726,-0.5217876,0.14898449,0
-0.82967657,0.7970444,-0.9125983,-0.2836002,0.17349319,1
-0.80047953,0.50549865,-0.95626146,-0.31479132,0.38912508,1
-0.76123756,0.5289042,-0.95377004,-0.5931498,0.054072067,0
-0.800941,0.4989702,-0.956749,-0.35031772,0.35065508,1
-0.84909403,0.52166915,-0.95159096,-0.25204617,0.416964,1
-0.73582506,0.5442406,-0.9543929,-0.60756296,0.025718212,0
-0.7881937,0.7498245,-0.9160645,-0.26279765,0.30947194,1
-0.615564,0.66497016,-0.9398952,-0.74215716,-0.0686951,0
-0.82717896,0.5374538,-0.9533058,-0.35690087,0.27535048,1
-0.52549195,0.56643534,-0.9554105,-0.8243865,0.11708974,0
-0.7229649,0.56816876,-0.95153165,-0.6021222,0.056036577,0
-0.1875177,0.7923667,-0.9168682,-0.5920677,0.56539714,0
-0.86866736,0.5386807,-0.9437516,-0.1812545,0.48073375,1
0.26396006,0.5271604,-0.961457,-0.33711183,0.29445726,0
-0.26542023,0.7314264,-0.9361301,-0.83750737,0.3512057,0
-0.78393114,0.66793096,-0.93403554,-0.48424065,0.09644282,0
-0.84083074,0.82125366,-0.9089285,-0.3040804,0.069722064,1
-0.78451216,0.519253,-0.9561587,-0.4580994,0.20025523,0
-0.22331363,0.45808116,-0.97578067,-0.23412034,-0.37139857,0
-0.69892424,0.5022329,-0.9613093,-0.68302757,0.054185227,0
-0.6812933,0.67439675,-0.93675995,-0.6124425,-0.029994592,0
-0.6769135,0.6659441,-0.9392413,-0.47627825,0.109060034,1
0.21866232,0.6543791,-0.92514616,-0.04647991,0.2225583,0
-0.17656025,0.6424159,-0.9518083,-0.697009,0.65423316,0
-0.7178812,0.4572688,-0.96750635,-0.63846403,0.099652454,0
-0.85595584,0.618151,-0.9377489,-0.25182238,0.29553384,1
-0.025681436,0.43616784,-0.9722274,-0.42691487,0.2887671,0
-0.7258862,0.44366714,-0.9685665,-0.5937872,0.16699335,0
-0.68425643,0.64992046,-0.9381166,-0.6425628,-0.004140362,0
-0.662833,0.7552114,-0.9244295,-0.5338401,0.03509848,1
-0.89544505,0.7020241,-0.92573106,-0.23696004,0.18720622,1
-0.5014688,0.62647575,-0.94732356,-0.7372671,0.092239924,1
-0.6621744,0.63457435,-0.9426611,-0.65209746,0.014172256,0
-0.44579303,0.5760276,-0.95807683,-0.8721386,0.17792009,0
-0.6478141,0.5004952,-0.9625268,-0.7957102,-0.027929172,0
-0.71602356,0.5867811,-0.9442363,-0.38257998,0.36668816,1
-0.8961847,0.5843772,-0.94424856,-0.20994964,0.33383894,1
-0.5891103,0.484771,-0.9663465,-0.85902274,0.0107073635,0
-0.87097365,0.5650126,-0.9453898,-0.24321994,0.33081847,1
-0.7628227,0.43084353,-0.96590406,-0.5117136,0.28715643,0
-0.60971606,0.8325915,-0.91537344,-0.579601,-0.066583514,1
-0.85463667,0.6377937,-0.9363093,-0.23351893,0.26653484,1
-0.45247263,0.7130004,-0.93358225,-0.3883134,0.22307979,1
-0.8386125,0.68181145,-0.9306472,-0.36832398,0.07366912,1
-0.96202123,0.6509885,-0.92219055,0.020689994,0.52983975,1
-0.85331345,0.58773196,-0.943179,-0.27340704,0.32339156,1
-0.82585186,0.8193339,-0.9094966,-0.35263136,0.050010532,1
-0.52757764,0.47471124,-0.9705126,-0.8813147,0.070081204,0
-0.77480656,0.6545533,-0.9357587,-0.26451427,0.33146423,1
-0.84191805,0.5561779,-0.94930387,-0.28271663,0.3353144,1
-0.8300661,0.7700171,-0.91758025,-0.38091594,0.072312,1
-0.8389162,0.5953481,-0.94275725,-0.3119444,0.28133395,1
-0.5001929,0.7100187,-0.93474156,-0.72508246,0.1303187,0
-0.39359006,0.53604007,-0.9646194,-0.850368,0.24406728,0
-0.3465244,0.5684181,-0.95651203,-0.778141,0.3150407,0
0.49415958,0.534472,-0.93331856,0.88006747,-0.7201153,0
-0.7672381,0.7454078,-0.92490095,-0.38582253,0.07479529,1
-0.8274931,0.614823,-0.9396931,-0.33215934,0.22399038,1
-0.79142344,0.6078779,-0.94211984,-0.3976538,0.18597709,1
-0.5839817,0.8525628,-0.90879023,-0.48176137,0.13630806,1
-0.8499174,0.60036117,-0.94062644,-0.2793432,0.2860052,1
-0.66719174,0.6390005,-0.9436799,-0.5531381,0.043535262,1
-0.794094,0.6616119,-0.9330897,-0.4507984,0.09131239,0
-0.8206799,0.51571786,-0.95567256,-0.34112835,0.34220386,1
-0.8356677,0.53017116,-0.9454938,-0.22352916,0.4513375,1
-0.6940121,0.5083158,-0.96003854,-0.69846046,0.020446435,0
-0.89148086,0.62447524,-0.9318435,-0.21940577,0.29233956,1
-0.72464657,0.5825471,-0.94927055,-0.51136416,0.16138104,0
-0.75107,0.5310779,-0.9556215,-0.5266139,0.1566486,1
-0.64485836,0.4716825,-0.96731776,-0.7228316,0.09875177,1
-0.6932015,0.6615379,-0.9375439,-0.55545133,0.120396495,0
-0.8721919,0.53213876,-0.93141437,-0.21597597,0.4328226,1
-0.18647632,0.6131999,-0.9563647,-0.9205264,0.29857594,0
-0.8822615,0.5683987,-0.94683343,-0.19348308,0.4058888,1
-0.425287,0.59205604,-0.94968385,-0.6632254,0.26494405,1
-0.6091204,0.5318205,-0.95859474,-0.8178505,-0.07530132,0
-0.759353,0.45205674,-0.96600676,-0.5101093,0.26228628,0
-0.7998489,0.5851133,-0.94423246,-0.3820281,0.2212303,1
-0.9263485,0.7422912,-0.9192055,-0.1702638,0.17111304,1
-0.88687074,0.5830759,-0.9404189,-0.18054709,0.37589002,1
-0.6427698,0.7139485,-0.93187743,-0.5817769,0.04794714,1
-0.7229824,0.5815052,-0.9491482,-0.5835937,0.065608546,0
-0.7125908,0.6464869,-0.9373957,-0.63151294,-0.043691143,0
-0.6769911,0.595109,-0.94646037,-0.55232143,0.18203269,1
-0.7378694,0.54845816,-0.95172715,-0.51409835,0.15847307,0
-0.683995,0.5460447,-0.95208025,-0.59383464,0.13661069,0
-0.9314103,0.5844331,-0.93462735,-0.09745067,0.4510358,1
-0.7910007,0.4934895,-0.95859796,-0.393072,0.3058061,0
-0.4661556,0.6432099,-0.9445851,-0.8101852,0.19936456,0
-0.7220745,0.68922764,-0.9338695,-0.4696881,0.11453211,1
-0.7174409,0.7553783,-0.9217381,-0.44184095,0.0860954,1
-0.61319923,0.6254738,-0.9447048,-0.67326987,0.085519336,0
0.15943027,0.5792447,-0.96278375,-0.47634518,0.4825398,0
-0.6691711,0.78117883,-0.92197514,-0.4592984,0.070428036,1
-0.4444964,0.6634437,-0.94431674,-0.6622751,0.45655087,0
-0.9047153,0.6538406,-0.9329883,-0.20680726,0.24731722,1
0.72401476,0.54316825,-0.93025625,0.9465908,-0.8031381,0
-0.8156136,0.5619436,-0.944814,-0.2519946,0.44079518,1
-0.74423444,0.59748566,-0.94175285,-0.45916498,0.2783271,0
-0.92154986,0.7009389,-0.92476255,-0.20331848,0.1913554,1
-0.560798,0.7708615,-0.92523617,-0.6289264,-0.017223567,1
-0.8972306,0.6506106,-0.9352138,-0.19195864,0.24708457,1
-0.7985476,0.4979514,-0.95853156,-0.35768944,0.3539272,1
-0.8494503,0.67260164,-0.92938656,-0.3784122,0.11791825,1
-0.89681387,0.65640575,-0.93132013,-0.1926505,0.27759525,1
0.5158235,0.67959136,-0.9042373,-0.33305842,0.36121458,0
-0.8369273,0.60495615,-0.9415771,-0.4387847,0.10838415,0
-0.7390623,0.66261923,-0.93601114,-0.5157561,0.053980112,0
-0.7814043,0.60940063,-0.9416358,-0.47689283,0.091212526,0
-0.7199169,0.61108917,-0.9438158,-0.62079334,-0.03924802,0
-0.84377396,0.5766063,-0.9479458,-0.28204882,0.3008943,1
-0.6571075,0.54084253,-0.956699,-0.6885284,0.010049075,0
-0.7053805,0.6686662,-0.9368719,-0.5489636,0.07023868,0
-0.7664987,0.5052279,-0.958495,-0.47281417,0.23328985,1
-0.7037925,0.5824373,-0.9491418,-0.50451624,0.16766347,0
-0.8896445,0.69226503,-0.92731816,-0.25287688,0.1965559,1
-0.85731506,0.7033584,-0.92755073,-0.2934755,0.1415762,1
-0.8763925,0.576596,-0.94502854,-0.16491956,0.4264855,1
-0.6188385,0.56764406,-0.8172914,-0.5466986,0.36562353,1
-0.8192307,0.5125748,-0.95380133,-0.3378821,0.35882807,1
-0.82289815,0.59642947,-0.9438953,-0.43217334,0.07883506,0
-0.2524517,0.57231694,-0.9548389,-0.6166986,0.46932513,0
-0.8525963,0.660202,-0.93350136,-0.3703875,0.06750101,0
-0.41287538,0.8616725,-0.9134928,-0.72207195,0.036423966,1
-0.46656567,0.5861702,-0.9559865,-0.7511308,0.30113047,0
-0.3955937,0.65171665,-0.9422711,-0.793086,0.28863442,0
-0.121109486,0.68480814,-0.9402372,-0.7815144,0.39466107,0
-0.74528027,0.44216406,-0.968021,-0.5287453,0.2458658,0
-0.707515,0.47308958,-0.9649891,-0.64725435,0.0940057,0
0.05804169,0.72403324,-0.9311911,-0.46153763,0.6401347,0
-0.76353514,0.5090316,-0.9582276,-0.45109433,0.26424593,1
-0.75652725,0.42060286,-0.9683566,-0.50822115,0.3040016,0
0.19775355,0.6140524,-0.9461688,0.17079228,0.028964534,0
-0.736637,0.5511432,-0.954252,-0.5481874,0.07441319,0
0.5079819,0.7164622,-0.94556797,0.5353607,-0.1914314,0
-0.2665525,0.83962524,-0.9172022,-0.62282574,0.48140258,0
-0.5908637,0.720641,-0.93172216,-0.632304,0.13668922,0
-0.7383179,0.76839757,-0.92253464,-0.3990826,0.058818698,1
-0.674898,0.36881045,-0.97503924,-0.6689378,0.24333487,0
-0.5524105,0.5186683,-0.9606828,-0.8016068,0.12583083,0
-0.60396665,0.7046888,-0.93517506,-0.6088967,0.0016658902,1
-0.7328078,0.57419956,-0.9476467,-0.49197817,0.18402453,1
-0.72690654,0.49596637,-0.96025145,-0.6202692,0.09326147,0
-0.43938336,0.6898587,-0.93557876,-0.6442406,0.18113974,0
-0.8187535,0.6084028,-0.92812514,-0.35209262,0.18744369,0
-0.8458491,0.55938935,-0.9485778,-0.27314368,0.35426497,1
0.26060855,0.5010615,-0.98286796,-0.08842069,0.11439772,0
-0.83893305,0.5405469,-0.9520996,-0.2674231,0.37564945,1
-0.40684253,0.9522921,-0.8989501,-0.80060476,0.0010057837,1
-0.7611158,0.504065,-0.9592483,-0.53707004,0.13455635,0
-0.18654099,0.5285034,-0.97101104,-0.6919857,0.5076849,0
-0.7805733,0.47803313,-0.96245354,-0.426986,0.30150846,1
-0.26786172,0.50551516,-0.96882075,-0.7239523,0.39519346,0
-0.7759576,0.5194825,-0.9576391,-0.4246471,0.25084448,1
-0.015702546,0.7379447,-0.93434167,-0.7706847,0.38877082,0
-0.577348,0.62453747,-0.9441012,-0.739105,0.06560758,1
-0.8078232,0.6987834,-0.93061095,-0.3702958,0.09546251,1
-0.70571196,0.67255163,-0.93003803,-0.529368,0.06894889,1
-0.74297523,0.56609946,-0.9512215,-0.5592492,0.076190256,1
-0.8520195,0.5923748,-0.9422178,-0.26079977,0.3234263,1
0.10739082,0.52695453,-0.9717594,-0.35051143,0.51377296,0
-0.28709137,0.57501334,-0.9624981,-0.68526065,0.44583207,0
-0.7083042,0.46571338,-0.967514,-0.57669824,0.17113054,0
-0.6392681,0.53582215,-0.958101,-0.70765126,0.030182704,0
0.044267416,0.5739812,-0.96229345,-0.6721901,0.5408813,0
-0.9302126,0.6501102,-0.92829186,-0.085167944,0.39912364,1
-0.6584912,0.6262736,-0.941758,-0.56480443,0.12132529,1
-0.77951455,0.6018822,-0.94501984,-0.35710374,0.28168654,1
-0.8123962,0.51085705,-0.9571511,-0.3123914,0.3775132,1
-0.787176,0.5478036,-0.9482052,-0.47309226,0.18445495,0
-0.50667316,0.8788694,-0.9088016,-0.5649189,0.19740388,1
-0.49021414,0.7484988,-0.92853,-0.78943366,0.03878562,0
-0.309353,0.6655297,-0.9440601,-0.78760725,0.27842996,0
-0.6897842,0.5151615,-0.96085995,-0.5427637,0.17704369,1
-0.35449156,0.9631301,-0.9004392,-0.65178674,0.19379774,1
-0.09762925,0.90458196,-0.90851915,-0.6861376,0.026457101,1
-0.7482809,0.43850318,-0.9686958,-0.5422744,0.23245877,0
-0.6495964,0.7016634,-0.9318206,-0.63463193,-0.019536942,1
0.103328764,0.5026304,-0.9699676,-0.023637623,-0.3144126,1
-0.7901909,0.52235574,-0.95658076,-0.37942111,0.3069446,1
-0.10256863,0.73144066,-0.9343219,-0.8866868,0.27993026,0
0.40674293,0.517076,-0.97120667,-0.13189334,0.22698039,0
-0.80875695,0.54939705,-0.9500901,-0.40434757,0.22157994,0
-0.6869826,0.57047844,-0.9514791,-0.57109606,0.14025088,1
-0.69312596,0.4858007,-0.9643393,-0.7269904,-0.01185891,0
-0.716073,0.6660929,-0.9340145,-0.43363371,0.17505462,0
-0.7426239,0.45830348,-0.9661292,-0.56450135,0.176848,0
-0.41828653,0.8878932,-0.90874994,-0.793453,0.041348323,1
-0.87979877,0.5924365,-0.9420388,-0.22200358,0.32400388,1
-0.67829496,0.4327674,-0.97148174,-0.6624106,0.14303373,1
-0.69452083,0.5347773,-0.9567632,-0.6272785,0.08173549,0
-0.54159236,0.85488504,-0.9122856,-0.58625245,0.053078055,1
-0.71537405,0.5306202,-0.954108,-0.6124353,0.034240693,0
-0.49042553,0.70714533,-0.93607396,-0.82478905,-0.042034805,0
-0.7015618,0.7060472,-0.9295814,-0.54282516,0.016057432,1
-0.87831926,0.7607852,-0.9107913,-0.083741635,0.32160312,1
-0.49536628,0.8612002,-0.9134677,-0.6696037,0.21231644,0
-0.8597176,0.5884344,-0.94338834,-0.20900857,0.35538185,1
-0.7690413,0.5635238,-0.95036674,-0.48671338,0.11996641,0
-0.81333435,0.5636385,-0.94674945,-0.33126643,0.29604328,1
-0.6870503,0.77539146,-0.9187744,-0.36074677,0.17230897,1
-0.88469183,0.7993333,-0.9063788,-0.24326853,0.1904988,1
-0.6880769,0.4629979,-0.9682654,-0.6506558,0.10496557,0
