0,1,2,3,4,label
-0.47969165,0.3931484,-0.97378206,-0.8345958,-0.24168709,0
-0.28811675,0.60923076,-0.9611597,-0.8921826,-0.30893973,0
-0.6694675,0.3184159,-0.97500354,-0.7041005,-0.110098064,0
-0.82649624,0.63497704,-0.9429586,-0.3496714,-0.15525709,1
-0.6633587,0.86962825,-0.9285078,-0.47183064,-0.035912648,1
-0.6705478,0.27518386,-0.9794583,-0.6113165,-0.27000356,0
-0.637528,0.5546147,-0.9524135,-0.5084606,-0.2716215,0
-0.7540746,0.51793957,-0.9560077,-0.49913213,-0.1463052,1
-0.8915037,0.6147369,-0.9450101,-0.16348317,-0.34962198,1
-0.48675364,0.703103,-0.94623727,-0.80503464,-0.05286637,0
-0.87793255,0.53039736,-0.95267487,-0.17710388,-0.42666143,1
-0.81112194,0.524573,-0.95525,-0.3314456,-0.28517005,1
-0.21379745,0.3402167,-0.98111,-0.7159265,-0.4750862,0
-0.11922836,0.60316247,-0.9605939,-0.74833703,-0.648584,0
-0.7180183,0.30286118,-0.9727509,-0.6302716,-0.17111981,0
-0.20368794,0.40402925,-0.96786076,-0.37740803,-0.4264152,0
0.18026763,0.5590256,-0.941766,-0.607557,-0.5075499,0
-0.8482766,0.46782023,-0.9574138,-0.17750484,-0.50075483,1
-0.7656315,0.4294786,-0.95856535,-0.27069032,-0.5406792,1
0.2638672,0.560674,-0.9555151,-0.12908882,-0.30913505,0
-0.4118488,0.4788484,-0.9639866,-0.74616444,-0.34639996,0
-0.72456676,0.5032896,-0.9580594,-0.5208346,-0.15207662,0
-0.15252894,0.38512856,-0.97651494,-0.7306247,-0.66125584,0
-0.9770882,0.64579064,-0.93861496,-0.028129011,-0.4130766,1
0.6695303,0.5998403,-0.95018786,0.08298361,0.30391163,0
-0.67470384,0.50816137,-0.95721453,-0.64101505,-0.09697519,0
-0.79636604,0.5432991,-0.9525299,-0.44442892,-0.13756382,0
-0.8825762,0.68449277,-0.9392384,-0.22749406,-0.21293133,1
-0.6190817,0.5901862,-0.95517784,-0.55620253,-0.12980871,1
-0.83301866,0.51124674,-0.9549163,-0.28831738,-0.3111223,1
-0.8046108,0.3731868,-0.96638,-0.43201917,-0.2680103,0
-0.66314334,0.9112171,-0.92327386,-0.517566,-0.0430274,1
-0.7793758,0.61314034,-0.9488521,-0.36900944,-0.20361361,1
-0.81257755,0.451924,-0.9585424,-0.32857013,-0.3758396,1
0.2851962,0.39930236,-0.9282446,-0.084175676,0.27841985,0
-0.58236176,0.42380953,-0.96759033,-0.8008684,-0.04434952,0
-0.68110067,0.37832588,-0.9698354,-0.61205024,-0.17987216,1
-0.80592966,0.56163526,-0.9519025,-0.3520403,-0.20156997,1
-0.8325837,0.65987694,-0.94194186,-0.39623183,-0.09358129,0
-0.57843125,0.42852446,-0.96887743,-0.74266934,-0.19054139,0
-0.88198674,0.6552611,-0.9421255,-0.2891784,-0.15261522,1
-0.7889073,0.4202101,-0.96344113,-0.40350476,-0.2926855,1
-0.8598698,0.6695514,-0.94101447,-0.17532122,-0.37339142,1
-0.058474958,0.31998378,-0.98530596,-0.52165246,-0.4703477,0
-0.6939715,0.33671662,-0.972454,-0.6192193,-0.17196433,0
0.7988908,0.693442,-0.94353694,0.030044705,-0.37235597,0
-0.88424754,0.43063152,-0.95966977,-0.1016756,-0.5965191,1
-0.7184864,0.5833945,-0.94713986,-0.48940298,-0.2195683,0
-0.4107079,0.90742594,-0.92792076,-0.7544453,-0.1251185,1
-0.11120546,0.6857976,-0.9546601,-0.54807353,-0.74958515,0
-0.65835476,0.7023208,-0.9440285,-0.42917645,-0.19797534,1
-0.91894126,0.5107894,-0.9485129,-0.09396654,-0.48328906,1
-0.7416989,0.34276813,-0.970931,-0.5417811,-0.23487441,0
-0.7029522,0.3408847,-0.97098756,-0.6561512,-0.11750421,0
-0.74112546,0.32589144,-0.97154486,-0.44564402,-0.3853714,1
-0.84033865,0.4787536,-0.95725787,-0.24561599,-0.41204298,1
-0.6736065,0.30412877,-0.97636724,-0.6644294,-0.17151088,0
0.31150788,0.42362195,-0.96873456,-0.30089116,-0.65953577,0
-0.6495169,0.6288345,-0.94471186,-0.31453314,-0.4570694,1
-0.5529794,0.3876184,-0.9723696,-0.839528,-0.08733562,0
-0.77441275,0.39418972,-0.9665145,-0.37977314,-0.36449787,1
-0.8190119,0.43011653,-0.96203136,-0.30976385,-0.42851597,1
0.33086896,0.3147756,-0.9842008,0.30005664,0.52345437,0
0.5532123,0.3910724,-0.9867576,0.028717756,-0.15732339,0
0.41239345,0.45151806,-0.96949744,0.61180115,0.3376549,0
0.8319514,0.5264464,-0.9737373,0.11511731,-0.15470742,0
-0.85615027,0.611233,-0.93950397,-0.15420088,-0.4537779,1
-0.8590002,0.46032155,-0.9577075,-0.17291495,-0.48707646,1
-0.43118957,0.6310992,-0.9533204,-0.78829014,-0.23534735,0
-0.029942036,0.59714246,-0.95576376,-0.8168565,-0.4544351,0
-0.70482826,0.49772036,-0.9565417,-0.5251536,-0.21782488,0
-0.78195924,0.5654669,-0.95181787,-0.36457288,-0.24806154,1
-0.73737043,0.54509884,-0.9521587,-0.6171771,0.025061667,0
-0.88595235,0.48115373,-0.95700127,-0.14932668,-0.45843777,1
-0.82344997,0.41511685,-0.95789224,-0.249153,-0.4966911,1
-0.4995706,0.36507338,-0.97560495,-0.8569832,-0.1582516,0
-0.35878074,0.54031134,-0.9616821,-0.8957317,-0.20540679,0
-0.67923,0.36673605,-0.95940447,-0.63464963,-0.22122091,0
-0.57818305,0.53442,-0.95971984,-0.6806638,-0.27576366,0
-0.7629976,0.7737397,-0.935897,-0.39428192,-0.10629548,1
-0.24136958,0.52602065,-0.96116143,-0.49802944,-0.5665872,0
-0.70782775,0.30057144,-0.9760011,-0.5804362,-0.2487079,0
-0.9753125,0.57664967,-0.942439,0.012211561,-0.53546864,1
-0.80727,0.41248602,-0.9647201,-0.3060612,-0.43307143,1
-0.4945019,0.6097864,-0.9522749,-0.81576204,-0.10787216,0
-0.5394434,0.8192722,-0.9362927,-0.5752969,-0.05458869,1
-0.6563828,0.34060028,-0.9732083,-0.67857784,-0.15097842,1
0.012430251,0.35353935,-0.9842759,-0.32037228,-0.35330474,0
-0.8488488,0.46281344,-0.9574311,-0.262612,-0.3832646,1
-0.7567624,0.63903725,-0.93102974,-0.40597513,-0.1551846,1
0.09166783,0.79603136,-0.9488753,-0.5186,-0.46384346,1
-0.36046183,0.5245581,-0.96361166,-0.848163,-0.4182486,0
-0.84506786,0.43729872,-0.9594854,-0.32900918,-0.35519075,1
-0.70587564,0.619335,-0.9436815,-0.48624504,-0.2837843,0
-0.48359948,0.5848608,-0.9542352,-0.8068961,-0.11886354,0
-0.6614582,0.46601567,-0.9625158,-0.68216914,-0.05334361,0
-0.77343714,0.6996917,-0.9396253,-0.38435614,-0.16737393,1
-0.45405138,0.43593243,-0.9688244,-0.87138593,-0.21173358,0
-0.8095645,0.4251862,-0.9592822,-0.38033104,-0.28487653,0
-0.7436651,0.7545011,-0.9362011,-0.50668967,-0.012858599,0
-0.7136564,0.25990808,-0.978462,-0.54315084,-0.35090613,0
-0.20090887,0.28425512,-0.9855285,-0.4915415,-0.27284414,0
-0.72481143,0.4266054,-0.96434784,-0.5279544,-0.19764127,0
0.14652944,0.5256526,-0.9641669,-0.1331281,-0.90670645,0
-0.8644422,0.6014062,-0.9438265,-0.3266576,-0.23239714,1
-0.7368432,0.48529297,-0.95772976,-0.5386528,-0.14004257,0
-0.8108199,0.35622567,-0.8320742,-0.3193768,-0.5755723,1
-0.8463093,0.5741865,-0.9482943,-0.24464555,-0.3311348,1
-0.46606085,0.71705997,-0.9437035,-0.8703995,-0.009455293,0
-0.81529754,0.42105883,-0.9621665,-0.3245057,-0.379305,1
-0.7197361,0.68744534,-0.94088423,-0.31530353,-0.3331352,1
-0.57311726,0.5134445,-0.9596438,-0.7021266,-0.1838134,0
-0.8624058,0.57250017,-0.9473549,-0.22316106,-0.3314205,1
-0.9349097,0.65885615,-0.9402388,-0.09450176,-0.33134577,1
-0.54990834,0.43045563,-0.96834695,-0.82280016,-0.08422366,0
-0.71799743,0.33506316,-0.97057647,-0.590823,-0.2131698,0
-0.6866042,0.28175402,-0.97736263,-0.6168204,-0.24572885,0
-0.8207489,0.49100566,-0.9526818,-0.28499007,-0.40416384,1
0.11863679,0.44390124,-0.9700927,-0.19385862,-0.44446737,0
-0.7455003,0.29599637,-0.9732095,-0.53045607,-0.29961348,0
-0.9170773,0.5877139,-0.9472497,-0.119923115,-0.38419193,1
-0.870207,0.5085314,-0.9539516,-0.21870556,-0.35455376,1
-0.23096013,0.51012814,-0.95981264,-0.75365597,-0.43717486,0
-0.67084646,0.30779237,-0.9758953,-0.69437397,-0.1280015,0
0.2527297,0.34300137,-0.97491306,-0.26064205,-0.25404483,0
-0.89709836,0.649922,-0.93888783,-0.27333602,-0.19274206,0
0.03685844,0.5812849,-0.95850074,-0.6448959,-0.46897542,0
-0.68756646,0.83075774,-0.9315391,-0.47436154,-0.058326766,1
-0.11208364,0.6203641,-0.9579343,-0.8996881,-0.389378,0
-0.16935533,0.42123345,-0.97697145,-0.7771728,-0.64470017,0
-0.70801425,0.25824642,-0.9753882,-0.53096807,-0.38898727,0
-0.63541573,0.5890037,-0.9501447,-0.67969763,-0.11096224,0
-0.73577344,0.48247352,-0.96071476,-0.49676985,-0.17601997,1
-0.8279346,0.7424475,-0.93495166,-0.28369772,-0.24701932,1
-0.7431951,0.40322238,-0.96519184,-0.5934454,-0.11812012,0
-0.7833091,0.36750203,-0.9678517,-0.33443823,-0.44530353,1
-0.7189495,0.4231779,-0.9653575,-0.60455596,-0.096383795,0
-0.78138447,0.6872643,-0.93671423,-0.24813677,-0.41489592,1
0.02665788,0.50607824,-0.96750665,-0.39012998,-0.43877873,0
-0.7215401,0.47433355,-0.9613836,-0.5282128,-0.17598395,1
-0.8108288,0.4123817,-0.96466744,-0.33937606,-0.36547148,1
-0.50351745,0.45291576,-0.9667122,-0.82284,-0.21082586,0
-0.18107143,0.74306715,-0.93645084,-0.5724255,-0.6647784,0
-0.85525197,0.42039222,-0.9572546,-0.1580964,-0.57916754,1
0.26646996,0.40660506,-0.9707432,-0.3158325,-0.35821322,0
-0.25401664,0.6590118,-0.9535647,-0.837403,-0.44877,0
-0.7752137,0.5789123,-0.95072174,-0.47379798,-0.17122605,0
-0.83970046,0.5641682,-0.9511313,-0.2996894,-0.26992297,1
-0.83765185,0.77222055,-0.9319054,-0.3014661,-0.13783257,1
-0.8991828,0.55788326,-0.9491029,-0.10380447,-0.463815,1
-0.64943326,0.3381584,-0.97448176,-0.6436831,-0.22666185,1
-0.76806784,0.39001933,-0.9667711,-0.45143992,-0.28447282,0
-0.199245,0.31967226,-0.9814681,-0.21725875,0.31889784,0
-0.8378071,0.45694363,-0.95562136,-0.16241479,-0.56514436,1
-0.6788227,0.36910793,-0.97038144,-0.67687714,-0.13202159,0
-0.6666673,0.5866971,-0.9530563,-0.61488754,-0.051973507,0
-0.6621107,0.5758628,-0.9553712,-0.46464968,-0.21356475,1
-0.18600225,0.39235997,-0.9774956,-0.7735158,-0.5371015,0
0.21496195,0.5869173,-0.94195306,0.0005225837,-0.2669051,0
-0.16062361,0.54430073,-0.9664562,-0.6791383,-0.7596021,0
-0.69638014,0.3118486,-0.9748786,-0.6357613,-0.17205378,0
-0.8458769,0.51651317,-0.95349705,-0.23942478,-0.3777144,1
-0.009645104,0.28317404,-0.9731144,-0.40443566,-0.36434948,0
-0.6703573,0.55772847,-0.9538355,-0.6472566,-0.069735184,0
-0.65017146,0.6892598,-0.94416934,-0.52698123,-0.13741791,1
-0.8885392,0.62203157,-0.94398123,-0.2314129,-0.25399658,1
-0.48083782,0.5274336,-0.9607737,-0.72419834,-0.2001912,1
-0.6459882,0.5381538,-0.9570803,-0.6528946,-0.100249395,0
-0.70052063,0.47792137,-0.95653194,-0.36587745,-0.47381115,1
-0.8839221,0.47127658,-0.9580136,-0.19047335,-0.42139763,1
-0.5652357,0.34855592,-0.97413665,-0.8610487,-0.09422903,0
-0.85772324,0.44934064,-0.95871437,-0.22834781,-0.41098493,1
-0.74382246,0.2796681,-0.97265077,-0.50180036,-0.37324858,0
-0.60017943,0.7869402,-0.9378687,-0.5731593,-0.028133959,1
-0.8433466,0.5400322,-0.95276934,-0.22035107,-0.35464284,1
-0.44568247,0.6405852,-0.95068437,-0.3887649,-0.33869687,1
-0.82755375,0.59436274,-0.9482096,-0.36155978,-0.14107904,1
-0.8404132,0.4780639,-0.9575748,-0.25362518,-0.41153905,1
-0.8208391,0.7694441,-0.9328092,-0.3494237,-0.11970757,1
-0.6668533,0.6508214,-0.94852936,-0.49218,-0.16433755,1
0.44936347,0.3861992,-0.9895487,0.17803037,0.27844584,0
0.20581234,0.30984974,-0.9930177,-0.015983671,-0.036326125,0
-0.7643559,0.56182563,-0.9522658,-0.248143,-0.43767658,1
-0.8234973,0.7082156,-0.93813735,-0.37451813,-0.13753538,1
-0.82689124,0.48662603,-0.9567843,-0.30349845,-0.3622589,1
-0.48443064,0.6352539,-0.95137,-0.71879196,-0.23687257,0
-0.31650618,0.68340325,-0.9482148,-0.79414874,-0.25882164,0
-0.3678795,0.4116896,-0.97424567,-0.83203995,-0.34432298,0
-0.32881716,0.45355707,-0.96731675,-0.76537156,-0.4098273,0
-0.7571673,0.6739272,-0.94490874,-0.37616813,-0.163279,1
-0.8134792,0.51196086,-0.95472705,-0.3208378,-0.31219417,1
-0.77767247,0.50270677,-0.956457,-0.3897931,-0.27080137,1
-0.5781093,0.8143794,-0.9316705,-0.47498515,-0.23177305,1
-0.83905625,0.4937913,-0.9550941,-0.2671609,-0.36841947,1
-0.6512217,0.54044807,-0.95870495,-0.5449264,-0.14541638,1
-0.8039987,0.53940237,-0.9514904,-0.4239795,-0.1688375,0
-0.80373675,0.3882574,-0.9661974,-0.32083166,-0.4347138,1
-0.8207521,0.41095537,-0.9591703,-0.1976682,-0.54886377,1
-0.6906598,0.42584828,-0.96589303,-0.5594255,-0.22560602,1
-0.7074282,0.47071236,-0.96197236,-0.5040536,-0.25957942,0
-0.73259306,0.40576866,-0.9662206,-0.51826644,-0.23942584,1
-0.6221242,0.33161634,-0.9749899,-0.71778744,-0.18246308,1
-0.6781184,0.5717883,-0.95307696,-0.54523396,-0.21915358,0
-0.85548335,0.41903755,-0.94775283,-0.20233667,-0.51285994,1
-0.1647251,0.51105696,-0.9682422,-0.89787453,-0.40541297,0
-0.8689331,0.4531541,-0.9597668,-0.16770387,-0.5025859,1
-0.40784538,0.48670483,-0.96173805,-0.6508669,-0.37295008,1
-0.5864002,0.4069662,-0.969277,-0.8179692,0.0012127757,0
-0.7392395,0.30530423,-0.9735785,-0.49621147,-0.35033363,0
-0.7843927,0.47641748,-0.95914865,-0.36486965,-0.30681336,1
-0.7032854,0.3486023,-0.9702013,-0.6199221,-0.1855658,0
-0.87567,0.47365242,-0.9550992,-0.16289079,-0.4587468,1
-0.7070818,0.46930656,-0.96186966,-0.5807318,-0.1491543,0
-0.6976093,0.5527339,-0.9526823,-0.6313043,-0.023866028,0
-0.27032274,0.36667794,-0.9785016,-0.7974614,-0.4666102,0
-0.5636673,0.6962373,-0.9440657,-0.8006283,0.03975174,0
-0.52010864,0.6929494,-0.94726443,-0.6599348,-0.10594915,1
-0.7213121,0.42844188,-0.96315664,-0.50629413,-0.24394484,0
-0.6662187,0.42706814,-0.9634501,-0.586532,-0.22048613,0
-0.9220724,0.47706297,-0.94965714,-0.07387176,-0.5369834,1
-0.77388597,0.36033416,-0.9679477,-0.37827742,-0.39898983,0
-0.44790816,0.5489244,-0.95860356,-0.79674846,-0.2901895,0
0.43626237,0.5657765,-0.9347235,-0.22533092,-0.3227588,0
-0.71006274,0.60618794,-0.9508497,-0.460857,-0.20087688,1
-0.70506203,0.68891776,-0.94252783,-0.43222746,-0.1845085,1
0.17298144,0.4650378,-0.9737891,-0.43789646,-0.5717835,0
-0.6579207,0.7197508,-0.9427681,-0.44511715,-0.1678359,1
-0.43099666,0.5759518,-0.9591493,-0.64129436,-0.5722306,0
-0.8947803,0.55929756,-0.9495992,-0.19429243,-0.32597587,1
0.7357161,0.43618745,-0.935244,1.0,0.8351981,0
-0.8010209,0.45012614,-0.9578184,-0.23004007,-0.53702986,1
-0.7364738,0.4899374,-0.95520943,-0.46274516,-0.34356308,0
-0.91458654,0.6205164,-0.9434365,-0.18991697,-0.25413716,1
-0.5446709,0.7078988,-0.94479024,-0.6159976,-0.09122303,1
-0.7798842,0.36516294,-0.9685347,-0.33528048,-0.45270568,1
-0.7614022,0.6015352,-0.9486122,-0.47994256,-0.115497574,1
-0.8479196,0.537688,-0.95415044,-0.18432894,-0.39246255,1
0.5194069,0.6224501,-0.9251059,-0.26851836,-0.42782888,0
-0.7498782,0.4578186,-0.96164757,-0.48192126,-0.22112954,0
-0.70593154,0.50735813,-0.95753604,-0.6273932,-0.026331931,0
-0.8287972,0.46082133,-0.9611275,-0.25984704,-0.39549482,1
-0.636106,0.4181878,-0.96790475,-0.68547547,-0.09696339,0
-0.74757636,0.37308937,-0.9681849,-0.4586414,-0.32089746,1
-0.68745047,0.47065789,-0.96193445,-0.5024758,-0.2608336,0
-0.8826207,0.60861033,-0.9454333,-0.24571386,-0.2607295,1
-0.84900594,0.6222576,-0.9458261,-0.2859161,-0.21051565,1
-0.863118,0.4635094,-0.95890385,-0.13956201,-0.5284015,1
-0.6097899,0.5954577,-0.9541789,-0.5110087,-0.18254465,1
-0.6176728,0.5154535,-0.8614758,-0.5642645,-0.43346584,1
-0.8039777,0.38516936,-0.9642048,-0.3204317,-0.44681653,1
-0.8084342,0.4868711,-0.95810145,-0.4251014,-0.14871857,0
-0.84253716,0.56820863,-0.949971,-0.36485448,-0.13607563,0
-0.39846498,0.82516074,-0.9360213,-0.7053972,-0.16056219,1
-0.44515494,0.47539508,-0.9676675,-0.7280569,-0.41120368,0
-0.37728712,0.5608317,-0.9570525,-0.77513576,-0.39067408,0
-0.79899555,0.48649308,-0.95775205,-0.34246325,-0.32265517,1
-0.10056576,0.60722125,-0.9553202,-0.75404507,-0.5091245,0
-0.7242677,0.2937817,-0.97521275,-0.5148747,-0.3376127,0
-0.68587166,0.3329085,-0.9729736,-0.6428771,-0.16553825,0
-0.7738311,0.41178933,-0.96560717,-0.38489774,-0.3559319,1
0.059811056,0.6502211,-0.9488498,-0.43148646,-0.71459603,0
-0.74453235,0.3784784,-0.96809965,-0.43629074,-0.35778296,1
0.19025016,0.5224918,-0.95925295,0.1704756,-0.11660518,0
-0.7050911,0.3011517,-0.9757802,-0.58261067,-0.2611297,0
0.4973793,0.64760643,-0.95710754,0.5384054,0.13625723,0
-0.26008207,0.8012641,-0.9388324,-0.600374,-0.59956515,0
-0.5300436,0.39346492,-0.96965337,-0.79659796,-0.22719005,0
-0.70709646,0.36163843,-0.9698051,-0.6150301,-0.16776595,0
-0.42371935,0.61023283,-0.9517391,-0.6384876,-0.28335026,0
-0.8044024,0.5113612,-0.946935,-0.34222406,-0.26432994,0
-0.6664791,0.47652766,-0.9620783,-0.5822917,-0.17273907,0
-0.83188117,0.441962,-0.96108514,-0.2545693,-0.4445702,1
0.2692014,0.37218803,-0.9901394,-0.068045944,-0.17905918,0
-0.39153522,0.93887955,-0.92477417,-0.78675115,-0.12548718,1
-0.7430547,0.3703506,-0.9691383,-0.5344468,-0.20314631,0
-0.16501743,0.400556,-0.9814695,-0.67417437,-0.628849,0
-0.76091474,0.3395645,-0.9711339,-0.40887332,-0.39403278,1
-0.24656382,0.37240455,-0.9778203,-0.7052087,-0.48321894,0
-0.75723827,0.39030886,-0.9681203,-0.4071625,-0.34199217,1
0.0016641021,0.6760381,-0.9508867,-0.7491087,-0.52586865,0
-0.56110114,0.52471685,-0.9577673,-0.7303668,-0.15488559,1
-0.8721757,0.50889724,-0.9542556,-0.1506606,-0.4620097,1
-0.7967969,0.61626357,-0.94853747,-0.36157465,-0.17805332,1
-0.72481954,0.449327,-0.96314514,-0.551801,-0.15203169,1
-0.8392808,0.48337165,-0.95632935,-0.243743,-0.41194636,1
0.11484605,0.39778677,-0.9811013,-0.33288988,-0.6119387,0
-0.68621135,0.32194906,-0.9754916,-0.5663283,-0.26180822,0
-0.6914336,0.29741216,-0.9749982,-0.63730323,-0.20696399,0
-0.6198611,0.41224486,-0.96864676,-0.7079694,-0.114586756,0
0.06145972,0.46000955,-0.9740281,-0.6506878,-0.65455854,0
-0.6426661,0.52725774,-0.9570403,-0.5581936,-0.2188572,1
-0.7645687,0.49497944,-0.9588675,-0.3391488,-0.3848765,1
-0.7714993,0.4288189,-0.9610147,-0.46864364,-0.26501685,0
-0.49891618,0.8458058,-0.93295306,-0.555441,-0.2978708,1
-0.47471434,0.6843523,-0.9463238,-0.7884892,-0.14597185,0
-0.29532662,0.5781036,-0.95815665,-0.7750709,-0.37450898,0
-0.6686635,0.3843404,-0.97094,-0.53243685,-0.2726509,1
-0.76762354,0.43821034,-0.96255356,-0.49652028,-0.16708241,0
-0.8434031,0.45253104,-0.958628,-0.21506543,-0.47693375,1
-0.8806379,0.5540739,-0.95134485,-0.18592474,-0.365873,1
-0.3492785,0.9544356,-0.9272361,-0.646314,-0.3065414,1
-0.8850723,0.43808323,-0.9592371,-0.151606,-0.50331914,1
-0.08331722,0.8857167,-0.93226606,-0.6550709,-0.18446174,1
-0.7273182,0.28907368,-0.9755491,-0.5289654,-0.32048216,0
-0.6367355,0.6218878,-0.9499351,-0.6351749,-0.0691648,1
0.10320413,0.38002753,-0.9777393,-0.03494191,0.25816995,1
-0.086533785,0.66695297,-0.95026827,-0.87799335,-0.41158116,0
-0.77948487,0.43933105,-0.96193284,-0.53952026,-0.09869468,0
0.41355395,0.39145434,-0.9795272,-0.09299925,-0.26338378,0
-0.66855067,0.45706216,-0.96351296,-0.56484926,-0.23493077,1
-0.67133516,0.3476163,-0.9727283,-0.72716796,-0.054808557,0
-0.70656645,0.5773777,-0.95056987,-0.42763337,-0.26278266,0
-0.401792,0.85771924,-0.9321607,-0.7779739,-0.16690978,1
-0.8294809,0.40437186,-0.96266454,-0.2761492,-0.43511307,1
-0.5028546,0.84454954,-0.9348843,-0.4233212,-0.20650758,1
-0.765911,0.7280885,-0.9391047,-0.4381333,-0.046580955,1
-0.6538733,0.2826845,-0.977996,-0.6519336,-0.23258121,1
-0.6754787,0.4102455,-0.9672651,-0.6209148,-0.16442192,0
-0.64151937,0.6710983,-0.9473462,-0.5502783,-0.11616647,1
