0,1,2,3,label
-0.68017536,0.7288155,-0.9389475,-0.37233925,1
-0.94331366,0.5443871,-0.94185656,-0.015118986,1
-0.7679154,0.3745383,-0.9673892,-0.46744007,0
-0.8694717,0.48644447,-0.9546452,-0.14668542,1
-0.73056966,0.37019742,-0.9681488,-0.58434427,0
-0.7713763,0.3584713,-0.96768516,-0.36746407,1
-0.86797094,0.5115181,-0.9518467,-0.17147319,1
-0.703034,0.33491528,-0.97370577,-0.58959836,0
0.3048162,0.46101478,-0.96366596,-0.2200683,0
-0.58416784,0.41456047,-0.9704933,-0.7798439,0
-0.8989466,0.6358403,-0.9404631,-0.093830556,1
-0.80386174,0.427434,-0.9619874,-0.30242288,1
-0.7770028,0.6068655,-0.94671625,-0.37604144,1
-0.8455904,0.46133646,-0.9569889,-0.23225212,1
0.3204801,0.35089743,-0.98532647,0.3512776,0
-0.7430194,0.7369475,-0.93114966,-0.30665293,1
0.42274487,0.4804615,-0.96470845,0.6685257,0
0.83200943,0.5574756,-0.9707967,0.17893028,0
-0.8872273,0.4946254,-0.95191723,-0.093782574,1
-0.4601136,0.6532992,-0.95052665,-0.73521245,0
-0.04603213,0.61646116,-0.9536879,-0.7459221,0
-0.8067695,0.5959153,-0.9463725,-0.2986636,1
-0.7620317,0.5734236,-0.9480114,-0.5582586,0
-0.9136188,0.5151551,-0.95089495,-0.06859237,1
-0.84822255,0.44712293,-0.9522863,-0.17087343,1
-0.5302558,0.39246622,-0.97421855,-0.7966572,0
-0.38682455,0.5648597,-0.9599372,-0.84536034,0
-0.7057798,0.3983527,-0.9563757,-0.56481767,0
-0.6074114,0.56223387,-0.9562699,-0.62485856,0
-0.25766268,0.5520711,-0.9574862,-0.41034675,0
-0.7373793,0.33173975,-0.9729577,-0.50116724,0
-0.9981762,0.60987806,-0.9352263,0.0908505,1
-0.80439615,0.48817036,-0.95599866,-0.3252229,1
-0.8366195,0.44608992,-0.95973593,-0.22881795,1
-0.5222104,0.6324837,-0.9493227,-0.757729,0
-0.5610934,0.8425801,-0.9314655,-0.5303637,1
-0.6853225,0.3703845,-0.97048223,-0.6097178,1
-0.7510082,0.6407438,-0.94508713,-0.38645154,1
0.00055223703,0.3886469,-0.98069185,-0.23824722,0
-0.87653065,0.49602446,-0.9519286,-0.18361504,1
-0.7822478,0.66653717,-0.926062,-0.3494597,1
-0.9068634,0.6266858,-0.93983734,-0.18157029,1
0.08403206,0.81890607,-0.9448794,-0.4507573,1
-0.3869737,0.5516654,-0.96128297,-0.79099286,0
-0.8715544,0.46969604,-0.9542965,-0.2508177,1
-0.7997201,0.3979951,-0.9644789,-0.25275928,1
-0.760981,0.48913708,-0.95759016,-0.37332475,1
-0.50850284,0.6086425,-0.9515269,-0.7500411,0
-0.69129777,0.4938029,-0.95912033,-0.61876386,0
-0.7997861,0.7276845,-0.9337102,-0.32622856,1
-0.77690804,0.5400467,-0.95256656,-0.45907712,1
0.36024737,0.6752214,-0.9539712,-0.41170478,0
-0.8331076,0.45687342,-0.9547,-0.3063711,0
-0.8990978,0.49290362,-0.9474318,-0.01998663,1
-0.76178706,0.7789402,-0.9308104,-0.45386726,0
-0.86185443,0.5286774,-0.9485745,-0.20436154,1
-0.22206047,0.3164661,-0.98294497,-0.4091288,0
-0.7495537,0.45625705,-0.9605552,-0.46000263,0
0.1508882,0.56870985,-0.95777065,-0.056452066,0
-0.8884867,0.6312016,-0.9378246,-0.25962752,1
-0.75919616,0.51540816,-0.95345104,-0.47606698,0
-0.82201135,0.38881418,-0.8226335,-0.24729948,1
-0.87402594,0.605562,-0.9420694,-0.17133215,1
-0.5498516,0.46071094,-0.9677193,-0.7671852,0
-0.49171332,0.73861474,-0.9405652,-0.8253583,0
-0.831036,0.6328271,-0.9429923,-0.29878205,1
-0.73806596,0.71374965,-0.9348176,-0.25199616,1
-0.6020214,0.54087627,-0.9562167,-0.6440433,0
-0.5808174,0.45739543,-0.9661141,-0.7637659,0
-0.7474655,0.36641446,-0.9673177,-0.51298255,0
0.11260551,0.4764192,-0.96648705,-0.10464677,0
-0.7725984,0.32801983,-0.9698046,-0.4518164,0
-0.7786358,0.58081305,-0.94873947,-0.36429644,1
-0.942839,0.6198662,-0.9404644,-0.044001848,1
-0.895427,0.54109687,-0.9480055,-0.14586215,1
-0.24750304,0.5310255,-0.95727134,-0.66915727,0
0.24880505,0.37305504,-0.9720164,-0.1865481,0
0.024949133,0.60632443,-0.95566946,-0.56884295,0
-0.7983239,0.43600968,-0.9596693,-0.38616705,1
-0.6665405,0.43346813,-0.96643645,-0.5814487,1
-0.8912232,0.58314055,-0.9449682,-0.21587256,1
-0.13014185,0.6422158,-0.9556709,-0.8366295,0
-0.19198734,0.45152023,-0.9746568,-0.7043164,0
-0.41691816,0.7146302,-0.9447364,-0.6223592,0
-0.6602922,0.6139957,-0.94638014,-0.6246311,0
-0.7444627,0.4395274,-0.9625417,-0.4463695,0
-0.8489686,0.7708194,-0.9281279,-0.22384457,1
-0.8124131,0.4095357,-0.9619782,-0.21162598,1
-0.8134271,0.40092865,-0.9631736,-0.25284415,1
-0.86247265,0.43029794,-0.95844644,-0.14419153,1
-0.7440729,0.45144284,-0.9620535,-0.5391277,0
-0.62600654,0.5995991,-0.95199645,-0.68993354,0
0.020389259,0.5374283,-0.9635306,-0.31413892,0
-0.75048447,0.50445604,-0.9573376,-0.46209902,1
-0.838762,0.44537702,-0.959897,-0.2639274,1
-0.53224295,0.47895136,-0.96441025,-0.75709623,0
-0.73221487,0.4806863,-0.9600267,-0.5336529,0
0.26052338,0.4370888,-0.9679193,-0.24246939,0
-0.7974906,0.6067975,-0.946077,-0.4160425,0
-0.8657426,0.5953751,-0.9454175,-0.23236632,1
-0.8606976,0.8002808,-0.92513937,-0.24591213,1
-0.92497253,0.5912763,-0.9423506,-0.027104527,1
-0.68034345,0.3680694,-0.9716919,-0.5723872,1
-0.86354053,0.488546,-0.9497347,-0.083675414,1
-0.70575863,0.39820224,-0.9676115,-0.6110523,0
-0.68776137,0.6034539,-0.9510446,-0.40212774,1
-0.20816344,0.4216222,-0.97562337,-0.6983991,0
0.20913798,0.6106397,-0.9345672,0.08235866,0
-0.17876151,0.5731404,-0.96327746,-0.6057583,0
-0.7248788,0.34358883,-0.97194207,-0.56116736,0
-0.8718357,0.5497305,-0.94754577,-0.16404454,1
-0.73327756,0.32655412,-0.9727547,-0.51044625,0
-0.6968306,0.58418053,-0.95001954,-0.58682984,0
-0.67597777,0.7133522,-0.9395727,-0.47237912,1
-0.91126055,0.6540867,-0.9374394,-0.16546687,1
-0.50766486,0.55168295,-0.9580729,-0.66372573,1
-0.6734486,0.5633322,-0.95351,-0.59240294,0
-0.45056856,0.49154258,-0.9669909,-0.80219126,0
-0.65386647,0.3965007,-0.96887547,-0.7307128,0
-0.73003906,0.50820553,-0.95314735,-0.29576513,1
-0.9110603,0.5047922,-0.95214087,-0.11198902,1
-0.59609836,0.37579986,-0.9722955,-0.79387003,0
-0.7702339,0.3125407,-0.9693858,-0.42088783,0
-0.62332416,0.80881345,-0.9332526,-0.5266236,1
-0.45937127,0.6669543,-0.94579726,-0.31671086,1
-0.85269064,0.6259375,-0.9424919,-0.2977246,1
-0.98007786,0.59446317,-0.9319181,0.11370492,1
-0.8674037,0.5104667,-0.95199305,-0.17868225,1
-0.8450375,0.7965964,-0.9263566,-0.29617536,1
-0.6918826,0.67697376,-0.94392586,-0.43611676,1
-0.5330616,0.36277795,-0.9763648,-0.80849445,0
0.44092214,0.41448987,-0.9875138,0.24617118,0
0.186921,0.34344727,-0.9898616,0.06599164,0
-0.8555671,0.47104147,-0.95650965,-0.18290369,1
-0.8544738,0.51855725,-0.95127195,-0.22762938,1
-0.33658227,0.7044688,-0.9453596,-0.7383292,0
-0.39480397,0.4369813,-0.9729217,-0.76445603,0
-0.35085252,0.4798501,-0.9648535,-0.69803715,0
0.49307287,0.46384323,-0.92336655,0.90139747,0
-0.84286,0.54314554,-0.9492404,-0.24444227,1
-0.8050242,0.5329917,-0.9514897,-0.31833678,1
-0.59814197,0.8377943,-0.9261745,-0.4206211,1
-0.8299706,0.568794,-0.9466238,-0.35728982,0
-0.80890346,0.60151905,-0.9447726,-0.38185406,0
-0.85004556,0.44439712,-0.9537,-0.117788285,1
-0.7020289,0.40814266,-0.96677446,-0.6298455,0
-0.71959144,0.45562404,-0.9623101,-0.49134335,1
-0.906636,0.5596491,-0.9419668,-0.13569662,1
-0.65283424,0.36157078,-0.9724852,-0.64821607,1
-0.7078399,0.5984081,-0.9488911,-0.48549512,0
-0.880515,0.45324507,-0.9417516,-0.124035865,1
-0.8972607,0.48751885,-0.9538868,-0.08818683,1
-0.81231093,0.5085095,-0.95417315,-0.29583237,1
-0.944319,0.7029196,-0.9324694,-0.09522715,1
-0.72994065,0.37933487,-0.9671476,-0.54919887,0
-0.90157723,0.5073146,-0.94904876,-0.08355373,1
-0.6530729,0.6618999,-0.9453748,-0.51791346,1
-0.7242174,0.5806188,-0.94863683,-0.5726657,0
-0.2955575,0.39809492,-0.976096,-0.72625893,0
-0.6879351,0.51780814,-0.955393,-0.48090374,1
-0.5873954,0.7182925,-0.94050765,-0.7517533,0
-0.5451003,0.7153732,-0.9436774,-0.6098656,1
-0.7469859,0.4586752,-0.95961213,-0.43780896,0
-0.6929689,0.45716012,-0.9599424,-0.51790917,0
-0.94735634,0.5110591,-0.9428921,0.00695464,1
-0.80191773,0.3915275,-0.9638508,-0.29933,0
0.43858635,0.5867072,-0.92927027,-0.13079137,0
-0.737522,0.63507444,-0.9459199,-0.40345836,1
-0.7304658,0.7152013,-0.93729776,-0.37462133,1
-0.6233013,0.554761,-0.9547872,-0.6087251,0
-0.68074447,0.74548596,-0.93788695,-0.3936698,1
-0.4526642,0.6027343,-0.95568705,-0.578098,0
-0.9199698,0.5917798,-0.9432148,-0.12088457,1
0.73732615,0.4598385,-0.91642606,0.9999999,0
-0.91240036,0.58740723,-0.94536275,-0.10229629,1
-0.86472654,0.6157224,-0.9410566,-0.3044815,1
-0.9120334,0.59706926,-0.9423972,-0.107204795,1
-0.78768957,0.6309924,-0.9433782,-0.41845846,1
-0.8745316,0.56897223,-0.94830275,-0.11135912,1
0.5244485,0.644544,-0.9180845,-0.18466225,0
-0.8493932,0.5286896,-0.95089877,-0.36537185,0
-0.7541466,0.6001315,-0.94772744,-0.45028034,0
-0.7781194,0.4882237,-0.9572975,-0.41365373,0
-0.7945663,0.53464305,-0.95128936,-0.4070133,0
-0.7312048,0.5351522,-0.95392334,-0.5643944,0
-0.72034335,0.60620475,-0.94946074,-0.4833955,0
-0.7767041,0.40474275,-0.9641495,-0.38278383,1
-0.90699446,0.64066637,-0.9389914,-0.1779636,1
-0.8735151,0.65358764,-0.93974113,-0.22131807,1
-0.8925744,0.49758506,-0.95289224,-0.05821711,1
-0.6347522,0.6225561,-0.9501025,-0.45405278,1
-0.2552443,0.48778734,-0.9633524,-0.5209131,0
-0.8657869,0.5979844,-0.94462806,-0.29820633,0
-0.47304386,0.5040734,-0.9651698,-0.6708313,0
-0.39961666,0.5855028,-0.9541226,-0.7110499,0
-0.8257791,0.5173884,-0.9526292,-0.26976433,1
-0.12035191,0.62726384,-0.9528004,-0.6828654,0
-0.7152142,0.3630382,-0.9701651,-0.57028264,0
-0.8027899,0.4445932,-0.961073,-0.3116691,1
0.055210292,0.67955625,-0.94433403,-0.36296883,0
-0.77397424,0.41042075,-0.96399873,-0.36051652,1
-0.7636413,0.30106097,-0.971517,-0.41219544,0
0.19413757,0.551475,-0.9538765,0.23781532,0
-0.74713755,0.46206987,-0.96176624,-0.47799665,0
-0.7341516,0.33398336,-0.97258896,-0.50656974,0
0.50478816,0.6799301,-0.95630443,0.59912074,0
-0.27044532,0.82237226,-0.9345824,-0.537078,0
-0.6028444,0.67388,-0.94559765,-0.57428485,0
-0.7493882,0.7303699,-0.93775827,-0.3308006,1
-0.6791898,0.23564264,-0.9774597,-0.58115804,0
-0.55833936,0.42016008,-0.9674241,-0.7313169,0
-0.61324185,0.65069795,-0.94915766,-0.54724514,1
-0.74446255,0.49226618,-0.9564379,-0.4128569,1
-0.44538277,0.63347864,-0.9480131,-0.56276906,0
-0.82957214,0.5429311,-0.94090295,-0.2745176,0
-0.6955572,0.5043805,-0.9583531,-0.5154264,0
-0.85953665,0.47501394,-0.955681,-0.1787499,1
0.25788003,0.40575123,-0.9874258,0.011225492,0
-0.85259205,0.45165476,-0.95876026,-0.16353926,1
-0.41365147,0.9564868,-0.9208539,-0.75166214,1
-0.19107181,0.4330169,-0.97862476,-0.595038,0
-0.79078394,0.37255058,-0.9670379,-0.32958528,1
-0.27053133,0.40491444,-0.97493255,-0.6282591,0
-0.78752905,0.42242923,-0.9638775,-0.33142212,1
-0.014307499,0.6925887,-0.948415,-0.67391014,0
-0.58619064,0.5495642,-0.954628,-0.6675218,1
-0.89965355,0.5421067,-0.94807976,-0.07276052,1
-0.8217504,0.64572203,-0.9430745,-0.29995406,1
-0.71719664,0.6136994,-0.9418341,-0.46642676,1
-0.8669524,0.5170147,-0.95052594,-0.16815893,1
-0.28921133,0.4918161,-0.9710399,-0.5915264,0
-0.7185692,0.3276223,-0.97225577,-0.56360245,0
-0.6485727,0.44011635,-0.96583986,-0.6431937,0
-0.9483925,0.5904399,-0.938855,0.01148212,1
-0.7950415,0.5256582,-0.9538959,-0.26653802,1
-0.8251515,0.41436994,-0.96271396,-0.20727636,1
-0.7992456,0.458489,-0.9567714,-0.3937896,0
-0.49943,0.7066405,-0.943066,-0.7365122,0
-0.31442428,0.60345596,-0.9555443,-0.70361865,0
-0.79369533,0.46813464,-0.9584853,-0.425919,0
-0.87092745,0.4853927,-0.95306313,-0.13637781,1
-0.9072821,0.58591276,-0.9451507,-0.11283508,1
-0.36389098,0.97367334,-0.9224895,-0.5962975,1
-0.91285056,0.4727538,-0.95321095,-0.06834778,1
-0.09943676,0.9049344,-0.9285283,-0.60795665,1
0.102825284,0.40452906,-0.97526693,0.05277121,1
-0.8016437,0.42762312,-0.9626038,-0.28248775,1
-0.8024062,0.46898732,-0.95797324,-0.47230816,0
-0.8210242,0.4614749,-0.95718277,-0.31841037,0
-0.69971746,0.3774524,-0.97013164,-0.6589041,0
-0.7315759,0.60655546,-0.9454776,-0.36723697,0
-0.7517467,0.34492788,-0.97100556,-0.47396442,0
-0.42564282,0.8765933,-0.92863804,-0.73921937,1
-0.8577448,0.4381222,-0.95754313,-0.19740029,1
-0.8948449,0.5171104,-0.95041907,-0.12553984,1
-0.51902956,0.8673998,-0.92945087,-0.3753163,1
-0.7895674,0.75471884,-0.9334847,-0.3865866,1
-0.68520045,0.31362516,-0.97545475,-0.5760566,1
-0.7029427,0.4399262,-0.9639269,-0.55446905,0
-0.66779435,0.6961536,-0.94300437,-0.49960336,1
-0.7258714,0.43603468,-0.96218777,-0.5467087,0
-0.4999491,0.6552947,-0.9493666,-0.7752081,0
-0.78125876,0.5472768,-0.95218325,-0.4633626,0
-0.50898516,0.84765375,-0.93192756,-0.60918677,0
-0.8750818,0.5110574,-0.952076,-0.11260256,1
-0.826962,0.4806833,-0.95530975,-0.23881473,1
-0.905882,0.7756007,-0.9213118,-0.18050085,1
-0.6173778,0.783161,-0.9356154,-0.43915862,1
-0.8327214,0.4975808,-0.9550558,-0.32981762,0
-0.9679133,0.6167989,-0.935198,0.06038505,1
-0.6965153,0.35079807,-0.97299725,-0.56948733,0
-0.83278996,0.44975695,-0.9587099,-0.31518927,0
-0.839781,0.5943026,-0.9447812,-0.21808073,1
-0.49171257,0.4257506,-0.97144,-0.83988404,0
-0.78790605,0.6241838,-0.9438592,-0.45575255,0
-0.30063993,0.56424785,-0.96471924,-0.83298504,0
-0.8072227,0.41479138,-0.9637022,-0.24727696,1
-0.55913854,0.83332264,-0.9315413,-0.682137,1
-0.7410364,0.3980806,-0.9666102,-0.56921846,0
-0.13369727,0.5843559,-0.9600357,-0.573512,0
-0.8263425,0.6141224,-0.942629,-0.24628574,1
0.08410627,0.42163077,-0.97652936,-0.38721937,0
-0.7571842,0.541661,-0.9518103,-0.37579855,1
-0.7876028,0.36164874,-0.9680439,-0.40133223,0
-0.8306323,0.70009524,-0.9345605,-0.35599178,1
-0.7578448,0.37593567,-0.9674533,-0.49872726,0
0.29215986,-1.0,1.0000001,-1.0,0
-0.54651535,0.79785836,-0.93396634,-0.5900854,0
-0.8119803,0.45534992,-0.95678055,-0.25965926,1
-0.6911675,0.5431181,-0.9553665,-0.54135215,1
-0.7072953,0.60956144,-0.9445688,-0.41936725,0
0.041700363,0.73028326,-0.8777668,-0.22775696,0
0.1804545,0.31787622,-0.97334,-0.116915554,0
-0.6871722,0.6780727,-0.94505864,-0.4320252,1
-0.83953536,0.68217283,-0.93660986,-0.3298789,1
-0.74598396,0.4718533,-0.96031684,-0.41860032,0
-0.8250912,0.6132451,-0.9419753,-0.27414238,0
-0.7046458,0.35595965,-0.97206175,-0.5970699,0
0.72492015,0.63785326,-0.9672944,0.2687587,0
-0.8118589,0.6013549,-0.94504094,-0.25340867,1
-0.8064783,0.4314121,-0.9604106,-0.24344173,1
-0.5213758,0.5535075,-0.9582314,-0.6055157,1
-0.54059106,0.46221602,-0.965756,-0.733634,0
-0.69900095,0.4268251,-0.96539676,-0.64830244,0
-0.1732575,0.52892923,-0.95467776,-0.5238561,0
-0.6694176,0.41359913,-0.9672864,-0.6475925,0
-0.7700342,0.47325787,-0.95757025,-0.3721189,1
-0.34627295,0.3763633,-0.97852117,-0.69853485,0
-0.87218773,0.55019206,-0.9502126,-0.20981483,1
-0.8734616,0.59818864,-0.9428841,-0.23203795,1
-0.82874775,0.4255466,-0.9619428,-0.22474824,1
-0.07573408,0.72111344,-0.9372865,-0.3335743,0
-0.5049173,0.9084599,-0.92427164,-0.718076,1
-0.13195965,0.24689934,-0.9830532,-0.123476684,0
-0.75425005,0.8057718,-0.90119964,-0.3197031,1
0.10658032,0.5820149,-0.9630925,-0.5435257,0
-0.8265104,0.5680553,-0.9486129,-0.38955912,0
-0.2070081,0.85544324,-0.93321973,-0.87088376,0
-0.75496584,0.4249059,-0.96412337,-0.519233,0
-0.5822715,0.46423173,-0.9631794,-0.71631163,1
-0.8386518,0.72227716,-0.9330353,-0.34216845,1
-0.6472437,0.50192255,-0.9611203,-0.5190262,1
-0.7914652,0.51556635,-0.9540128,-0.36803362,1
-0.062012196,0.7293048,-0.93648773,-0.35136494,0
-0.646382,0.7625928,-0.9370523,-0.43423414,1
-0.71129334,0.33202493,-0.9733695,-0.54361236,0
0.41851997,0.55381596,-0.9674326,-0.19005537,0
0.10754031,0.5432704,-0.9628068,-0.23079345,0
-0.7616393,0.4974121,-0.95515877,-0.51738894,0
-0.7562113,0.7783991,-0.934034,-0.30827132,1
-0.87452996,0.6944666,-0.9328829,-0.31194037,0
-0.21911958,0.3297541,-0.9756756,-0.07154849,0
-0.9226675,0.5097589,-0.95043504,-0.04996401,1
0.049455225,0.6481929,-0.9521829,-0.22251843,0
-0.45284843,0.4700122,-0.96812755,-0.801739,0
-0.7265395,0.37379757,-0.96950936,-0.5116819,0
-0.85146165,0.4745699,-0.9565453,-0.21967167,1
-0.83407176,0.5189034,-0.95191574,-0.22691655,1
-0.8638396,0.70782495,-0.92768717,-0.20090622,0
-0.82499933,0.6574804,-0.94076,-0.35346746,1
-0.39274132,0.6223828,-0.95628387,-0.67958975,0
-0.79054266,0.39909607,-0.9606182,-0.40301138,0
-0.68360007,0.4549459,-0.9605331,-0.572917,0
-0.8995,0.5980717,-0.94217145,-0.17862408,1
-0.741923,0.49287194,-0.9574938,-0.46807235,1
-0.77522326,0.30742237,-0.9693418,-0.37858263,0
-0.8916099,0.5773122,-0.9454774,-0.18616769,1
-0.83650184,0.6094193,-0.94624275,-0.25002307,1
-0.7062969,0.5479242,-0.95263344,-0.43724817,0
-0.87641895,0.547905,-0.94798654,-0.21237257,1
-0.59776026,0.5166378,-0.9601977,-0.64093286,0
-0.6785438,0.3515907,-0.97307074,-0.65645486,0
-0.86599565,0.4848646,-0.95509315,-0.16250177,1
-0.8059837,0.66322446,-0.94196504,-0.32770044,1
-0.6979825,0.31190103,-0.9750125,-0.57436866,0
-0.8198088,0.3731882,-0.96465325,-0.3584654,0
-0.73738134,0.5449447,-0.95308053,-0.51798034,0
-0.90135884,0.5147446,-0.95025676,-0.16143265,1
-0.7015,0.3829663,-0.9693631,-0.59573805,0
-0.6964458,0.41895282,-0.9657043,-0.60253125,0
-0.6499686,0.44183835,-0.96527225,-0.5876153,1
-0.09691119,0.41985956,-0.9718113,-0.3686641,0
-0.7079707,0.4555549,-0.96262026,-0.6204951,0
-0.6360054,0.31503043,-0.9772077,-0.6950097,0
-0.82020164,0.44228572,-0.9591649,-0.24295294,1
-0.8069815,0.4831555,-0.9573532,-0.305852,1
-0.8385239,0.6267941,-0.9423368,-0.31926572,1
-0.9233483,0.49371135,-0.9510038,-0.07046458,1
0.07355958,0.61951566,-0.95408887,-0.5651811,0
-0.86325014,0.4690044,-0.9563988,-0.18299665,1
-0.3970701,0.3974862,-0.97617984,-0.7323521,0
-0.7109061,0.55631196,-0.95256543,-0.58791614,0
-0.3155099,0.37239528,-0.9782003,-0.64322335,0
-0.90430284,0.76519775,-0.9240685,-0.14895494,1
-0.0056111217,0.6242916,-0.96078473,-0.19161826,0
0.18047905,0.6451525,-0.96098447,-0.6946342,0
-0.93458265,0.5844767,-0.94230306,-0.10208076,1
-0.58684236,0.47773534,-0.9626498,-0.7735964,0
