0,1,2,3,4,5,6,label
-0.8887795,0.73099834,-0.9213618,-0.25810343,0.10472321,-0.5621598,-0.538194,1
-0.7537444,0.5235554,-0.95657617,-0.48372465,0.21024466,-0.48093948,-0.68954885,1
-0.85349244,0.59927773,-0.9422706,-0.26515496,0.27779466,-0.48954222,-0.74243903,1
0.055413365,0.54388875,-0.96847564,-0.49144596,0.51351804,-0.5523268,-0.51130277,0
-0.84273356,0.6192781,-0.9398375,-0.34836394,0.18845683,-0.4978417,-0.6643221,1
-0.46031648,0.90625787,-0.90609986,-0.7516822,-0.030900836,-0.4190143,-0.9463131,1
-0.61798364,0.7051715,-0.9345427,-0.6067907,0.026674062,-0.45597684,-0.9299687,1
-0.8330648,0.527911,-0.95241475,-0.28930545,0.3718006,-0.43010524,-0.8329053,1
-0.036989033,0.45958793,-0.9802703,-0.17091206,0.11777756,-0.59708846,-0.6334929,0
-0.909052,0.64191794,-0.9194892,-0.11269516,0.393969,-0.43323812,-0.52638906,1
-0.7856519,0.6908162,-0.9320761,-0.32343447,0.19360195,-0.4632426,-0.81286097,1
-0.58166295,0.545986,-0.9587767,-0.7810025,-0.021830961,-0.4992964,-0.6281232,0
-0.8292258,0.58290684,-0.9440625,-0.3601156,0.2324796,-0.46200782,-0.64498955,1
-0.83826137,0.76634717,-0.9164293,-0.31091547,0.11971385,-0.530024,-0.49540645,1
-0.6600587,0.6140362,-0.94702154,-0.66864145,0.062063053,-0.5409342,-0.65422726,0
-0.44172272,0.60488206,-0.9524259,-0.8831686,0.15000445,-0.40476415,-0.80711573,0
-0.32612854,0.5930636,-0.9550208,-0.8655516,0.2969552,-0.35466602,-0.8641778,0
-0.839124,0.72642416,-0.9192432,-0.2828849,0.1665743,-0.52878064,-0.37781543,1
-0.5029922,0.5189343,-0.9649829,-0.8396473,0.13693549,-0.4916439,-0.7551998,0
-0.3071215,0.6891275,-0.9460589,-0.8992219,0.17700928,-0.5067109,-0.9159968,0
-0.691585,0.4620425,-0.96758676,-0.7036495,0.041255683,-0.50211895,-0.39331043,0
-0.835038,0.7122759,-0.92391014,-0.35368103,0.087593146,-0.5301318,-0.46740717,1
-0.6947568,0.42823857,-0.9732144,-0.62284905,0.17846619,-0.45049828,-0.72386026,0
-0.8989045,0.6979029,-0.92649347,-0.17576405,0.26657218,-0.4895755,-0.75049114,1
-0.5012137,0.76313627,-0.9279586,-0.80244964,-0.04426205,-0.52134156,-0.6130756,0
-0.82422394,0.62612295,-0.94018704,-0.34394103,0.19591877,-0.4742885,-0.7779251,1
-0.23602086,0.47928146,-0.9727747,-0.7388352,0.3910737,-0.4988606,-0.6481106,0
-0.13631135,0.6893651,-0.9451338,-0.77443933,0.55167055,-0.5487809,-0.70766354,0
-0.7389267,0.44914588,-0.964899,-0.63047606,0.105100594,-0.48821345,-0.4483693,0
-0.21423563,0.52967685,-0.96002775,-0.38987973,0.34193876,-0.5426161,-0.6111175,0
0.17223006,0.64079416,-0.9245601,-0.6594146,0.44481,-0.22633776,-0.5226667,0
-0.86080813,0.57818115,-0.9423935,-0.20280135,0.4015882,-0.43506548,-0.85489607,1
-0.7783591,0.54698485,-0.94656557,-0.2840342,0.4398852,-0.36274898,-0.625126,1
-0.8270383,0.7113645,-0.9282925,-0.32283443,0.09419284,-0.53637403,-0.7083671,1
-0.43244934,0.58698297,-0.9526534,-0.76112515,0.23673198,-0.36075106,-0.7633016,0
-0.7396095,0.60880005,-0.9440151,-0.5229308,0.074001186,-0.52124363,-0.5489014,0
-0.19744715,0.58402973,-0.9550646,-0.87489116,0.47679254,-0.52033144,-0.6771899,0
-0.1740525,0.5163371,-0.9671046,-0.756533,0.57485384,-0.50417453,-0.64048827,0
-0.98102,0.72045964,-0.9179931,-0.040112734,0.34361032,-0.50372726,-0.61910415,1
0.6900749,0.68716186,-0.93553936,0.062083483,-0.20787519,-0.9781177,-0.88407725,0
-0.6921335,0.61066616,-0.9429608,-0.64330924,0.01998292,-0.48701182,-0.5596014,0
-0.80743027,0.6397887,-0.9373439,-0.44354713,0.07257248,-0.51312494,-0.33064464,0
-0.8882942,0.75225425,-0.9186894,-0.23671658,0.14626066,-0.55133164,-0.5677644,1
-0.6368943,0.67784667,-0.9383428,-0.568701,0.02324298,-0.53673816,-0.8149621,1
-0.84509695,0.6151208,-0.9401955,-0.30067068,0.22856668,-0.469272,-0.6902323,1
-0.6695594,0.93138885,-0.896795,-0.52044785,-0.056309476,-0.4955128,-0.75471056,1
-0.82687134,0.56643873,-0.9458315,-0.34647596,0.28720742,-0.4544384,-0.7257214,1
-0.0018931031,0.35530597,-0.9892553,-0.071226835,-0.5533182,-0.2565636,-0.79770714,0
0.2767179,0.4989494,-0.9153361,-0.15283903,-0.25988683,0.31890285,-0.5529834,0
-0.60300916,0.5450477,-0.95731807,-0.79939705,-0.04160355,-0.49126747,-0.5653313,0
-0.70177114,0.50948125,-0.96031815,-0.61878705,0.10171948,-0.51086456,-0.5353754,1
-0.81882,0.6551376,-0.9354034,-0.35814565,0.12477324,-0.55976117,-0.53350186,1
-0.8407898,0.7334648,-0.9225,-0.3980299,0.037584946,-0.57939595,-0.433736,0
-0.59978294,0.54921985,-0.958323,-0.7551403,0.09460429,-0.50269896,-0.75136733,0
-0.8895678,0.73083,-0.9226673,-0.2973001,0.08802014,-0.5645038,-0.5468652,1
-0.8630179,0.7393932,-0.9207735,-0.17835829,0.28321743,-0.474554,-0.65319043,1
-0.07203901,0.46278957,-0.97794616,-0.5414498,0.38034654,-0.5878948,-0.5955063,0
-0.7154903,0.4770459,-0.96434426,-0.62367815,0.09561606,-0.4858625,-0.5073118,0
-0.89661586,0.54983485,-0.9475177,-0.12907785,0.4952071,-0.40425587,-0.8542871,1
0.6427252,0.77927285,-0.9360421,-0.45278665,0.86077535,-0.6726631,-0.2921585,0
-0.7312336,0.6088815,-0.9449863,-0.54817486,0.0663458,-0.52464634,-0.6163247,1
-0.72833836,0.66946703,-0.930745,-0.48837176,0.14074194,-0.45482105,-0.46911472,0
-0.71859866,0.47597024,-0.965536,-0.60150623,0.11186146,-0.48745638,-0.5379355,0
-0.42418224,0.9278387,-0.90288997,-0.7646969,-0.005330801,-0.38793656,-0.92190975,1
-0.117471784,0.75033855,-0.93660426,-0.57310706,0.6404059,-0.45137158,-0.6671624,0
-0.6686249,0.76746583,-0.92377234,-0.4401294,0.09132372,-0.50764537,-0.8329193,1
-0.92661005,0.6122883,-0.9321707,-0.1136305,0.40060377,-0.44428727,-0.6790215,1
-0.7600007,0.48210195,-0.9622834,-0.5478865,0.16164169,-0.47516906,-0.48634034,0
-0.855129,0.56769663,-0.947237,-0.24669138,0.36347178,-0.46793094,-0.8203537,1
-0.7241042,0.479226,-0.9623748,-0.6584759,0.048197865,-0.49195415,-0.44323885,0
-0.85385007,0.587546,-0.9432292,-0.26803744,0.32186398,-0.4634788,-0.77987874,1
-0.69604146,0.4516269,-0.96912396,-0.66807425,0.0936906,-0.48030868,-0.5623769,0
0.30509877,0.5448593,-0.958294,-0.3268447,0.548375,-0.817658,-0.66195405,0
-0.6533378,0.70363283,-0.9259592,-0.3161013,0.35604027,-0.36121663,-0.46877423,1
-0.8820512,0.6902218,-0.9283315,-0.17580485,0.27274597,-0.49036056,-0.7725785,1
-0.764014,0.6657258,-0.9351578,-0.44538626,0.1102683,-0.5393999,-0.5801759,1
0.33116078,0.45699048,-0.9820409,0.312491,-0.5510965,-0.7346723,-0.8562782,0
-0.7268307,0.7696826,-0.9164148,-0.3730371,0.25147152,-0.38426527,-0.5761735,1
0.5415654,0.5185747,-0.9786217,-0.020724893,0.14128456,-0.58580273,-0.664746,0
0.42467427,0.5566706,-0.96057284,0.6177825,-0.35343766,-0.55078274,-0.71801776,0
0.82951987,0.6232001,-0.9620858,0.049444735,0.17905965,-0.49144274,-0.601376,0
-0.8584152,0.6905407,-0.92179954,-0.15775368,0.38009667,-0.41165376,-0.35759383,1
-0.45021692,0.7072093,-0.9369994,-0.79625636,0.12052643,-0.4489851,-0.8514051,0
-0.71848756,0.6020313,-0.9428329,-0.5284465,0.13653493,-0.4567648,-0.498799,0
-0.7920327,0.65888095,-0.93549097,-0.37245077,0.16643594,-0.5161414,-0.5984569,1
-0.89826643,0.5918372,-0.9427105,-0.16901231,0.3684579,-0.45761415,-0.8438178,1
-0.83531386,0.53385067,-0.94374764,-0.25890532,0.40953827,-0.394484,-0.5353462,1
-0.5240421,0.49824724,-0.9677488,-0.86850834,0.061613724,-0.49596828,-0.6801574,0
-0.38173366,0.63554806,-0.9488046,-0.9097664,0.092748374,-0.46477354,-0.73892677,0
-0.69485146,0.49801204,-0.9501433,-0.63038325,0.15310036,-0.4148525,-0.31782976,0
-0.59334505,0.63146377,-0.94599676,-0.6895152,0.17848116,-0.48679173,-0.75648737,0
-0.77017736,0.82389426,-0.9129197,-0.40160978,0.020251483,-0.53785455,-0.7130953,1
-0.25324717,0.6185772,-0.94765395,-0.51960874,0.45205277,-0.32233608,-0.626023,0
-0.97973835,0.66397536,-0.9252048,-0.005919099,0.45413178,-0.43136948,-0.577418,1
-0.7920981,0.5717136,-0.948063,-0.41152406,0.19761105,-0.44679406,-0.7123678,1
-0.82335097,0.53704876,-0.95342577,-0.32755795,0.33296776,-0.44110218,-0.87273383,1
-0.73947114,0.6966758,-0.932329,-0.45512828,0.081030674,-0.519192,-0.7660186,1
-0.8609686,0.5756645,-0.9435662,-0.2736317,0.30232885,-0.47734016,-0.65994626,1
-0.7672404,0.71249646,-0.91103923,-0.4156062,0.06858043,-0.52367973,-0.7129133,1
-0.89215577,0.68014383,-0.92862165,-0.25881732,0.1762802,-0.5529284,-0.5236026,1
0.083287776,0.83598727,-0.92755455,-0.5351105,0.33787307,-0.4419133,-0.8314223,1
-0.38075656,0.62551534,-0.9507084,-0.8652695,0.31885192,-0.4830492,-0.7962389,0
-0.85884017,0.5550918,-0.9474613,-0.34487516,0.275447,-0.44201338,-0.6457333,1
-0.78752875,0.4966855,-0.95897245,-0.35586575,0.37226272,-0.43878338,-0.8620646,1
-0.7482122,0.57247317,-0.94940674,-0.45894882,0.20753703,-0.4646942,-0.7539738,1
-0.71430016,0.69440347,-0.9254615,-0.48739856,0.19955163,-0.40196392,-0.49292317,0
-0.50322425,0.6710398,-0.93950534,-0.80931413,0.015836716,-0.42448252,-0.65584326,0
-0.7807177,0.7625066,-0.9189273,-0.38895163,0.09474468,-0.5375095,-0.51001126,1
-0.76445997,0.6138769,-0.9430885,-0.5271683,0.08827487,-0.536111,-0.55165994,1
-0.4794841,0.5514294,-0.95924747,-0.8825394,0.09282682,-0.39284274,-0.86633575,0
0.36205244,0.722408,-0.94031376,-0.5234304,0.63653314,-0.63578606,-0.48829567,0
-0.8231548,0.5454429,-0.94618446,-0.38550687,0.20545702,-0.4602727,-0.533466,0
-0.88356465,0.56983626,-0.93956745,-0.12568337,0.5110215,-0.38473976,-0.7704754,1
-0.7482449,0.8054123,-0.9145215,-0.50053066,-0.055006325,-0.48821384,-0.42829558,0
-0.73601,0.4150843,-0.9726402,-0.55907494,0.25587255,-0.41209006,-0.71330845,0
-0.8480682,0.6020481,-0.9393653,-0.2931025,0.27140582,-0.4722189,-0.68716466,1
-0.74135286,0.5479776,-0.95292544,-0.53304374,0.11664839,-0.45649883,-0.54784805,0
0.15015024,0.6294441,-0.94930184,-0.1601206,0.8475498,-0.5645469,-0.23461524,0
-0.87072945,0.6828795,-0.92612046,-0.3348913,0.17682616,-0.52130044,-0.39564788,1
-0.74956065,0.59314555,-0.94442815,-0.53762543,0.070168205,-0.50817585,-0.3213262,0
-0.85646427,0.66470116,-0.9305359,-0.25671023,0.24654746,-0.4669742,-0.7421279,1
-0.542668,0.5535283,-0.9590709,-0.8256795,-0.03571336,-0.51075184,-0.666504,0
-0.48354927,0.77444106,-0.9250746,-0.86800504,-0.091721475,-0.47965008,-0.63736683,0
-0.8303361,0.54174984,-0.95070237,-0.34210777,0.29540673,-0.4658435,-0.6638582,1
-0.8163224,0.6890798,-0.93090004,-0.37045377,0.10886827,-0.5286169,-0.6586743,1
-0.7210605,0.75007224,-0.920774,-0.31474864,0.24359259,-0.4092203,-0.46411,1
-0.8718742,0.6622553,-0.92963946,-0.23687313,0.25257453,-0.4839411,-0.6842361,1
-0.9391407,0.7317593,-0.920003,-0.10876861,0.25995344,-0.5313238,-0.59527373,1
-0.57200557,0.5508618,-0.9578104,-0.82594866,-0.0075237304,-0.5097585,-0.6484512,0
-0.73794806,0.47430074,-0.96141094,-0.59488374,0.1351551,-0.48461592,-0.52944493,0
-0.7089544,0.43384653,-0.970951,-0.62531096,0.16017878,-0.44909644,-0.61773217,0
-0.83148015,0.59674865,-0.93902344,-0.29616764,0.3210488,-0.42521638,-0.58894575,1
-0.7652874,0.64551425,-0.9382148,-0.4367469,0.1163001,-0.5093436,-0.5543639,1
-0.92431635,0.67653614,-0.9295495,-0.13374832,0.30019346,-0.4920213,-0.7326487,1
-0.8809396,0.6125214,-0.9391993,-0.23281616,0.2771309,-0.49442145,-0.6052364,1
-0.2465629,0.60863537,-0.9471166,-0.7664784,0.32972217,-0.31196088,-0.63212794,0
-0.69322044,0.45365077,-0.968846,-0.696879,0.05754885,-0.49425766,-0.45575064,0
-0.9007752,0.72324485,-0.9195399,-0.27778554,0.13514407,-0.5043649,-0.33789092,0
0.024432778,0.666556,-0.94431365,-0.6643005,0.38777757,-0.43895358,-0.5584097,0
-0.78773755,0.52995217,-0.9528767,-0.47039095,0.19242036,-0.4656006,-0.589945,1
-0.6577289,0.53052354,-0.9591539,-0.6570612,0.074211664,-0.49550408,-0.6627809,1
-0.6956706,0.8694577,-0.90715015,-0.48131794,-0.03359984,-0.53087807,-0.72753346,1
-0.8756455,0.6475099,-0.9343855,-0.2965273,0.19590598,-0.5145621,-0.6230395,1
-0.12838623,0.6973629,-0.94266677,-0.9069421,0.26707852,-0.4175522,-0.68739325,0
-0.19051686,0.5450068,-0.9667597,-0.8052119,0.54591286,-0.53614026,-0.7655046,0
-0.730656,0.41168296,-0.96870303,-0.5450216,0.2950594,-0.3907285,-0.68862826,0
-0.41052818,0.7559859,-0.9297177,-0.70814216,0.3947764,-0.46627748,-0.86634636,0
-0.65119207,0.67402357,-0.9340521,-0.6836315,0.021826327,-0.44099656,-0.5939768,0
-0.7516428,0.5923459,-0.947533,-0.5042375,0.098087385,-0.5450525,-0.5586564,1
-0.7355271,0.5339232,-0.95547223,-0.5217872,0.14889206,-0.4536409,-0.6142571,0
-0.82967657,0.7970449,-0.9125979,-0.2835998,0.1733942,-0.54282224,-0.5370648,1
-0.8004794,0.50549984,-0.9562612,-0.31479186,0.38902575,-0.4365516,-0.8521303,1
-0.76123744,0.5289054,-0.9537697,-0.5931499,0.05403699,-0.5132532,-0.42656994,0
-0.8009409,0.49897146,-0.9567487,-0.35031736,0.35052344,-0.44559023,-0.7572878,1
-0.8490939,0.5216703,-0.95159066,-0.25204617,0.41683674,-0.43152213,-0.8722477,1
-0.73582494,0.54424167,-0.9543926,-0.6075629,0.025689721,-0.49076676,-0.4278723,0
-0.78819376,0.74982506,-0.9160641,-0.26279634,0.3093278,-0.38224408,-0.68466836,1
-0.615564,0.66497093,-0.9398948,-0.7421572,-0.0687328,-0.5101435,-0.6293416,0
-0.82717896,0.53745484,-0.9533055,-0.35690045,0.27522707,-0.46377897,-0.80685174,1
-0.52549195,0.5664364,-0.95541006,-0.82438636,0.11700429,-0.45756,-0.6560027,0
-0.72296476,0.5681698,-0.95153135,-0.6021226,0.055980965,-0.5411649,-0.5509608,0
-0.18751818,0.7923672,-0.91686773,-0.5920672,0.56522596,-0.20511562,-0.36383823,0
-0.86866736,0.5386818,-0.9437513,-0.18125448,0.4806199,-0.37955928,-0.737136,1
0.26396006,0.5271616,-0.9614568,-0.3371117,0.2943736,-0.6593588,-0.58709586,0
-0.2654202,0.7314272,-0.93612957,-0.8375065,0.3510716,-0.47335935,-0.61916196,0
-0.7839312,0.66793174,-0.9340352,-0.48424032,0.09636049,-0.50862056,-0.57884145,0
-0.8408308,0.8212539,-0.90892804,-0.30407947,0.069638625,-0.54494196,-0.46075788,1
-0.78451204,0.51925415,-0.9561584,-0.45809883,0.20015205,-0.4283674,-0.6372889,0
-0.22331366,0.4580825,-0.9757805,-0.23412006,-0.37138402,-0.3784858,-0.8641371,0
-0.6989241,0.50223416,-0.961309,-0.68302786,0.05415131,-0.47939476,-0.52995586,0
-0.6812933,0.6743975,-0.93675953,-0.612443,-0.030021176,-0.55395,-0.595565,0
-0.67691356,0.66594493,-0.9392409,-0.47627884,0.109004565,-0.48115322,-0.83173335,1
0.21866214,0.65438,-0.92514586,-0.046477765,0.22245587,0.11579907,-0.50192845,0
-0.17656037,0.64241683,-0.9518078,-0.6970086,0.6540551,-0.4574929,-0.70300573,0
-0.717881,0.45727018,-0.96750605,-0.63846356,0.09958452,-0.47908646,-0.48493296,0
-0.8559557,0.6181519,-0.9377486,-0.25182223,0.2954321,-0.49854258,-0.5945532,1
-0.025681436,0.4361693,-0.97222716,-0.4269149,0.28870428,-0.68127775,-0.5847923,0
-0.7258861,0.44366848,-0.9685662,-0.59378636,0.16689342,-0.45412475,-0.554494,0
-0.6842564,0.64992124,-0.9381162,-0.6425622,-0.004187733,-0.51161873,-0.43989074,0
-0.66283303,0.75521195,-0.924429,-0.5338402,0.035037115,-0.47777703,-0.83354765,1
-0.895445,0.7020247,-0.9257307,-0.23695907,0.18712321,-0.53561586,-0.4371165,1
-0.5014688,0.62647665,-0.94732314,-0.7372672,0.092192866,-0.42518586,-0.7573389,1
-0.6621744,0.63457525,-0.94266075,-0.6520976,0.014123961,-0.48626095,-0.6628835,0
-0.44579303,0.57602865,-0.9580764,-0.8721385,0.17782141,-0.4536057,-0.8253902,0
-0.647814,0.50049645,-0.9625265,-0.79571044,-0.027944729,-0.5114031,-0.43476772,0
-0.71602356,0.5867821,-0.944236,-0.38258013,0.36657977,-0.3820505,-0.7550241,1
-0.8961847,0.58437824,-0.94424826,-0.20994914,0.33370426,-0.45996305,-0.8222853,1
-0.58911026,0.48477232,-0.96634614,-0.85902286,0.010651872,-0.47580567,-0.57429284,0
-0.87097365,0.5650136,-0.94538945,-0.24321897,0.33068755,-0.47233257,-0.652298,1
-0.76282257,0.43084496,-0.9659038,-0.511713,0.2870432,-0.38539985,-0.575366,0
-0.6097162,0.8325918,-0.91537297,-0.57960075,-0.06662494,-0.50411904,-0.71505606,1
-0.85463667,0.63779455,-0.9363089,-0.23351842,0.26642102,-0.4808025,-0.75744915,1
-0.45247266,0.7130012,-0.9335818,-0.38831237,0.22298223,-0.4381298,-0.600159,1
-0.83861244,0.68181217,-0.93064684,-0.36832407,0.07363164,-0.57033706,-0.52468526,1
-0.9620211,0.6509893,-0.92219025,0.020691365,0.52967656,-0.38003165,-0.5383149,1
-0.85331327,0.5877329,-0.9431787,-0.27340657,0.32326734,-0.44720706,-0.77646434,1
-0.82585204,0.8193343,-0.9094962,-0.35263062,0.049938023,-0.56010586,-0.5285472,1
-0.5275776,0.4747126,-0.9705123,-0.88131464,0.07001288,-0.4594757,-0.7178515,0
-0.7748066,0.6545541,-0.93575835,-0.26451427,0.33133212,-0.41634724,-0.79724216,1
-0.84191793,0.5561789,-0.94930357,-0.28271627,0.33519554,-0.45190117,-0.8283255,1
-0.83006614,0.7700175,-0.9175798,-0.3809152,0.07223883,-0.5577144,-0.5254335,1
-0.8389161,0.5953491,-0.9427569,-0.3119436,0.28121087,-0.4630556,-0.6568284,1
-0.5001929,0.7100194,-0.9347411,-0.72508216,0.13023204,-0.41499224,-0.6923029,0
-0.3935901,0.5360412,-0.96461904,-0.8503679,0.24398838,-0.47095963,-0.80671394,0
-0.3465242,0.56841916,-0.9565117,-0.7781409,0.3149072,-0.46256104,-0.58915156,0
0.49415994,0.53447306,-0.93331844,0.88006854,-0.72006077,-0.27066994,-0.6744186,0
-0.7672382,0.7454084,-0.9249006,-0.38582355,0.074775025,-0.5462005,-0.7374473,1
-0.8274931,0.6148238,-0.93969274,-0.33215877,0.2238841,-0.46558633,-0.73233044,1
-0.79142344,0.6078788,-0.9421195,-0.3976533,0.18587667,-0.47271886,-0.6849088,1
-0.5839818,0.85256314,-0.90878975,-0.48176017,0.13623676,-0.4140336,-0.580046,1
-0.8499174,0.6003621,-0.9406261,-0.2793423,0.2858814,-0.4577526,-0.6350251,1
-0.66719174,0.6390013,-0.9436795,-0.5531389,0.043491706,-0.51414555,-0.8020785,1
-0.79409397,0.6616127,-0.9330893,-0.45079786,0.09124991,-0.50774354,-0.51080596,0
-0.8206799,0.51571906,-0.95567226,-0.3411284,0.34210175,-0.42385623,-0.7953758,1
-0.8356676,0.53017235,-0.9454935,-0.22352967,0.45123872,-0.41692317,-0.81327516,1
-0.694012,0.508317,-0.9600382,-0.69846094,0.02042824,-0.5120597,-0.5019968,0
-0.8914808,0.6244761,-0.9318432,-0.219405,0.29223847,-0.48063824,-0.4904072,1
-0.72464657,0.5825481,-0.9492702,-0.5113638,0.16126928,-0.45791447,-0.76386535,0
-0.75107,0.5310791,-0.9556212,-0.5266133,0.1565578,-0.46861055,-0.65666926,1
-0.6448583,0.4716838,-0.96731746,-0.7228315,0.09869419,-0.4839586,-0.5652269,1
-0.6932015,0.66153866,-0.9375435,-0.55545115,0.120309696,-0.46279937,-0.736424,0
-0.8721919,0.53213984,-0.93141407,-0.21597579,0.432719,-0.4185921,-0.64651346,1
-0.18647641,0.61320084,-0.9563643,-0.920526,0.29847628,-0.45961308,-0.78775895,0
-0.8822616,0.5683997,-0.94683313,-0.19348308,0.40575412,-0.4440089,-0.8902979,1
-0.425287,0.59205705,-0.9496835,-0.6632245,0.2648498,-0.36096144,-0.6407327,1
-0.6091203,0.5318216,-0.9585944,-0.81785107,-0.07531035,-0.55029434,-0.4817506,0
-0.7593529,0.45205814,-0.96600646,-0.5101088,0.26217023,-0.4302021,-0.6529584,0
-0.79984885,0.58511424,-0.9442321,-0.38202828,0.22115129,-0.51360273,-0.7064639,1
-0.92634845,0.74229175,-0.91920507,-0.1702635,0.17104629,-0.56492555,-0.5075601,1
-0.8868706,0.5830769,-0.9404186,-0.18054676,0.3757666,-0.47004884,-0.66715467,1
-0.6427699,0.71394914,-0.931877,-0.5817772,0.04790844,-0.48585913,-0.7478496,1
-0.7229824,0.58150613,-0.9491478,-0.5835936,0.065550484,-0.46393943,-0.6306919,0
-0.71259075,0.6464877,-0.93739533,-0.6315125,-0.043721437,-0.5358514,-0.4115122,0
-0.67699105,0.59511,-0.94645995,-0.55232114,0.18193352,-0.46580514,-0.54498225,1
-0.7378693,0.54845923,-0.9517268,-0.5140981,0.1583879,-0.46408588,-0.5851514,0
-0.68399495,0.54604584,-0.9520799,-0.59383464,0.13654147,-0.48425698,-0.5813906,0
-0.93141025,0.584434,-0.93462706,-0.09744984,0.4508914,-0.43305662,-0.75689054,1
-0.7910006,0.4934908,-0.95859766,-0.3930721,0.30571908,-0.4197748,-0.6697398,0
-0.46615562,0.64321077,-0.94458467,-0.81018484,0.19925742,-0.48635626,-0.7107601,0
