0,1,2,3,4,5,label
-0.6717895,0.53797436,-0.9571751,-0.60405624,-0.10021715,-0.37686512,0
-0.44573462,0.52660465,-0.9624484,-0.8179449,-0.22139947,-0.2613892,0
-0.32646537,0.51218134,-0.9642982,-0.7810708,-0.37102598,-0.22971137,0
-0.85455054,0.6850405,-0.9326128,-0.21855246,-0.17109145,-0.291781,1
-0.5113911,0.42094013,-0.971851,-0.76912415,-0.19834995,-0.34718874,0
-0.31740758,0.63191754,-0.95926183,-0.84305155,-0.25514603,-0.420995,0
-0.85043097,0.66536796,-0.9369172,-0.28703237,-0.09649231,-0.32046726,1
-0.6847061,0.89260006,-0.9228175,-0.42526454,0.02707623,-0.3633386,1
-0.70180756,0.30729014,-0.97670126,-0.5325444,-0.22239673,-0.29507285,0
-0.66146326,0.5827615,-0.9480694,-0.440278,-0.20647135,-0.1968269,0
-0.7809018,0.54802084,-0.9513396,-0.43348664,-0.0973046,-0.33021867,1
-0.91760194,0.646037,-0.93826985,-0.08977911,-0.26733583,-0.3645154,1
-0.513747,0.7268383,-0.94264376,-0.7582476,-0.007425964,-0.33864906,0
-0.9057147,0.56375134,-0.94628257,-0.09792605,-0.3402267,-0.33386692,1
-0.23733982,0.37264532,-0.97876525,-0.6392623,-0.4296691,-0.3103695,0
0.1742512,0.5840834,-0.93638957,-0.532046,-0.44975102,-0.05122572,0
-0.8761009,0.5010571,-0.95178163,-0.09963426,-0.41146374,-0.32822165,1
-0.7915505,0.46063596,-0.95365894,-0.19376244,-0.4502492,-0.16690327,1
-0.8413005,0.65981877,-0.94130623,-0.2526632,-0.11817451,-0.40990028,1
0.2647379,0.59259474,-0.95188165,-0.065351665,-0.25599897,-0.5732857,0
-0.43626264,0.50460666,-0.96142566,-0.6750906,-0.29627126,-0.2080206,0
-0.75163585,0.5328063,-0.953738,-0.4554178,-0.09968548,-0.33264256,0
-0.19677871,0.4995131,-0.9644532,-0.7800075,-0.5099571,-0.3674815,0
-0.174063,0.41725332,-0.97377765,-0.64937395,-0.6079211,-0.32826594,0
0.682183,0.6313298,-0.9482513,0.089984775,0.20359108,-0.9927694,0
-0.7048606,0.5354547,-0.9535796,-0.5772923,-0.04906939,-0.2869878,0
-0.81813437,0.57481825,-0.9473862,-0.3820425,-0.09132443,-0.25253233,0
-0.9065201,0.7152362,-0.9324234,-0.1632567,-0.14632869,-0.3806856,1
-0.64558685,0.6173639,-0.95125484,-0.50313824,-0.07922383,-0.43780643,1
-0.8593695,0.5431736,-0.9493424,-0.21533395,-0.24304956,-0.315157,1
-0.83099353,0.40541297,-0.9620454,-0.35303667,-0.219528,-0.2772457,0
-0.804859,0.6422408,-0.9434025,-0.30729443,-0.14222068,-0.37264663,1
-0.0020652413,0.22134694,-0.9883265,-0.0023374856,0.53478473,-0.12516703,0
-0.71026736,0.40840438,-0.9666472,-0.54441047,-0.13756117,-0.3115474,1
-0.60926986,0.45671296,-0.9663439,-0.68522465,-0.14435026,-0.3611692,0
-0.8165083,0.4516568,-0.9589265,-0.3281837,-0.23498885,-0.30619913,1
0.81677604,0.7091393,-0.938992,0.12925488,-0.23072836,0.25556517,0
-0.912902,0.4649924,-0.95365536,-0.017014563,-0.4988081,-0.28695777,1
0.6511456,0.7569089,-0.95025563,-0.3539626,-0.9137734,-0.41125202,0
-0.74271536,0.5338367,-0.9544666,-0.475613,-0.09621731,-0.35522774,1
-0.74242383,0.61132884,-0.94275373,-0.42540327,-0.1614208,-0.21949317,0
-0.7273662,0.36722738,-0.9706049,-0.5226432,-0.14668679,-0.29132664,0
-0.43376213,0.9260773,-0.92388606,-0.71616626,-0.061906084,-0.2899509,1
-0.11852372,0.71287715,-0.9504999,-0.47199082,-0.6765233,-0.2699243,0
-0.68017566,0.72882116,-0.9389459,-0.37234506,-0.13876487,-0.41534412,1
-0.94331366,0.54439646,-0.9418555,-0.015117079,-0.39780048,-0.28677934,1
-0.76791537,0.3745513,-0.96738863,-0.4674405,-0.19440117,-0.25294077,0
-0.8694718,0.4864552,-0.95464444,-0.1466826,-0.37421834,-0.355981,1
-0.73056954,0.37021044,-0.9681481,-0.5843491,-0.08829348,-0.260311,0
-0.77137613,0.35848466,-0.96768457,-0.36746508,-0.32112017,-0.28405896,1
-0.86797094,0.5115283,-0.9518459,-0.17147169,-0.33245176,-0.3368599,1
-0.70303386,0.3349291,-0.9737052,-0.58960277,-0.13859,-0.28389752,0
0.3048156,0.46102628,-0.9636651,-0.220069,-0.5782471,-0.72555995,0
-0.5841678,0.41457272,-0.97049284,-0.77984595,-0.05150649,-0.34990057,0
-0.89894664,0.63584787,-0.94046205,-0.093826294,-0.2765746,-0.3748627,1
-0.80386174,0.42744598,-0.9619868,-0.30242112,-0.2960918,-0.32949778,1
-0.7770028,0.6068737,-0.9467152,-0.37604204,-0.13184628,-0.3641462,1
-0.84559035,0.46134776,-0.95698833,-0.23224612,-0.35283822,-0.24493875,1
0.32048005,0.35091168,-0.9853261,0.35128766,0.53066134,-0.69463253,0
-0.7430197,0.736953,-0.9311484,-0.3066496,-0.2656927,-0.18326141,1
0.4227445,0.48047334,-0.9647083,0.66854846,0.3529234,-0.42643565,0
0.83200955,0.55748594,-0.97079575,0.1789394,-0.068845406,-0.36441383,0
-0.8872273,0.4946359,-0.95191634,-0.0937804,-0.40129453,-0.33462906,1
-0.46011388,0.65330654,-0.9505256,-0.7352158,-0.18052644,-0.3376902,0
-0.04603249,0.61646914,-0.9536862,-0.7459372,-0.39056343,-0.15133484,0
-0.8067696,0.5959238,-0.9463716,-0.29866046,-0.18158072,-0.3462058,1
-0.7620317,0.57343245,-0.9480102,-0.5582644,0.053758472,-0.30949503,0
-0.91361886,0.51516515,-0.95089424,-0.06858778,-0.3739773,-0.3484515,1
-0.84822243,0.44713438,-0.95228547,-0.1708721,-0.41963112,-0.17423299,1
-0.5302558,0.39247888,-0.974218,-0.7966614,-0.121335715,-0.32845226,0
-0.3868247,0.5648688,-0.9599362,-0.8453661,-0.16355556,-0.31074214,0
-0.70577973,0.39836505,-0.9563752,-0.56482,-0.18518355,-0.10869138,0
-0.60741156,0.56224316,-0.95626926,-0.6248554,-0.221963,-0.33966926,0
-0.25766307,0.55208063,-0.95748514,-0.4103475,-0.48059842,-0.13875908,0
-0.7373792,0.3317537,-0.9729572,-0.5011687,-0.20475417,-0.27653414,0
-0.99817634,0.60988617,-0.9352252,0.090854764,-0.43856502,-0.23848608,1
-0.8043962,0.48818105,-0.955998,-0.32522035,-0.22348517,-0.29145822,1
-0.8366195,0.44610155,-0.95973545,-0.22881286,-0.35360187,-0.32812417,1
-0.52221066,0.6324914,-0.94932157,-0.7577336,-0.06125769,-0.26525825,0
-0.5610938,0.8425834,-0.93146384,-0.5303677,0.006569758,-0.41134715,1
-0.6853224,0.3703977,-0.9704816,-0.60972136,-0.11481367,-0.27361625,1
-0.75100845,0.6407512,-0.94508576,-0.38645723,-0.120115675,-0.40434146,1
0.00055223703,0.3886601,-0.980691,-0.2382493,-0.2998024,-0.40101406,0
-0.87653065,0.49603495,-0.9519277,-0.18361305,-0.30910087,-0.32124022,1
-0.782248,0.6665438,-0.9260608,-0.34945995,-0.0926324,-0.39001536,1
-0.90686345,0.6266936,-0.9398362,-0.18156888,-0.17993675,-0.3590802,1
0.08403158,0.8189103,-0.9448778,-0.4507612,-0.39072365,-0.34044102,1
-0.38697374,0.55167484,-0.96128213,-0.7909965,-0.3766442,-0.35137817,0
-0.87155443,0.4697071,-0.95429593,-0.25081402,-0.28807756,-0.2578214,1
-0.7997201,0.39800775,-0.96447825,-0.25275874,-0.3921253,-0.33216274,1
-0.760981,0.48914775,-0.95758945,-0.37332392,-0.23235522,-0.32818154,1
-0.5085031,0.6086507,-0.9515257,-0.7500478,-0.08260292,-0.24524903,0
-0.69129765,0.49381346,-0.9591195,-0.6187669,-0.01356259,-0.3295428,0
-0.7997864,0.7276902,-0.933709,-0.32622468,-0.09771358,-0.34718063,1
-0.7769081,0.5400563,-0.9525657,-0.45907706,-0.11413719,-0.34864327,1
0.3602475,0.67522854,-0.9539699,-0.41170663,-0.60176194,-0.45858794,0
-0.8331076,0.45688462,-0.9546991,-0.30637208,-0.2284178,-0.24506536,0
-0.8990978,0.49291417,-0.9474309,-0.019983977,-0.509453,-0.24350052,1
-0.7617873,0.77894485,-0.9308092,-0.45386496,0.025109008,-0.25938293,0
-0.8618545,0.52868724,-0.9485735,-0.20436017,-0.28286406,-0.31872323,1
-0.22206035,0.31648064,-0.9829444,-0.40913096,-0.22055972,-0.41629308,0
-0.7495537,0.4562684,-0.9605544,-0.46000353,-0.1515381,-0.24701552,0
0.15088767,0.5687193,-0.95777017,-0.05644384,-0.87548995,-0.26279762,0
-0.88848686,0.6312092,-0.93782353,-0.25962478,-0.16912706,-0.285168,1
-0.7591961,0.5154182,-0.95345014,-0.47606844,-0.097152285,-0.24299711,0
-0.8220114,0.38882416,-0.8226325,-0.24730067,-0.51373494,0.23640525,1
-0.8740263,0.6055702,-0.9420686,-0.17132656,-0.25249162,-0.3278151,1
-0.54985154,0.46072224,-0.9677185,-0.7671906,-0.026949674,-0.35350055,0
-0.4917137,0.7386202,-0.940564,-0.82536113,0.027946249,-0.29274908,0
-0.831036,0.6328347,-0.94299114,-0.2987826,-0.12733443,-0.38147572,1
-0.7380663,0.71375567,-0.93481666,-0.2519874,-0.2566461,-0.1749964,1
-0.6020215,0.5408858,-0.9562158,-0.64404666,-0.13600405,-0.34884614,0
-0.58081746,0.45740673,-0.9661136,-0.7637656,-0.043223515,-0.33296064,0
-0.7474654,0.36642748,-0.96731704,-0.51298696,-0.17244679,-0.28189835,0
0.112605095,0.47643062,-0.9664865,-0.1046401,-0.34321147,-0.21962151,0
-0.7725982,0.32803375,-0.96980417,-0.45181596,-0.25534353,-0.19814867,0
-0.7786359,0.5808218,-0.9487386,-0.36429432,-0.13362303,-0.3201177,1
-0.94283915,0.6198741,-0.94046336,-0.043997258,-0.30053288,-0.36166534,1
-0.895427,0.5411064,-0.9480043,-0.1458639,-0.28440595,-0.32672754,1
-0.24750325,0.53103524,-0.9572701,-0.66916525,-0.38557297,-0.12566493,0
0.24880445,0.37306845,-0.97201556,-0.18655019,-0.2094512,-0.56871927,0
0.024948776,0.60633284,-0.9556682,-0.5688486,-0.4163518,-0.23270524,0
-0.7983239,0.43602142,-0.95966864,-0.38616607,-0.22006111,-0.2729915,1
-0.66654044,0.4334799,-0.9664356,-0.58145344,-0.12017564,-0.33517477,1
-0.8912233,0.5831492,-0.94496727,-0.2158707,-0.2038843,-0.3502396,1
-0.130142,0.6422234,-0.95566964,-0.8366363,-0.34591657,-0.25758576,0
-0.19198754,0.45153192,-0.97465587,-0.70432353,-0.5986912,-0.42001465,0
-0.41691855,0.7146363,-0.94473517,-0.6223616,-0.43410814,-0.36016503,0
-0.66029245,0.6140038,-0.9463793,-0.6246298,-0.06731433,-0.23060031,0
-0.74446267,0.43953913,-0.96254104,-0.446369,-0.18531856,-0.2685018,0
-0.8489689,0.7708242,-0.92812663,-0.22384037,-0.17518187,-0.36481467,1
-0.8124131,0.40954804,-0.9619775,-0.21162614,-0.40611395,-0.32756755,1
-0.8134271,0.40094113,-0.9631731,-0.25284123,-0.36888742,-0.30475712,1
-0.86247265,0.4303098,-0.9584458,-0.14418891,-0.43020386,-0.32241476,1
-0.74407274,0.45145428,-0.96205264,-0.53913146,-0.061488852,-0.2602997,0
-0.62600666,0.59960747,-0.95199555,-0.6899346,0.01482448,-0.33808005,0
0.020388901,0.5374384,-0.9635297,-0.31413817,-0.37838793,-0.41513824,0
-0.75048447,0.5044664,-0.95733684,-0.4620998,-0.12328165,-0.34704876,1
-0.83876204,0.44538862,-0.9598963,-0.2639247,-0.29714453,-0.33671963,1
-0.53224295,0.47896224,-0.9644095,-0.7571002,-0.17404959,-0.28325927,0
-0.7322148,0.48069713,-0.9600259,-0.53365433,-0.09214842,-0.34849966,0
0.2605232,0.437101,-0.9679187,-0.24246584,-0.2901657,-0.5268514,0
-0.79749066,0.6068058,-0.9460762,-0.41603875,-0.11658048,-0.31818405,0
-0.86574274,0.5953835,-0.94541657,-0.23236358,-0.20188364,-0.3628138,1
-0.860698,0.8002851,-0.9251381,-0.24590626,-0.06649205,-0.34079143,1
-0.92497265,0.5912849,-0.9423496,-0.027099878,-0.37246975,-0.31532058,1
-0.6803433,0.36808258,-0.9716914,-0.5723884,-0.17871012,-0.3108081,1
-0.86354053,0.48855668,-0.9497338,-0.083672345,-0.47023124,-0.17584725,1
-0.7057585,0.39821473,-0.96761096,-0.611055,-0.101501726,-0.26840127,0
-0.68776155,0.60346216,-0.95104325,-0.4021338,-0.15488291,-0.38288563,1
-0.20816359,0.4216344,-0.97562265,-0.69840366,-0.48490605,-0.38125503,0
0.2091375,0.6106483,-0.9345669,0.08237895,-0.14840409,0.25765258,0
-0.17876187,0.57314956,-0.96327657,-0.60576147,-0.7123209,-0.3132239,0
-0.72487855,0.34360245,-0.9719414,-0.56117207,-0.13987449,-0.25952324,0
-0.87183577,0.54973984,-0.9475448,-0.16404238,-0.30125374,-0.32640997,1
-0.7332774,0.32656816,-0.9727542,-0.510448,-0.20405078,-0.24808677,0
-0.6968307,0.58418924,-0.9500187,-0.5868288,-0.025631353,-0.285656,0
-0.675978,0.71335816,-0.9395714,-0.47238097,-0.08010608,-0.37347627,1
-0.9112607,0.654094,-0.9374382,-0.16546461,-0.18686923,-0.32065454,1
-0.50766504,0.5516923,-0.9580718,-0.66373235,-0.14678039,-0.28717062,1
-0.67344874,0.5633413,-0.95350915,-0.59240395,-0.05315283,-0.32331148,0
-0.45056868,0.49155334,-0.9669901,-0.80219495,-0.25056806,-0.32488212,0
-0.6538663,0.39651328,-0.9688749,-0.7307162,-0.019968927,-0.2743327,0
-0.7300391,0.50821584,-0.9531465,-0.2957644,-0.38616765,-0.23751025,1
-0.9110602,0.5048025,-0.9521401,-0.11198479,-0.34289885,-0.34250715,1
-0.5960983,0.3758129,-0.97229517,-0.7938715,-0.06564467,-0.27035147,0
-0.77023387,0.31255496,-0.96938545,-0.42088658,-0.3232186,-0.15699753,0
-0.62332445,0.80881757,-0.93325114,-0.5266247,0.033038974,-0.3761576,1
-0.4593715,0.66696143,-0.9457959,-0.3167121,-0.27240264,-0.25091463,1
-0.85269064,0.62594527,-0.9424907,-0.297727,-0.08980827,-0.38550505,1
-0.980078,0.5944715,-0.931917,0.113709986,-0.51118,-0.16007556,1
-0.8674037,0.5104769,-0.9519922,-0.17867938,-0.335495,-0.31591567,1
-0.84503794,0.79660064,-0.9263554,-0.29617047,-0.051026583,-0.37739724,1
-0.6918828,0.67698056,-0.9439245,-0.4361208,-0.10553834,-0.37976894,1
-0.5330615,0.3627913,-0.9763643,-0.80849814,-0.13231105,-0.2983715,0
0.4409219,0.41450286,-0.98751265,0.24617296,0.33681595,-0.45575556,0
0.18692088,0.34346157,-0.9898608,0.06599328,0.049677193,-0.4374354,0
-0.855567,0.47105253,-0.956509,-0.18290056,-0.35070246,-0.33278075,1
-0.8544739,0.5185673,-0.9512712,-0.22762556,-0.2901944,-0.30273765,1
-0.33658266,0.70447505,-0.94535816,-0.7383355,-0.20798054,-0.20409259,0
-0.39480394,0.4369932,-0.9729208,-0.7644643,-0.29531214,-0.36194542,0
-0.35085258,0.4798611,-0.9648528,-0.69803894,-0.35508183,-0.27521273,0
0.49307287,0.4638545,-0.9233657,0.9014133,0.6642874,0.05354762,0
-0.8428602,0.54315513,-0.9492397,-0.24443758,-0.23745607,-0.32188046,1
-0.80502427,0.5330014,-0.95148885,-0.31833497,-0.20638865,-0.3204188,1
-0.59814227,0.83779776,-0.926173,-0.42062217,-0.15687157,-0.22895549,1
-0.8299707,0.568803,-0.94662285,-0.35728914,-0.11135236,-0.2549919,0
-0.8089036,0.60152733,-0.9447717,-0.38185173,-0.10235914,-0.30188727,0
-0.85004556,0.44440868,-0.95369905,-0.11778909,-0.45848656,-0.2951405,1
-0.7020287,0.40815496,-0.96677375,-0.6298507,-0.05922556,-0.3022914,0
-0.7195914,0.45563546,-0.9623094,-0.49134445,-0.17410159,-0.33192107,1
-0.9066361,0.55965817,-0.9419655,-0.13569847,-0.29228947,-0.26763383,1
-0.65283406,0.36158413,-0.9724848,-0.64821655,-0.13999909,-0.28428644,1
-0.70784014,0.59841657,-0.9488901,-0.48549518,-0.1522112,-0.31865987,0
-0.8805151,0.45325616,-0.9417505,-0.12403834,-0.4342238,-0.22949351,1
-0.8972608,0.48752964,-0.9538861,-0.088181764,-0.41404969,-0.34520292,1
-0.81231105,0.5085198,-0.95417225,-0.2958325,-0.23915766,-0.36886412,1
-0.94431907,0.7029256,-0.93246794,-0.09522861,-0.16820627,-0.38525468,1
-0.7299406,0.37934774,-0.96714693,-0.5492017,-0.14989254,-0.22269854,0
-0.9015773,0.50732476,-0.9490478,-0.08355281,-0.37966388,-0.31374744,1
-0.6530731,0.6619071,-0.9453735,-0.517918,-0.08747631,-0.35454506,1
-0.72421753,0.5806275,-0.9486359,-0.5726671,0.016885996,-0.300196,0
-0.29555747,0.39810756,-0.9760952,-0.7262647,-0.42875394,-0.36777747,0
-0.6879352,0.5178182,-0.9553923,-0.48090205,-0.21646082,-0.2624537,1
-0.58739567,0.7182983,-0.94050664,-0.75175244,0.077292025,-0.26253152,0
-0.54510057,0.7153792,-0.94367605,-0.60986984,-0.04582317,-0.37914413,1
-0.7469858,0.45868653,-0.9596114,-0.4378087,-0.19118956,-0.2669776,0
-0.69296885,0.45717138,-0.9599416,-0.5179117,-0.1761193,-0.28669032,0
-0.94735634,0.5110691,-0.94289106,0.006956488,-0.447832,-0.2936779,1
-0.8019176,0.39154017,-0.9638502,-0.2993296,-0.3283696,-0.24963947,0
0.438586,0.58671546,-0.9292688,-0.13079643,-0.22270602,0.22302985,0
-0.7375221,0.63508207,-0.9459189,-0.4034571,-0.13356957,-0.3839149,1
-0.7304661,0.71520716,-0.93729633,-0.37462482,-0.1206154,-0.37560737,1
-0.62330145,0.55477035,-0.95478636,-0.6087258,-0.13282996,-0.28641865,0
-0.6807447,0.74549127,-0.9378852,-0.3936772,-0.10685351,-0.41078404,1
-0.45266432,0.60274285,-0.9556862,-0.5780965,-0.50634325,-0.26489568,0
-0.9199699,0.59178823,-0.9432139,-0.12088066,-0.253129,-0.34983388,1
0.7373258,0.4598497,-0.91642493,1.0,0.79018986,-0.27949354,0
-0.9124004,0.5874158,-0.9453616,-0.10229573,-0.2557382,-0.39239585,1
-0.86472666,0.61573035,-0.9410557,-0.3044784,-0.12712136,-0.30042544,1
-0.91203344,0.5970776,-0.94239616,-0.10720062,-0.27712917,-0.3365315,1
-0.7876897,0.6310001,-0.9433773,-0.41845652,-0.06293623,-0.33549255,1
-0.87453175,0.56898123,-0.94830173,-0.11135721,-0.30927098,-0.40969154,1
0.5244483,0.64455086,-0.9180827,-0.18467017,-0.34814507,0.1726054,0
-0.8493932,0.52869946,-0.9508978,-0.36537373,-0.12728848,-0.24612299,0
-0.75414675,0.60013986,-0.94772655,-0.45027918,-0.07197493,-0.36335218,0
-0.7781193,0.48823434,-0.95729655,-0.41365525,-0.16750827,-0.322309,0
-0.79456633,0.5346527,-0.9512885,-0.4070132,-0.10732143,-0.28473207,0
-0.73120475,0.5351618,-0.95392215,-0.564402,0.0061949193,-0.3008882,0
-0.7203435,0.606213,-0.94945973,-0.48339656,-0.103708364,-0.4097755,0
-0.776704,0.40475518,-0.9641488,-0.3827847,-0.26207548,-0.2887855,1
-0.9069946,0.64067376,-0.93899024,-0.17796198,-0.19576664,-0.3709139,1
-0.8735153,0.6535948,-0.9397398,-0.22131892,-0.14811096,-0.39474976,1
-0.8925745,0.4975956,-0.9528915,-0.0582124,-0.43376315,-0.36092827,1
-0.6347524,0.6225641,-0.95010126,-0.4540582,-0.12527332,-0.35528874,1
-0.25524455,0.4877982,-0.9633517,-0.5209128,-0.48458514,-0.26686904,0
-0.86578697,0.5979927,-0.94462687,-0.29820934,-0.08490138,-0.31046206,0
-0.4730439,0.5040839,-0.965169,-0.67083395,-0.3594556,-0.38155136,0
-0.39961696,0.5855115,-0.95412153,-0.71105415,-0.3378211,-0.24624342,0
-0.82577914,0.5173985,-0.9526283,-0.2697633,-0.2555029,-0.30682677,1
-0.12035233,0.62727165,-0.9527989,-0.6828761,-0.4472294,-0.13822044,0
-0.7152141,0.3630514,-0.97016436,-0.5702878,-0.13099796,-0.30154544,0
-0.8027899,0.4446048,-0.9610724,-0.31166798,-0.28696966,-0.3382726,1
0.055209935,0.6795632,-0.9443329,-0.36296764,-0.6502398,-0.37652418,0
-0.7739742,0.41043308,-0.9639982,-0.3605138,-0.2890873,-0.30498207,1
-0.7636411,0.30107546,-0.9715167,-0.41219413,-0.33861902,-0.19834346,0
0.19413781,0.551485,-0.9538758,0.23782569,-0.054643333,-0.093842685,0
-0.7471375,0.46208102,-0.96176517,-0.4780037,-0.10300711,-0.34034017,0
-0.73415154,0.3339972,-0.9725885,-0.50657034,-0.21632239,-0.28659087,0
0.5047877,0.6799376,-0.95630336,0.5991333,0.18765536,-0.5790829,0
-0.27044597,0.82237625,-0.93458086,-0.5370789,-0.5178536,-0.117094964,0
-0.6028446,0.67388695,-0.9455968,-0.5742796,-0.18228339,-0.27355623,0
-0.7493885,0.73037547,-0.9377566,-0.33080724,-0.10043834,-0.40138912,1
-0.6791896,0.23565847,-0.97745943,-0.58116007,-0.2883252,-0.14708292,0
-0.5583393,0.42017227,-0.96742356,-0.73131734,-0.18126427,-0.19230428,0
-0.61324203,0.6507052,-0.9491562,-0.5472525,-0.06261587,-0.4107455,1
-0.7444626,0.49227676,-0.95643705,-0.4128579,-0.21035512,-0.31040895,1
-0.4453829,0.6334863,-0.9480117,-0.562777,-0.22047672,-0.20711696,0
-0.8295722,0.5429404,-0.9409017,-0.27452227,-0.20380183,-0.32410273,0
-0.6955572,0.5043909,-0.95835227,-0.5154281,-0.11729314,-0.30016768,0
-0.85953677,0.47502494,-0.9556803,-0.17874579,-0.36458164,-0.30166885,1
0.2578799,0.40576446,-0.9874258,0.011236399,-0.10372917,-0.38486195,0
-0.852592,0.4516663,-0.95875967,-0.16353518,-0.390557,-0.3302221,1
