0,1,2,3,4,5,6,label
-0.9000136,0.7227981,-0.9283937,-0.18361351,-0.15068257,-0.25548083,0.18767576,1
-0.79349667,0.48423415,-0.9575541,-0.33368927,-0.21229675,-0.35533908,-0.0026616156,1
-0.8547581,0.535069,-0.9406798,-0.20681171,-0.2671061,-0.3464043,-0.02744224,1
-0.75141203,0.41252783,-0.96594816,-0.40770292,-0.23926549,-0.31917614,-0.063870594,1
-0.8690282,0.760913,-0.92778826,-0.26428643,-0.060060576,-0.37663043,0.11405004,1
-0.35723767,0.75589675,-0.93669397,-0.75010717,-0.22811332,-0.18197477,-0.08447504,0
-0.83543587,0.5743749,-0.9440784,-0.2698943,-0.22695012,-0.2543072,0.081647664,1
-0.6156386,0.50290954,-0.96110326,-0.6514144,-0.07332939,-0.32015386,-0.05172435,0
-0.7549441,0.72152925,-0.93609166,-0.42078328,-0.059070393,-0.3546967,-0.033489607,1
-0.72031426,0.3673125,-0.9700976,-0.53761613,-0.15548709,-0.2938273,0.0520842,0
-0.6957969,0.89762366,-0.92127895,-0.46500748,0.029928386,-0.3612477,-0.006277959,1
-0.73613006,0.5811077,-0.94824725,-0.49124652,-0.08324066,-0.31144756,0.15755622,0
-0.564161,0.34534895,-0.9762335,-0.7674749,-0.13924691,-0.27408788,0.01003821,0
-0.75010127,0.3694147,-0.9692464,-0.45158723,-0.24241488,-0.29429007,-0.04532122,1
-0.70969427,0.39775458,-0.9677724,-0.62056875,-0.03998722,-0.29426694,0.17317204,0
-0.849303,0.57854533,-0.9446982,-0.2701534,-0.22408073,-0.2798055,0.062038645,1
-0.87774193,0.5099316,-0.9519885,-0.21330836,-0.2543245,-0.3512823,-0.012722481,1
-0.7361196,0.35238782,-0.9706339,-0.46898946,-0.2098332,-0.29572698,0.022815969,1
-0.23528886,0.55666965,-0.9673657,-0.7387271,-0.50641346,-0.41880348,-0.15992512,0
-0.2570303,0.67045677,-0.9540539,-0.7763485,-0.4695961,-0.3878347,-0.00014543161,0
-0.8952228,0.50349426,-0.9523252,-0.09601176,-0.40487045,-0.35499015,-0.16171429,1
0.05769521,0.72371405,-0.94413996,-0.7820239,-0.5301671,-0.09354368,-0.3281751,0
-0.5649543,0.51168025,-0.96015275,-0.7371258,-0.09133569,-0.28885847,0.002709998,0
-0.76679325,0.42158514,-0.96377987,-0.47883436,-0.1302807,-0.3098913,0.09188149,0
-0.67790425,0.4935272,-0.96025735,-0.6107384,-0.04155755,-0.3158999,0.0742162,0
0.7521882,0.80111784,-0.93705773,0.27663267,-0.6705474,-0.50296664,0.47254437,0
-0.69936645,0.5951804,-0.94907296,-0.5259664,-0.10341742,-0.32130808,0.02919871,0
-0.2267958,0.64604855,-0.9513875,-0.5737284,-0.4653926,-0.26742455,0.090417586,0
-0.67823875,0.5314179,-0.95682096,-0.585434,-0.050890803,-0.35140732,0.051136956,0
-0.89734864,0.48217633,-0.9538045,-0.07991806,-0.42294198,-0.32188565,-0.13462281,1
-0.9049889,0.68777275,-0.9346242,-0.18790983,-0.11277793,-0.38814214,0.0944596,1
-0.764526,0.42842677,-0.96326256,-0.39531612,-0.2383518,-0.32585463,-0.021798264,1
-0.86824024,0.5232714,-0.951462,-0.1738769,-0.29038504,-0.35832635,-0.054570228,1
0.054479957,0.4588434,-0.9751305,-0.39390537,-0.5395397,-0.3409202,0.14865303,0
-0.85641754,0.5471367,-0.94937277,-0.26657644,-0.20111045,-0.33897352,-0.002460407,1
-0.46997327,0.89857364,-0.92660713,-0.70371854,-0.035785973,-0.33589405,-0.20826493,1
-0.62768084,0.6498344,-0.9480643,-0.5404221,-0.08356646,-0.37105298,-0.17570832,1
-0.84638643,0.43694445,-0.9590373,-0.18546216,-0.38702482,-0.3083317,-0.12586138,1
-0.034708798,0.3538215,-0.98358047,-0.08245334,-0.15993512,-0.4524911,0.14701775,0
-0.3490917,0.67802453,-0.94980246,-0.8901683,-0.12001954,-0.25136822,-0.12965892,0
-0.9243674,0.58478236,-0.9308923,-0.028025419,-0.38656875,-0.22003546,0.098851375,1
-0.8011372,0.6342862,-0.9444042,-0.2458612,-0.21352927,-0.35404676,-0.09776685,1
-0.9495956,0.63837034,-0.9354355,-0.06416708,-0.2551093,-0.31652656,0.100934386,1
-0.8419932,0.5039931,-0.952445,-0.27352303,-0.25028777,-0.28897256,0.00093542505,1
-0.85687804,0.7327245,-0.93080884,-0.24482732,-0.11965024,-0.3301069,0.1371307,1
-0.67178977,0.537966,-0.9571756,-0.6040518,-0.10021865,-0.3757928,0.032654516,0
-0.44573498,0.5265961,-0.96244895,-0.8179412,-0.22139916,-0.26072487,-0.1254517,0
-0.32646567,0.5121727,-0.9642987,-0.7810662,-0.37100494,-0.22931513,-0.19011761,0
-0.85455084,0.68503475,-0.93261355,-0.21854918,-0.1711199,-0.290828,0.21260631,1
-0.51139116,0.4209298,-0.97185135,-0.76912,-0.19836208,-0.34635717,-0.044938095,0
-0.3174082,0.6319108,-0.95926255,-0.8430459,-0.25520965,-0.41991228,-0.12686896,0
-0.8504313,0.6653619,-0.93691796,-0.28703046,-0.09645631,-0.3197791,0.14280516,1
-0.684707,0.8925979,-0.92281866,-0.42526135,0.02711676,-0.36230832,0.024480466,1
-0.70180726,0.30727774,-0.97670144,-0.53254133,-0.22235444,-0.29440558,-0.061078727,0
-0.66146344,0.582754,-0.94807005,-0.4402755,-0.2064407,-0.19626588,0.008677237,0
-0.7809019,0.54801273,-0.9513402,-0.4334844,-0.09725457,-0.3296355,0.07146511,1
-0.9176022,0.6460306,-0.9382705,-0.089779586,-0.2672675,-0.3640808,-0.05508997,1
-0.5137477,0.72683346,-0.9426446,-0.75824475,-0.007409051,-0.33796015,0.082874835,0
-0.90571475,0.56374335,-0.9462831,-0.09792614,-0.34018534,-0.33335337,-0.082645565,1
-0.2373398,0.37263417,-0.97876555,-0.6392591,-0.42963272,-0.30947697,0.017926993,0
0.1742506,0.5840765,-0.9363902,-0.5320438,-0.44978005,-0.050488234,-0.14827986,0
-0.87610084,0.50104815,-0.9517821,-0.099631995,-0.41147745,-0.3272966,-0.13730735,1
-0.79155046,0.4606263,-0.95365936,-0.1937608,-0.45028508,-0.16597757,0.02522866,1
-0.8413006,0.6598125,-0.941307,-0.2526602,-0.11814117,-0.40897006,-0.015756162,1
0.26473778,0.59258777,-0.9518823,-0.065348804,-0.2560614,-0.57174385,0.17184812,0
-0.4362629,0.5045979,-0.9614262,-0.6750871,-0.29623848,-0.2076608,-0.12560657,0
-0.751636,0.5327978,-0.9537385,-0.455415,-0.099673055,-0.3318445,0.09231385,0
-0.19677895,0.4995043,-0.96445376,-0.78000164,-0.50996697,-0.36664435,0.010142768,0
-0.17406312,0.41724297,-0.973778,-0.6493706,-0.60788083,-0.32747486,0.02480461,0
0.6821816,0.63132364,-0.948252,0.08999288,0.2036323,-0.99077976,0.12717625,0
-0.7048608,0.53544635,-0.95358014,-0.57728964,-0.04900931,-0.28636932,0.077422544,0
-0.81813467,0.57481056,-0.9473868,-0.38203993,-0.091312304,-0.25182715,0.2130384,0
-0.9065206,0.715231,-0.9324243,-0.16325459,-0.14630255,-0.37993497,0.076704666,1
-0.64558715,0.617357,-0.95125556,-0.5031326,-0.07923137,-0.43658614,-0.08516403,1
-0.8593696,0.5431654,-0.94934297,-0.2153334,-0.24299365,-0.31467158,-0.025160346,1
-0.8309932,0.4054023,-0.96204567,-0.35303554,-0.21947289,-0.27671626,-0.011135142,0
-0.80485916,0.64223427,-0.9434033,-0.30729222,-0.14217061,-0.3718472,-0.03820048,1
-0.0020650625,0.22133324,-0.98832643,-0.0023361742,0.5348289,-0.125062,-0.15839605,0
-0.7102673,0.40839377,-0.9666475,-0.5444061,-0.13756195,-0.31065083,0.08975499,1
-0.6092699,0.4567032,-0.96634424,-0.68522024,-0.14435339,-0.36014062,-0.041018967,0
-0.8165082,0.45164692,-0.95892686,-0.3281808,-0.23497379,-0.3054421,0.005413584,1
0.81677544,0.7091347,-0.93899286,0.12925684,-0.23064181,0.2544908,-0.25453365,0
-0.91290176,0.46498278,-0.9536557,-0.017012835,-0.49882463,-0.28611892,-0.14096072,1
0.65114427,0.7569046,-0.9502565,-0.35396063,-0.91383,-0.40955493,0.39801484,0
-0.7427155,0.5338283,-0.9544672,-0.47560906,-0.096193396,-0.35438266,0.03995653,1
-0.74242413,0.6113218,-0.9427544,-0.42540157,-0.16139992,-0.21885198,0.1374637,0
-0.7273661,0.36721605,-0.97060513,-0.5226399,-0.14666636,-0.29072958,0.06977827,0
-0.43376333,0.92607594,-0.9238873,-0.71616256,-0.06185773,-0.28917372,-0.21224982,1
-0.11852443,0.71287197,-0.9505007,-0.47198874,-0.6765051,-0.26937795,-0.0055177445,0
-0.6801762,0.72881615,-0.9389468,-0.37234128,-0.13875951,-0.41424552,-0.11046224,1
-0.9433136,0.5443883,-0.94185597,-0.0151157975,-0.3978132,-0.28609982,-0.020344103,1
-0.76791507,0.37454003,-0.9673889,-0.46743906,-0.19437377,-0.25245184,0.1021627,0
-0.86947167,0.48644587,-0.95464486,-0.1466799,-0.37422723,-0.35513443,-0.10822416,1
-0.7305693,0.3701992,-0.9681484,-0.58434594,-0.08825636,-0.2596855,0.12895322,0
-0.7713759,0.35847312,-0.9676848,-0.36746186,-0.3211257,-0.28323486,-0.057636477,1
-0.86797094,0.51151955,-0.95184636,-0.17146853,-0.33245763,-0.3359111,-0.08363783,1
-0.70303357,0.33491725,-0.97370535,-0.5895996,-0.1385636,-0.28325856,0.056310773,0
0.3048151,0.46101713,-0.9636655,-0.22006388,-0.5782448,-0.72482693,0.1863118,0
-0.58416784,0.4145622,-0.9704932,-0.77984095,-0.05150464,-0.34884864,0.05560047,0
-0.8989469,0.63584125,-0.94046277,-0.09382576,-0.27654672,-0.37418735,-0.061640024,1
-0.8038616,0.4274357,-0.96198714,-0.30241877,-0.29606196,-0.32869107,-0.09505111,1
-0.77700317,0.6068666,-0.94671583,-0.37603775,-0.13185492,-0.36314964,0.07560847,1
-0.8455903,0.46133804,-0.9569887,-0.23224549,-0.3528334,-0.24439865,0.008250084,1
0.3204801,0.35090014,-0.9853263,0.35128546,0.530779,-0.6942003,0.056639228,0
-0.74302036,0.7369482,-0.93114924,-0.30664986,-0.26569942,-0.18264475,0.057421487,1
0.42274415,0.48046425,-0.96470875,0.6685469,0.3530023,-0.42590538,0.10659265,0
0.8320085,0.5574781,-0.97079635,0.17893904,-0.0689698,-0.36191916,-0.00957654,0
-0.8872271,0.4946268,-0.95191675,-0.09377843,-0.40130448,-0.33388522,-0.098550454,1
-0.46011442,0.6533003,-0.9505263,-0.73521173,-0.1805129,-0.3368854,-0.120549306,0
-0.046033144,0.6164625,-0.9536869,-0.7459321,-0.39055973,-0.15136935,-0.19366533,0
-0.8067697,0.5959165,-0.9463723,-0.29865932,-0.18153864,-0.3455664,0.054738436,1
-0.76203185,0.57342476,-0.94801086,-0.5582602,0.053779453,-0.30863228,0.2413689,0
-0.91361874,0.51515645,-0.9508947,-0.06858674,-0.3739449,-0.34779,-0.13054852,1
-0.8482223,0.44712448,-0.95228577,-0.17087118,-0.41966546,-0.17358083,0.08642572,1
-0.5302558,0.39246804,-0.9742183,-0.796656,-0.12135321,-0.32745275,-0.008700109,0
-0.3868251,0.56486106,-0.9599368,-0.8453605,-0.16358458,-0.30985004,-0.06094577,0
-0.70577955,0.39835453,-0.9563755,-0.564815,-0.185168,-0.10795115,0.22150937,0
-0.60741186,0.56223524,-0.95626986,-0.62485194,-0.2219655,-0.3388046,-0.041219506,0
-0.25766334,0.55207264,-0.9574857,-0.4103455,-0.4806041,-0.13864163,-0.08293015,0
-0.7373789,0.33174175,-0.9729574,-0.50116646,-0.20471828,-0.27596685,0.012649282,0
-0.9981764,0.6098792,-0.9352258,0.0908559,-0.4386025,-0.23768689,0.052327625,1
-0.80439615,0.48817185,-0.9559984,-0.3252191,-0.2234316,-0.29083553,-0.046487473,1
-0.8366193,0.44609156,-0.9597358,-0.22881089,-0.3535741,-0.3273487,-0.15398467,1
-0.5222111,0.6324848,-0.9493223,-0.7577302,-0.061224535,-0.2645562,-0.047271974,0
-0.56109464,0.84258044,-0.9314649,-0.530363,0.006598845,-0.41030318,-0.04575565,1
-0.6853222,0.37038642,-0.9704819,-0.6097179,-0.114787266,-0.27289775,0.08937889,1
-0.7510087,0.6407447,-0.94508654,-0.38645336,-0.120101556,-0.40334117,-0.06253675,1
0.0005519986,0.38864923,-0.9806913,-0.2382498,-0.299778,-0.39963028,0.12101669,0
-0.87653065,0.49602586,-0.9519282,-0.18361148,-0.30909815,-0.32062605,0.00059761293,1
-0.7822482,0.66653806,-0.9260616,-0.34945738,-0.09258735,-0.38919276,-0.00782403,1
-0.9068637,0.6266868,-0.9398369,-0.18156599,-0.17992052,-0.35825813,0.105034925,1
0.08403057,0.81890714,-0.9448789,-0.45075917,-0.39067554,-0.3399197,-0.14640963,1
-0.38697433,0.5516668,-0.9612827,-0.7909913,-0.376664,-0.3505303,-0.087298065,0
-0.8715543,0.4696976,-0.95429635,-0.2508119,-0.28805575,-0.25704694,-0.008694614,1
-0.79971987,0.3979969,-0.96447855,-0.25275517,-0.39214212,-0.3312174,-0.13907564,1
-0.7609811,0.48913857,-0.9575899,-0.37332132,-0.23232502,-0.3273996,-0.060456,1
-0.50850344,0.60864365,-0.95152634,-0.75004494,-0.08257876,-0.24467452,-0.0215362,0
-0.6912978,0.4938044,-0.95912,-0.6187632,-0.013535261,-0.3287716,0.114816174,0
-0.79978687,0.7276852,-0.9337099,-0.32622305,-0.09769205,-0.3465658,0.13711119,1
-0.7769082,0.540048,-0.95256627,-0.45907405,-0.11410993,-0.34794384,0.08341763,1
0.36024606,0.6752229,-0.95397073,-0.41170484,-0.6018249,-0.45681694,0.15316254,0
-0.8331074,0.4568749,-0.9546995,-0.30636993,-0.22841352,-0.24435908,0.07745756,0
-0.89909774,0.4929051,-0.9474313,-0.019981444,-0.5095034,-0.2424846,-0.07676293,1
-0.761788,0.7789409,-0.93081015,-0.45386377,0.025158152,-0.25861222,0.16456811,0
-0.8618545,0.5286787,-0.94857407,-0.20435809,-0.28286183,-0.31791505,-0.021431122,1
-0.22206017,0.31646842,-0.9829446,-0.40912905,-0.22052412,-0.41559526,0.037781112,0
-0.74955356,0.45625865,-0.96055484,-0.4600007,-0.1515081,-0.24618025,0.060874935,0
0.15088743,0.5687118,-0.9577707,-0.05644676,-0.87543225,-0.2615962,0.3641875,0
-0.8884871,0.63120264,-0.9378242,-0.25962174,-0.16915306,-0.28442812,0.19329743,1
-0.7591962,0.5154095,-0.9534506,-0.4760656,-0.0971615,-0.24219304,0.22910416,0
-0.82201093,0.38881558,-0.8226331,-0.247294,-0.51380885,0.2382319,0.61038005,1
-0.8740264,0.6055631,-0.94206923,-0.17132641,-0.25243515,-0.32730728,-0.047480926,1
-0.54985166,0.46071255,-0.96771896,-0.76718575,-0.026951358,-0.35244313,0.02570188,0
-0.49171442,0.7386155,-0.9405649,-0.8253585,0.027978346,-0.29223362,0.031825162,0
-0.8310364,0.63282806,-0.94299185,-0.29878014,-0.12730122,-0.38069713,0.016539428,1
-0.7380667,0.7137505,-0.93481743,-0.25198904,-0.2566399,-0.17450751,0.15315036,1
-0.6020217,0.5408776,-0.95621634,-0.6440431,-0.1359927,-0.34813103,0.036835935,0
-0.58081764,0.45739707,-0.96611404,-0.7637617,-0.043196514,-0.33213165,0.03256274,0
-0.74746513,0.36641622,-0.9673173,-0.51298386,-0.17243278,-0.28125146,0.077772,0
0.112605095,0.47642148,-0.96648705,-0.104637116,-0.34320128,-0.21830618,-0.045731127,0
-0.7725979,0.32802173,-0.96980435,-0.45181414,-0.25530574,-0.1975882,0.041354235,0
-0.7786361,0.5808143,-0.9487392,-0.36429223,-0.13359673,-0.319406,0.08322874,1
-0.94283926,0.61986715,-0.940464,-0.043997258,-0.30049518,-0.3611202,-0.046690468,1
-0.895427,0.5410981,-0.94800484,-0.14586113,-0.2844253,-0.325955,0.039469957,1
-0.24750358,0.531027,-0.9572706,-0.66916275,-0.38553634,-0.12569198,-0.06923628,0
0.24880463,0.3730576,-0.97201586,-0.18654816,-0.20947681,-0.5674361,0.09295858,0
0.02494824,0.606326,-0.95566887,-0.56884694,-0.41632992,-0.23203686,0.035040442,0
-0.79832375,0.4360113,-0.95966905,-0.38616443,-0.22002727,-0.2723801,0.03804275,1
-0.6665404,0.4334698,-0.966436,-0.5814492,-0.12015655,-0.33432645,-0.006286418,1
-0.89122355,0.58314157,-0.9449679,-0.21586917,-0.20383932,-0.34965095,0.028131677,1
-0.13014272,0.64221704,-0.95567036,-0.8366331,-0.34589222,-0.25735456,-0.05200563,0
-0.19198781,0.45152208,-0.9746563,-0.704317,-0.59871966,-0.41901952,-0.0353959,0
-0.4169193,0.71463114,-0.94473606,-0.622356,-0.43412447,-0.3590633,-0.14934704,0
-0.66029274,0.61399686,-0.94637996,-0.6246276,-0.06727411,-0.2299858,0.04182468,0
-0.74446255,0.43952903,-0.96254146,-0.44636714,-0.18528852,-0.26784447,0.023586804,0
-0.84896964,0.77081996,-0.9281276,-0.22383939,-0.17516875,-0.36407995,0.11845325,1
-0.81241286,0.40953743,-0.9619778,-0.21162288,-0.406129,-0.3266478,-0.12814237,1
-0.81342685,0.40093043,-0.9631734,-0.25283948,-0.36888564,-0.3040876,-0.07077439,1
-0.8624724,0.4302996,-0.95844615,-0.14418651,-0.43021408,-0.32150382,-0.14800543,1
-0.74407274,0.45144445,-0.96205306,-0.5391279,-0.061455294,-0.2595212,0.13618653,0
-0.626007,0.5996003,-0.9519962,-0.68993175,0.014891714,-0.3373417,0.047316372,0
0.020388365,0.5374302,-0.96353024,-0.31413627,-0.37837973,-0.414006,0.082068995,0
-0.7504846,0.5044575,-0.9573373,-0.46209556,-0.12326211,-0.346052,0.035718422,1
-0.8387619,0.4453786,-0.95989674,-0.2639228,-0.29711354,-0.33599916,-0.106803864,1
-0.53224313,0.47895285,-0.96440995,-0.7570966,-0.17403746,-0.28258097,0.0055993977,0
-0.73221487,0.4806878,-0.9600264,-0.53364986,-0.092142306,-0.3474335,0.081235856,0
0.26052296,0.4370912,-0.96791905,-0.24246337,-0.290223,-0.52523375,0.104089394,0
-0.79749095,0.60679865,-0.94607687,-0.4160358,-0.11656772,-0.31718484,0.05526344,0
-0.8657429,0.5953762,-0.9454172,-0.23236181,-0.20183045,-0.36208552,-0.06338293,1
-0.8606986,0.8002814,-0.92513907,-0.24590555,-0.06645571,-0.34017047,0.16889356,1
-0.92497265,0.5912774,-0.9423502,-0.027099162,-0.37247738,-0.31461352,-0.01179518,1
-0.68034315,0.3680712,-0.9716917,-0.5723849,-0.17868659,-0.31002334,-0.029516611,1
-0.8635404,0.48854753,-0.9497342,-0.083670616,-0.47027862,-0.1749808,0.07181593,1
-0.70575845,0.39820394,-0.96761125,-0.6110515,-0.1014554,-0.2675734,0.072482534,0
-0.6877617,0.603455,-0.95104396,-0.40212977,-0.15489332,-0.38178474,-0.10803396,1
-0.20816377,0.42162412,-0.975623,-0.69839805,-0.48491266,-0.38047403,-0.018818315,0
0.2091375,0.6106417,-0.9345677,0.08238459,-0.14841852,0.25802422,-0.34913942,0
-0.17876238,0.5731419,-0.96327716,-0.6057589,-0.71228135,-0.31269214,-0.012068566,0
-0.7248784,0.34359083,-0.97194165,-0.5611694,-0.13984422,-0.25902843,0.1029843,0
-0.8718359,0.54973173,-0.94754535,-0.16404003,-0.30126303,-0.32559067,0.049922604,1
-0.7332771,0.3265561,-0.97275436,-0.51044583,-0.20402008,-0.24757993,0.051476054,0
-0.696831,0.5841818,-0.95001936,-0.58682644,-0.025584191,-0.2850345,0.15838414,0
-0.6759785,0.713353,-0.9395723,-0.47237837,-0.0800643,-0.37255836,-0.09682815,1
-0.91126096,0.65408766,-0.9374389,-0.16546261,-0.18685602,-0.3199252,0.1602859,1
-0.5076653,0.5516843,-0.9580724,-0.6637279,-0.14675725,-0.28637785,-0.09509125,1
-0.6734489,0.56333345,-0.95350975,-0.5924011,-0.053115115,-0.32254156,0.010328959,0
-0.4505689,0.49154413,-0.9669906,-0.8021907,-0.2505678,-0.3240589,-0.103042945,0
-0.6538663,0.39650247,-0.9688752,-0.7307118,-0.019940376,-0.27342978,0.14783753,0
-0.7300391,0.508207,-0.95314693,-0.29576215,-0.38619122,-0.23660827,-0.06683679,1
-0.9110602,0.5047936,-0.95214057,-0.11198372,-0.34286314,-0.3418693,-0.11903378,1
-0.5960981,0.37580168,-0.97229546,-0.79386806,-0.06561291,-0.26965147,0.05937191,0
-0.77023345,0.31254274,-0.96938556,-0.4208841,-0.3231972,-0.15631409,0.027315231,0
-0.6233252,0.80881405,-0.9332521,-0.52662146,0.03307417,-0.37520027,-0.013433211,1
-0.45937198,0.6669554,-0.94579667,-0.31671035,-0.27239826,-0.2502621,0.04652017,1
-0.85269094,0.62593853,-0.9424914,-0.29772317,-0.0897782,-0.384611,0.10419897,1
-0.980078,0.5944643,-0.9319176,0.113710225,-0.5112214,-0.1593432,0.08762551,1
-0.8674037,0.51046807,-0.9519927,-0.17867768,-0.33548224,-0.31519946,-0.08621027,1
-0.84503865,0.7965969,-0.9263564,-0.2961687,-0.05098492,-0.3766755,0.12727131,1
-0.6918832,0.67697465,-0.9439253,-0.4361176,-0.10551396,-0.37872595,-0.11353979,1
-0.5330614,0.36277992,-0.97636455,-0.8084938,-0.13231787,-0.29740402,-0.036879987,0
0.4409213,0.41449255,-0.98751295,0.24617368,0.33672768,-0.45381,-0.13513276,0
0.18692106,0.3434499,-0.98986095,0.06598997,0.04969099,-0.43639278,0.05620168,0
-0.8555669,0.471043,-0.9565094,-0.1828985,-0.35068,-0.33200106,-0.121091425,1
-0.8544738,0.5185586,-0.95127165,-0.2276254,-0.2901613,-0.3022745,0.0036685036,1
-0.33658338,0.7044697,-0.945359,-0.73833203,-0.20795724,-0.20352313,-0.11635023,0
-0.39480415,0.43698308,-0.9729212,-0.7644578,-0.2953413,-0.36102113,-0.09965189,0
-0.3508528,0.47985184,-0.9648533,-0.6980351,-0.35510594,-0.27414414,0.055705536,0
0.4930725,0.46384576,-0.9233661,0.9014118,0.6643229,0.053409755,0.14361487,0
-0.8428602,0.54314685,-0.9492402,-0.24443682,-0.23740564,-0.32133394,-0.04704906,1
-0.8050243,0.5329931,-0.9514894,-0.31833357,-0.20635511,-0.31976667,-0.016114779,1
-0.59814316,0.83779484,-0.926174,-0.4206202,-0.15684253,-0.22839803,0.02271692,1
-0.8299708,0.5687952,-0.94662344,-0.35728684,-0.111309834,-0.2543581,0.13958524,0
-0.8089038,0.6015202,-0.94477236,-0.38184986,-0.102312,-0.30128872,0.10859754,0
-0.8500454,0.4443987,-0.95369947,-0.11778551,-0.4585293,-0.29412878,-0.10195733,1
-0.70202875,0.40814435,-0.9667741,-0.62984604,-0.05919975,-0.30144215,0.09974318,0
-0.7195914,0.45562565,-0.9623098,-0.49134046,-0.17408966,-0.33089545,-0.03279968,1
-0.9066362,0.55965024,-0.94196606,-0.13569564,-0.29233196,-0.26681197,0.121348806,1
-0.65283406,0.36157268,-0.97248507,-0.6482125,-0.1399852,-0.28346318,0.06711922,1
-0.7078404,0.5984093,-0.94889075,-0.48549277,-0.1521897,-0.3179548,-0.051603828,0
-0.88051486,0.45324656,-0.94175094,-0.124034196,-0.4342699,-0.22843537,0.0127581265,1
-0.89726067,0.48752037,-0.95388657,-0.08817989,-0.4140383,-0.34438038,-0.16367619,1
-0.81231105,0.50851095,-0.9541728,-0.2958284,-0.23916209,-0.36786294,-0.024097938,1
-0.9443193,0.7029202,-0.9324688,-0.09522566,-0.16820928,-0.38440335,0.11606948,1
-0.7299404,0.37933666,-0.96714723,-0.54919815,-0.14987744,-0.22194675,0.1275674,0
-0.90157723,0.507316,-0.9490482,-0.08355114,-0.3796764,-0.3130638,-0.0018908456,1
-0.6530735,0.6619009,-0.94537425,-0.51791406,-0.08745904,-0.35354686,-0.055908177,1
-0.72421783,0.58062,-0.9486365,-0.5726634,0.016909972,-0.2994086,0.18459797,0
-0.29555744,0.3980969,-0.97609556,-0.7262605,-0.42870218,-0.3672294,0.012287324,0
-0.68793523,0.51780957,-0.9553928,-0.48090056,-0.21644016,-0.2618333,0.08298047,1
-0.5873964,0.7182932,-0.9405075,-0.7517505,0.07733917,-0.2620055,0.115661174,0
-0.5451012,0.715374,-0.94367695,-0.60986537,-0.045802683,-0.3781565,-0.09438217,1
-0.7469858,0.4586768,-0.95961183,-0.4378063,-0.19117406,-0.26621163,0.051696643,0
-0.69296885,0.4571617,-0.95994204,-0.51790744,-0.17611866,-0.28581336,0.06298916,0
-0.9473562,0.51106036,-0.94289154,0.0069585145,-0.44786143,-0.29290113,-0.06894798,1
-0.8019174,0.39152926,-0.96385044,-0.29932708,-0.3283688,-0.24880745,-0.022257289,0
0.43858552,0.58670884,-0.92926943,-0.13079864,-0.22266236,0.22284281,-0.2707474,0
-0.73752254,0.63507545,-0.94591963,-0.40345323,-0.13356206,-0.38298416,0.03334959,1
-0.73046654,0.715202,-0.9372972,-0.37462208,-0.12058421,-0.37469465,-0.08138825,1
-0.6233017,0.55476236,-0.95478696,-0.6087231,-0.13280612,-0.2858569,-0.00066055683,0
-0.6807453,0.7454866,-0.9378862,-0.3936716,-0.10686461,-0.40936083,-0.08918169,1
-0.45266485,0.60273564,-0.95568687,-0.57809246,-0.5063892,-0.26393363,-0.11335236,0
-0.91997,0.5917809,-0.94321454,-0.120880365,-0.253066,-0.34936622,-0.034251876,1
0.73732543,0.45984116,-0.91642535,1.0,0.7905415,-0.28176996,0.21010593,0
-0.9124006,0.58740824,-0.94536227,-0.10229367,-0.2557038,-0.39165908,-0.06866346,1
-0.8647269,0.6157235,-0.9410564,-0.30447724,-0.12706605,-0.29995543,0.10042742,1
