0,1,2,3,4,5,6,7,label
-0.75802284,0.5829145,-0.94938093,-0.23759498,-0.23109965,-0.50831723,-0.33125073,-0.0066257496,1
-0.5283942,0.38925275,-0.9701276,-0.65095997,-0.030889407,-0.46226922,-0.074631795,-0.030136839,0
-0.9241042,0.586358,-0.9401466,-0.08601031,-0.30366793,-0.43311262,0.16302463,0.021677613,1
-0.80403286,0.4415541,-0.95579153,-0.27195928,-0.2801865,-0.41630998,-0.115495384,0.037747186,1
-0.36827213,0.47002652,-0.9665219,-0.73395884,-0.19484961,-0.3702138,-0.4975545,-0.054490257,0
-0.23946437,0.45504177,-0.9681313,-0.71306145,-0.3396084,-0.32919213,-0.5778445,0.036690652,0
-0.22754559,0.5829708,-0.9650424,-0.7546313,-0.22074373,-0.5646157,-0.5255798,-0.1472184,0
-0.6493912,0.2728984,-0.97447896,-0.58428663,-0.09819178,-0.35744852,0.28481767,0.023655646,0
-0.8123913,0.61507136,-0.94234926,-0.27100882,-0.12605403,-0.4445565,0.22713009,0.0072180694,1
-0.6271238,0.8622399,-0.93103856,-0.3713403,0.034209758,-0.50125957,-0.04366202,-0.0046174643,1
-0.65245366,0.23000214,-0.97810686,-0.5043883,-0.23719513,-0.42476937,-0.24306832,0.043095235,0
-0.60684425,0.5270634,-0.9523573,-0.40751082,-0.2137042,-0.29257476,-0.12310263,0.01315136,0
-0.73661304,0.48805106,-0.95563364,-0.4030017,-0.11798394,-0.4554883,0.06778677,0.045147516,1
-0.87269753,0.50565696,-0.95029837,-0.1226528,-0.38234404,-0.47866234,-0.29697546,0.023228234,1
-0.7979424,0.49678588,-0.954015,-0.2565489,-0.24277265,-0.49516186,-0.2727536,0.050347656,1
-0.14485627,0.30069298,-0.98123354,-0.59610575,-0.43038857,-0.43487486,-0.100070104,0.001622294,0
-0.041970372,0.5851608,-0.96280164,-0.63179415,-0.56757593,-0.521946,-0.12153731,0.03985343,0
-0.7032074,0.2564261,-0.9714593,-0.5200935,-0.16290721,-0.3518157,0.19048905,0.041560087,0
-0.12497476,0.3643026,-0.9686393,-0.29072255,-0.38645065,-0.45343137,-0.03103374,-0.11007206,0
-0.80524886,0.6095925,-0.946603,-0.2404761,-0.13725463,-0.5634326,-0.063040264,0.031986695,1
0.38961858,0.52402496,-0.956654,-0.068587035,-0.27805284,-0.68105,0.19991079,-0.027402882,0
-0.35994834,0.44672164,-0.9651343,-0.6204184,-0.2842867,-0.3168987,-0.4170837,0.030376697,0
-0.7059146,0.47212586,-0.95783603,-0.42120117,-0.119804464,-0.4543906,0.08883445,-0.012434578,0
-0.10279477,0.44430715,-0.9687667,-0.7274809,-0.50805086,-0.4746215,-0.12647709,0.010762452,0
-0.9776511,0.6299204,-0.93576944,0.009008408,-0.38138545,-0.47217563,-0.0020991862,0.022081574,1
-0.77833647,0.5163241,-0.9517313,-0.35163498,-0.120519064,-0.35340822,0.36500898,0.032256637,0
-0.5921701,0.565088,-0.95637983,-0.45748457,-0.07652901,-0.59732014,-0.22208093,0.0243892,1
-0.82302445,0.48339725,-0.9532278,-0.21930553,-0.27471274,-0.45391428,-0.15151073,0.03699353,1
-0.795346,0.3339069,-0.9644104,-0.3444446,-0.24804914,-0.40534794,-0.10888357,0.077390224,0
-0.62783885,0.906921,-0.9261985,-0.4152214,0.03082943,-0.50487065,-0.26421243,-0.024105677,1
-0.7623471,0.5910098,-0.9485636,-0.2861324,-0.15481868,-0.5193616,-0.13770086,0.029860094,1
-0.8005891,0.42153853,-0.9563719,-0.25601247,-0.33698803,-0.43695268,-0.2646985,-0.0043717087,1
0.10833478,0.117853284,-0.98921543,0.03962651,0.47818464,-0.3081951,-0.5424434,-0.08599396,0
0.41083962,0.33860284,-0.915362,0.042277128,0.28952247,0.26486927,-0.66077423,0.9065143,0
-0.5503078,0.38662001,-0.96847475,-0.6648897,-0.006250635,-0.4044411,-0.03135848,-0.013186485,0
-0.6620277,0.3389541,-0.96919334,-0.5056386,-0.15587662,-0.42727357,0.092027456,0.013646278,1
-0.79409045,0.5361143,-0.9509442,-0.27628556,-0.17453872,-0.5065354,0.20107451,0.06253374,1
-0.8199605,0.6414196,-0.9417777,-0.3114407,-0.0737813,-0.490022,0.3471907,0.061234396,0
-0.54753524,0.39189875,-0.9697651,-0.62520874,-0.14600687,-0.49098316,-0.26739717,-0.015203851,0
-0.8740485,0.63766783,-0.94130826,-0.21826589,-0.128362,-0.5249834,0.19678512,0.08683655,1
-0.77712655,0.38580927,-0.961688,-0.3211449,-0.26605606,-0.4323694,-0.072811484,0.04170598,1
-0.8471831,0.6532495,-0.939435,-0.11464043,-0.32178587,-0.46499047,-0.1357046,-0.10557717,1
0.028239965,0.27665406,-0.98502743,-0.42772588,-0.4642314,-0.60271454,0.20530686,0.04479909,0
-0.6773805,0.2942204,-0.9716855,-0.5100763,-0.1570352,-0.38094133,0.11283365,0.029363751,0
1.0,0.6672493,-0.9413075,0.11737645,-0.3453895,0.09075022,0.14652699,0.74213004,0
0.8000291,0.7087278,-0.95663947,-0.34493965,-0.87130094,-0.5605474,0.6026538,-0.19036992,0
-0.6937347,0.4736764,-0.95862466,-0.44054657,-0.11417367,-0.4845649,0.008198991,0.04730214,1
-0.6817729,0.29342294,-0.9727467,-0.48976803,-0.16731134,-0.404347,0.08471213,0.027375977,0
-0.35184777,0.9027668,-0.9324946,-0.6240946,-0.014474422,-0.4200166,-0.6207732,-0.009894076,1
-0.01299876,0.6727387,-0.9567031,-0.44391456,-0.66816175,-0.4176702,-0.20014988,-0.08214272,0
-0.63021725,0.68519855,-0.94518626,-0.3411695,-0.13545546,-0.57747066,-0.28386813,0.009284966,1
-0.8342719,0.4220415,-0.9577169,-0.16731541,-0.41749316,-0.5002203,-0.3382491,0.038516067,1
-0.72635543,0.28536367,-0.9694767,-0.36064583,-0.35186803,-0.40534735,-0.2840694,-0.0072048213,1
-0.83097035,0.45002264,-0.9551386,-0.18575662,-0.37213585,-0.4748951,-0.2919318,0.027152926,1
-0.6552608,0.2585314,-0.9755572,-0.54861367,-0.15144971,-0.3969401,0.021527827,0.021795183,0
0.43253642,0.3887724,-0.9670598,-0.24289046,-0.6299142,-0.90171725,0.4029864,-0.0041348175,0
-0.6126612,0.6063417,-0.94398814,-0.24272951,-0.38671362,-0.2185275,-0.1295534,-0.22472917,1
-0.5213682,0.3469895,-0.97344166,-0.7050934,-0.04931459,-0.4724455,-0.051079653,-0.03416164,0
-0.8676176,0.5837175,-0.9452308,-0.110774815,-0.3139077,-0.52597547,-0.22779149,0.007887202,1
-0.76274323,0.3593026,-0.96455073,-0.30183306,-0.32655767,-0.47164616,-0.323622,0.03668469,1
-0.7316634,0.55270964,-0.95148253,-0.3495712,-0.15598103,-0.49227837,0.06685805,0.0155587895,1
-0.80648243,0.39496097,-0.95972246,-0.23780641,-0.39067328,-0.36184388,-0.18403251,-0.02303109,1
-0.69060177,0.6945015,-0.93702525,-0.28378344,-0.27672935,-0.27281836,-0.2092796,-0.13842642,1
0.688219,0.3378846,-0.9877551,0.07963911,-0.17966196,-0.7565088,0.17278424,0.07758498,0
0.5687074,0.37556994,-0.96761733,0.69687843,0.3961988,-0.39659458,-0.31662434,-0.2277648,0
0.9988603,0.48017517,-0.97618306,0.1705774,-0.1745618,-0.7076702,0.18492398,0.11396394,0
-0.84130037,0.5916838,-0.9366997,-0.10244492,-0.41808492,-0.21096028,0.13082325,-0.1458801,1
-0.8540857,0.4311373,-0.95494944,-0.12253511,-0.44656706,-0.47073805,-0.33289364,0.012977502,1
-0.38238257,0.60649663,-0.95615375,-0.658092,-0.15382195,-0.46379614,-0.47953418,-0.060723033,0
0.061300516,0.57237655,-0.95824665,-0.6851066,-0.37590057,-0.23969202,-0.39291176,0.2505981,0
-0.6803846,0.46617553,-0.9562238,-0.42476648,-0.18005225,-0.33608502,0.019260272,-0.058024146,0
-0.7657925,0.5397184,-0.9510653,-0.28586572,-0.2091153,-0.48566872,0.028995574,0.013640265,1
-0.71821696,0.5163186,-0.9525511,-0.50284725,0.036601633,-0.41226727,0.465553,0.0052313474,0
-0.81257135,0.3815874,-0.9545872,-0.1867761,-0.46556842,-0.2598514,-0.116320215,-0.124221385,1
-0.653511,0.33021456,-0.9586867,-0.520807,-0.20494083,-0.18716717,0.14914414,-0.12673262,0
-0.5417978,0.50597376,-0.96081555,-0.56649905,-0.21842931,-0.46333534,-0.3322789,-0.061906185,0
-0.7406352,0.76212287,-0.93697137,-0.30801716,-0.048912138,-0.56335735,-0.093872406,0.009357156,1
-0.6931604,0.2553533,-0.9746202,-0.47603765,-0.22446488,-0.3955471,-0.07839797,0.03263245,0
-0.97482586,0.5559339,-0.93915874,0.04275167,-0.5039997,-0.34590316,-0.09292781,-0.042157542,1
-0.7627957,0.4252718,-0.95926553,-0.31591794,-0.2472463,-0.4307819,-0.23725589,0.008479703,1
-0.7965405,0.37921697,-0.9624294,-0.23741667,-0.38927817,-0.4774905,-0.4778693,0.03979617,1
-0.45170313,0.5843017,-0.9546838,-0.6763505,-0.039717928,-0.38266185,-0.29125708,-0.053644046,0
-0.4951933,0.8101587,-0.93928736,-0.46921575,0.018935263,-0.564811,-0.17432784,-0.00014613205,1
-0.63352954,0.29715514,-0.97274387,-0.5626981,-0.12779447,-0.38365954,0.07712236,0.013215777,1
-0.70661265,0.58977556,-0.9502664,-0.35779783,-0.12650806,-0.5513743,-0.17802885,0.041535687,1
0.10697842,0.30742204,-0.98386467,-0.23245113,-0.32535332,-0.5439001,0.055852607,-0.11314162,0
-0.8760605,0.5723679,-0.9446286,-0.18695399,-0.22187321,-0.48823234,0.1969561,0.07447978,1
0.20312971,0.7850233,-0.9528772,-0.41020706,-0.37863207,-0.5498231,-0.34732497,-0.04176263,1
-0.75632143,0.32837427,-0.96651554,-0.26269552,-0.42720562,-0.47036487,-0.44699326,0.00016117663,1
-0.7141769,0.42695677,-0.96095204,-0.35743007,-0.25290427,-0.46426392,-0.26456362,0.006190277,1
-0.6727024,0.596514,-0.94384295,-0.3899853,-0.23732555,-0.248184,-0.10858958,-0.13167687,0
-0.6393831,0.43190113,-0.96283746,-0.5616656,-0.023312181,-0.44769627,0.12791146,-0.025619056,0
-0.75292563,0.68209493,-0.9400753,-0.3024967,-0.12643331,-0.46700972,0.15538788,-0.021720624,1
-0.7318201,0.47861868,-0.95684963,-0.4246802,-0.13461654,-0.4728545,0.102301866,0.05296258,1
-0.41072398,0.39692575,-0.9707885,-0.7313944,-0.14382523,-0.39038548,-0.58635896,-0.032501854,0
0.49851865,0.6270684,-0.9592494,-0.38794184,-0.6287961,-0.58405036,0.37152502,0.14207357,0
-0.7974728,0.38956925,-0.9574182,-0.29835707,-0.26701334,-0.35510695,0.014184326,-0.00037781824,0
-0.8644107,0.43262696,-0.9500392,-0.058313966,-0.56109464,-0.35541013,-0.4318971,-0.088103235,1
-0.69714576,0.21405286,-0.97634345,-0.4438599,-0.32059956,-0.35902664,-0.32418072,0.018812183,0
-0.82539654,0.468159,-0.9522218,-0.21110475,-0.31992686,-0.4480763,-0.15861848,0.022678832,1
-0.13166481,0.23383373,-0.9847735,-0.38914058,-0.25489372,-0.53677297,-0.04178162,-0.009168454,0
-0.85305,0.57793856,-0.9427992,-0.2544579,-0.21496695,-0.3850794,0.28942454,0.00188405,1
-0.7856336,0.3304379,-0.8242935,-0.2652152,-0.5575417,0.27726585,0.5709815,-0.39678162,1
-0.48364568,0.39542893,-0.9714188,-0.6896013,-0.015385389,-0.48129845,-0.121874265,-0.073919795,0
-0.8062283,0.3874904,-0.959841,-0.25355378,-0.34961194,-0.4242795,-0.14289302,0.014819979,1
-0.7928108,0.58031386,-0.9480305,-0.2839871,-0.15082024,-0.5222059,-0.023788914,0.03906333,1
-0.5416831,0.4821596,-0.9605445,-0.5818943,-0.13727155,-0.4680633,-0.071740165,-0.045855764,0
-0.85390604,0.5488731,-0.9456993,-0.16438705,-0.29681006,-0.46120495,-0.13031328,0.0186602,1
-0.93192315,0.6421455,-0.9383894,-0.050088346,-0.30030665,-0.5103254,0.09243134,0.04607159,1
-0.70475745,0.29262322,-0.96933436,-0.48217613,-0.19880733,-0.3898742,0.0673867,0.0073991865,0
-0.6689347,0.236185,-0.9762165,-0.5074015,-0.2210577,-0.37570238,-0.114275254,0.021963606,0
-0.80650187,0.46291992,-0.9512383,-0.21690963,-0.36538818,-0.33391443,-0.13288248,-0.039259356,1
0.23001134,0.40851685,-0.9693997,-0.11788617,-0.4403013,-0.44427556,0.30847582,0.4181099,0
-0.73031586,0.25147527,-0.9711855,-0.43237492,-0.28043947,-0.3046187,-0.100039855,0.020264799,0
-0.7346422,0.5239947,-0.95322645,-0.34349343,-0.15924262,-0.4441126,0.06145443,0.006198053,1
-0.9146685,0.56555516,-0.9450614,-0.07142985,-0.34416255,-0.5145259,-0.15811652,0.047167525,1
-0.8648368,0.48046756,-0.95170844,-0.16117597,-0.32832602,-0.45084625,0.012235835,0.026840597,1
-0.6514034,0.2620113,-0.97523224,-0.57580376,-0.11492191,-0.3710908,0.19431922,0.036575265,0
0.37762767,0.2883015,-0.97245497,-0.18095984,-0.26830745,-0.6714167,0.17452177,0.10355602,0
-0.8855486,0.6303548,-0.93780303,-0.20303741,-0.17781171,-0.34273386,0.33113742,-0.029311636,0
-0.7576779,0.36826584,-0.9623336,-0.3710911,-0.24493201,-0.39138216,-0.05377549,0.012783751,1
-0.6126935,0.3663905,-0.9694377,-0.5359944,-0.13016394,-0.46875662,-0.09641895,0.024929162,1
-0.6579789,0.82301044,-0.9336009,-0.3794594,0.007475823,-0.5541271,-0.11738593,0.030369872,1
-0.8579929,0.52597547,-0.94933426,-0.21757762,-0.23848735,-0.48705274,0.018036112,0.06296199,1
-0.09853655,0.38961595,-0.9780997,-0.6588469,-0.5784191,-0.54422784,-0.20313942,0.0054540895,0
-0.68924916,0.2126531,-0.97328424,-0.43420178,-0.35959166,-0.30703613,-0.34169912,-0.027513662,0
-0.33789414,0.67387885,-0.9508581,-0.5707245,-0.4150996,-0.49350452,-0.45892903,0.041866902,0
-0.71902376,0.45009887,-0.9602418,-0.40442097,-0.15183493,-0.49157494,0.12363796,0.036576774,1
-0.6971899,0.37182033,-0.96535575,-0.41858053,-0.20231177,-0.38912338,-0.1142438,-0.015264714,0
-0.771897,0.34118447,-0.96411157,-0.22771639,-0.44405004,-0.46231896,-0.42611122,-0.008076263,1
-0.7297355,0.3646528,-0.96431786,-0.48314673,-0.10612628,-0.39278942,0.25918436,0.039020002,0
-0.7733362,0.33025992,-0.96530783,-0.26282936,-0.4081742,-0.433956,-0.31399927,-0.003743251,1
-0.8265735,0.3624418,-0.96068716,-0.16983946,-0.47490144,-0.46034756,-0.47534218,0.014089784,1
-0.7602231,0.6709477,-0.93581086,-0.18370698,-0.3499847,-0.31163055,-0.3761886,-0.12873463,1
-0.56610876,0.54727745,-0.9570824,-0.6166219,0.028370172,-0.4664955,-0.06834979,-0.037367195,0
0.13474065,0.4738953,-0.9669766,-0.2989676,-0.40781328,-0.5574351,0.08985603,0.009882357,0
-0.7033453,0.4434867,-0.96092135,-0.42945683,-0.1407887,-0.47854307,-0.009869963,0.014017343,1
-0.46276316,0.4162245,-0.968159,-0.6861936,-0.16326103,-0.3893668,-0.20078391,-0.04988453,0
-0.6858506,0.4161585,-0.96342194,-0.48922437,-0.11094876,-0.47613204,0.09968047,0.04049708,0
-0.096244365,0.7320658,-0.93673295,-0.4637673,-0.5689888,0.053402364,-0.13052583,-0.0044199307,0
-0.8482417,0.3899831,-0.9536929,-0.10930076,-0.5358691,-0.3256944,-0.3959603,-0.083656415,1
-0.180329,0.64034903,-0.95685685,-0.7015325,-0.38697025,-0.43269682,-0.13784891,-0.1596605,0
-0.82828724,0.5403708,-0.9499231,-0.23001273,-0.23016964,-0.51387364,-0.20223948,0.070528924,1
-0.895493,0.5358834,-0.94634837,-0.05776328,-0.4221791,-0.4463538,-0.1720267,-0.021380696,1
-0.6268515,0.2957812,-0.97389,-0.53307515,-0.1904201,-0.4382823,-0.20746762,0.013034786,1
-0.75421625,0.35226995,-0.96514046,-0.35993296,-0.2544924,-0.3691304,-0.17120627,-0.002745213,0
-0.13718179,0.25916836,-0.98161227,-0.11560996,0.3290549,-0.40832454,-0.50569946,0.010264426,0
-0.8268678,0.4279732,-0.9521608,-0.11115998,-0.5191729,-0.26757187,-0.16288535,-0.15158269,1
-0.64235115,0.560676,-0.9542644,-0.5034967,-0.012910977,-0.5224451,0.052432597,-0.052089516,0
-0.6364643,0.5491699,-0.9559259,-0.37373966,-0.15800054,-0.5363648,-0.32084158,-0.017105045,1
-0.11629349,0.35871392,-0.97885543,-0.6568829,-0.49074188,-0.5182198,-0.14563316,0.0026964184,0
0.33938658,0.5517564,-0.935099,0.095086485,-0.21860473,-0.025593251,-0.37581268,0.43155816,0
-0.083886564,0.52109146,-0.96761763,-0.5665356,-0.6701809,-0.4232357,-0.27089226,-0.09581281,0
-0.6797215,0.26731935,-0.9738715,-0.5239014,-0.15835872,-0.36414713,0.13451862,0.02999288,0
-0.8385234,0.49029338,-0.9512735,-0.17688061,-0.34611195,-0.45170975,-0.0008974746,0.004744891,1
0.078035474,0.23849487,-0.9745382,-0.33007056,-0.3727141,-0.68057156,0.33751714,0.09946907,0
-0.6894789,0.24933916,-0.9743236,-0.48313618,-0.22470403,-0.35722113,-0.010366023,0.033347804,0
-0.61944014,0.6700949,-0.94572586,-0.4256102,-0.06955966,-0.5218986,-0.36796248,-0.03859719,1
-0.8804872,0.6018692,-0.9424563,-0.16842273,-0.228162,-0.43865168,0.27960393,0.034287483,1
-0.37591177,0.4305577,-0.9709538,-0.7276368,-0.22850041,-0.44697043,-0.45406395,-0.06690371,0
-0.59925973,0.32651553,-0.97146654,-0.6613749,-0.023551986,-0.37870142,0.19468483,0.002333736,0
-0.87933683,0.44177765,-0.9553996,-0.13534987,-0.3841262,-0.49406916,-0.33520508,0.07152078,1
-0.5344497,0.30527836,-0.9747865,-0.72067416,-0.061351165,-0.38093722,-0.06655866,-0.0330678,0
-0.8531666,0.41759953,-0.9561632,-0.17136382,-0.38247925,-0.43138754,-0.087327674,0.03985868,1
-0.72704196,0.23509815,-0.9704266,-0.40705246,-0.35244572,-0.25598514,-0.20869462,-0.023034316,0
-0.8352271,0.5138251,-0.9509601,-0.16003396,-0.31053734,-0.5046059,-0.2112273,0.016217988,1
-0.38970056,0.6176225,-0.9510503,-0.2935343,-0.26684618,-0.3673026,-0.104692325,-0.08207356,1
-0.8181046,0.57227105,-0.9474627,-0.28307357,-0.118471,-0.52144206,0.23611787,0.077088505,1
-0.95524883,0.54190344,-0.9353696,0.06277296,-0.5742621,-0.24687405,-0.1401032,-0.12927768,1
-0.83117485,0.449012,-0.95531934,-0.19216096,-0.36972108,-0.45415434,-0.30963916,0.029186849,1
-0.804131,0.7573837,-0.9333091,-0.2706173,-0.07843992,-0.50694144,0.16433269,0.007151459,1
-0.6380168,0.6297557,-0.94962895,-0.3956539,-0.09860021,-0.5368655,-0.35803202,-0.022270026,1
-0.46488127,0.29118776,-0.97873616,-0.73619676,-0.122874126,-0.41575423,-0.29060352,-0.03846195,0
0.58940154,0.32294938,-0.9907857,0.2592826,0.26355398,-0.66089374,-0.3409256,-0.06446031,0
0.30782592,0.25025636,-0.99264795,0.06362894,-0.027090043,-0.6307502,-0.024954587,-0.1342742,0
-0.7448914,0.5378331,-0.95069873,-0.18731788,-0.36915815,-0.4300433,-0.42113286,-0.09545732,1
-0.81818396,0.40650237,-0.95940363,-0.19835618,-0.3887452,-0.47761473,-0.37441146,0.042494714,1
-0.8065464,0.6925527,-0.93834335,-0.2947989,-0.103091866,-0.49765494,0.16600412,0.03842657,1
-0.81795,0.45694727,-0.95479006,-0.23204908,-0.3233435,-0.42884782,-0.12823054,-0.0020482803,1
-0.4353719,0.61052465,-0.95357686,-0.59445983,-0.16370028,-0.34981918,-0.31939504,-0.08100549,0
-0.249443,0.66246223,-0.95146817,-0.65951216,-0.17924348,-0.31054893,-0.4430863,-0.0112194335,0
0.6361702,0.3685971,-0.9368163,0.8836043,0.6341686,-0.30515856,-0.46529537,-0.66278136,0
-0.7393122,0.65657026,-0.9452188,-0.29615268,-0.11378785,-0.5927154,-0.093397185,0.034002956,1
-0.80282724,0.48410264,-0.9531609,-0.24736495,-0.27152842,-0.46086448,-0.23471743,0.023539884,1
-0.7631124,0.47286463,-0.95538485,-0.30606112,-0.23029883,-0.45605054,-0.16251999,0.0026384373,1
-0.8291057,0.46508563,-0.95289487,-0.2023491,-0.33528122,-0.40274152,-0.12568046,-0.010721142,1
-0.6279488,0.51111025,-0.9593813,-0.44546667,-0.09481682,-0.5650481,-0.24241617,-0.007700828,1
-0.7913618,0.51267606,-0.95070535,-0.3358446,-0.14222598,-0.3675943,0.16776687,-0.012588254,0
