0,1,2,label
-0.75802255,0.58291435,-0.94938123,1
-0.5283936,0.38925293,-0.9701278,0
-0.9241039,0.5863577,-0.9401467,1
-0.8040323,0.44155398,-0.95579183,1
-0.36827192,0.47002682,-0.9665221,0
-0.23946401,0.4550418,-0.96813154,0
-0.2275458,0.58297104,-0.9650424,0
-0.64939046,0.27289855,-0.9744792,0
-0.8123911,0.6150712,-0.9423495,1
-0.6271242,0.8622396,-0.9310389,1
-0.65245277,0.2300023,-0.9781072,0
-0.60684395,0.52706325,-0.9523576,0
-0.7366126,0.48805094,-0.95563394,1
-0.8726971,0.5056567,-0.9502986,1
-0.7979419,0.49678564,-0.95401525,1
-0.14485568,0.3006935,-0.98123395,0
-0.04197049,0.5851608,-0.9628019,0
-0.7032066,0.2564261,-0.9714595,0
-0.12497425,0.364303,-0.9686398,0
-0.80524874,0.6095923,-0.94660324,1
0.38961822,0.5240252,-0.95665413,0
-0.35994804,0.4467217,-0.9651346,0
-0.70591414,0.47212583,-0.9578363,0
-0.10279453,0.4443073,-0.9687671,0
-0.9776508,0.62992,-0.93576956,1
-0.7783361,0.5163238,-0.95173156,0
-0.59216994,0.5650879,-0.95638,1
-0.8230239,0.4833971,-0.9532281,1
-0.79534537,0.33390677,-0.96441066,0
-0.6278394,0.9069209,-0.92619866,1
-0.76234686,0.5910096,-0.9485639,1
-0.80058855,0.42153835,-0.9563722,1
0.10833603,0.117852986,-0.98921555,0
0.41084003,0.33860332,-0.9153617,0
-0.5503072,0.38662028,-0.96847504,0
-0.6620271,0.3389541,-0.9691936,1
-0.7940902,0.5361139,-0.9509444,1
-0.81996024,0.6414193,-0.94177794,0
-0.5475347,0.39189887,-0.9697653,0
-0.87404835,0.6376674,-0.94130856,1
-0.77712595,0.38580912,-0.9616883,1
-0.8471831,0.6532494,-0.9394351,1
0.02824068,0.27665445,-0.98502785,0
-0.6773799,0.2942205,-0.97168577,0
0.9999999,0.66725016,-0.9413072,0
0.8000288,0.7087281,-0.9566395,0
-0.6937342,0.47367626,-0.9586249,1
-0.6817721,0.29342303,-0.97274697,0
-0.35184824,0.9027667,-0.9324949,1
-0.012998998,0.6727389,-0.9567036,0
-0.6302173,0.68519825,-0.9451864,1
-0.8342713,0.4220412,-0.95771706,1
-0.7263547,0.28536373,-0.96947694,1
-0.83097,0.45002234,-0.95513886,1
-0.6552601,0.2585316,-0.97555745,0
0.43253684,0.38877267,-0.9670599,0
-0.612661,0.60634196,-0.94398826,1
-0.5213675,0.34698978,-0.97344184,0
-0.8676175,0.5837173,-0.94523096,1
-0.76274264,0.35930246,-0.96455103,1
-0.7316631,0.55270946,-0.9514827,1
-0.80648184,0.39496094,-0.9597227,1
-0.6906019,0.6945016,-0.9370254,1
0.68821967,0.33788466,-0.9877551,0
0.56870866,0.37557104,-0.9676174,0
0.9988601,0.4801753,-0.97618294,0
-0.84130013,0.5916838,-0.93669975,1
-0.8540852,0.4311371,-0.95494956,1
-0.38238257,0.6064968,-0.9561539,0
0.061300218,0.5723764,-0.95824677,0
-0.68038416,0.46617565,-0.956224,0
-0.7657921,0.5397183,-0.95106554,1
-0.71821666,0.5163186,-0.95255136,0
-0.81257075,0.3815875,-0.9545873,1
-0.65351033,0.3302148,-0.958687,0
-0.5417975,0.5059738,-0.9608158,0
-0.74063534,0.7621225,-0.93697166,1
-0.6931596,0.25535345,-0.97462046,0
-0.97482556,0.55593354,-0.9391588,1
-0.76279515,0.4252718,-0.9592658,1
-0.7965399,0.37921673,-0.9624297,1
-0.45170295,0.5843018,-0.954684,0
-0.4951936,0.8101586,-0.9392876,1
-0.6335288,0.29715526,-0.97274417,1
-0.70661247,0.5897753,-0.9502666,1
0.10697937,0.30742246,-0.98386526,0
-0.87606025,0.57236737,-0.94462883,1
0.20312929,0.78502357,-0.95287746,1
-0.7563207,0.3283742,-0.9665158,1
-0.7141764,0.42695677,-0.96095234,1
-0.6727022,0.596514,-0.9438431,0
-0.6393826,0.43190122,-0.96283764,0
-0.7529255,0.6820948,-0.9400755,1
-0.7318196,0.47861844,-0.9568499,1
-0.4107235,0.39692613,-0.9707887,0
0.49851894,0.62706864,-0.9592496,0
-0.79747236,0.38956916,-0.9574183,0
-0.86441016,0.4326269,-0.9500394,1
-0.69714487,0.21405286,-0.97634375,0
-0.8253963,0.46815875,-0.95222205,1
-0.13166413,0.23383416,-0.98477393,0
-0.85304964,0.5779383,-0.9427994,1
-0.785633,0.33043793,-0.8242937,1
-0.4836452,0.3954292,-0.97141904,0
-0.8062277,0.38749024,-0.9598412,1
-0.79281056,0.5803137,-0.9480307,1
-0.5416827,0.48215967,-0.9605446,0
-0.8539057,0.5488729,-0.94569945,1
-0.93192303,0.64214504,-0.9383896,1
-0.70475674,0.29262334,-0.96933454,0
-0.66893387,0.23618521,-0.9762168,0
-0.8065014,0.4629199,-0.95123845,1
0.23001158,0.4085173,-0.9693998,0
-0.7303151,0.25147527,-0.97118574,0
-0.7346418,0.5239946,-0.9532267,1
-0.9146682,0.5655548,-0.9450616,1
-0.86483645,0.4804673,-0.95170856,1
-0.6514027,0.2620114,-0.9752325,0
0.3776278,0.28830177,-0.9724552,0
-0.88554835,0.6303546,-0.93780315,0
-0.75767726,0.3682658,-0.96233386,1
-0.61269283,0.3663906,-0.96943796,1
-0.6579792,0.8230101,-0.93360114,1
-0.85799265,0.5259751,-0.94933456,1
-0.098536104,0.389616,-0.9781,0
-0.68924826,0.21265328,-0.97328454,0
-0.3378942,0.6738786,-0.95085835,0
-0.71902335,0.45009866,-0.960242,1
-0.69718933,0.3718204,-0.965356,0
-0.7718963,0.34118444,-0.9641118,1
-0.7297349,0.3646528,-0.96431816,0
-0.7733355,0.33025986,-0.965308,1
-0.8265729,0.36244163,-0.96068734,1
-0.76022315,0.6709478,-0.9358109,1
-0.5661085,0.5472776,-0.9570827,0
0.13474083,0.47389567,-0.96697706,0
-0.7033448,0.4434866,-0.96092165,1
-0.46276277,0.41622466,-0.96815926,0
-0.6858501,0.41615838,-0.9634221,0
-0.09624475,0.7320658,-0.9367331,0
-0.8482412,0.38998306,-0.9536931,1
-0.18032917,0.6403493,-0.9568569,0
-0.828287,0.5403705,-0.9499234,1
-0.8954927,0.5358832,-0.9463485,1
-0.62685084,0.2957813,-0.9738903,1
-0.75421566,0.35227,-0.9651407,0
-0.13718078,0.25916857,-0.9816126,0
-0.8268674,0.42797336,-0.95216095,1
-0.64235085,0.560676,-0.9542646,0
-0.63646406,0.54916984,-0.9559261,1
-0.11629295,0.35871413,-0.9788558,0
0.3393864,0.5517567,-0.93509895,0
-0.083886325,0.5210917,-0.96761805,0
-0.6797207,0.26731944,-0.97387177,0
-0.83852303,0.49029312,-0.9512736,1
0.07803619,0.23849532,-0.97453856,0
-0.6894781,0.24933928,-0.9743238,0
-0.61944014,0.67009485,-0.9457261,1
-0.88048697,0.60186887,-0.94245654,1
-0.3759114,0.43055785,-0.9709541,0
-0.5992591,0.32651561,-0.9714669,0
-0.87933624,0.44177732,-0.9553998,1
-0.53444886,0.30527866,-0.97478676,0
-0.8531661,0.41759932,-0.95616335,1
-0.7270412,0.23509836,-0.97042686,0
-0.8352268,0.51382494,-0.9509603,1
-0.38970047,0.61762244,-0.9510506,1
-0.81810427,0.5722707,-0.947463,1
-0.9552485,0.5419034,-0.9353696,1
-0.8311744,0.44901183,-0.9553196,1
-0.804131,0.75738335,-0.93330926,1
-0.63801676,0.6297556,-0.9496292,1
-0.46488056,0.29118818,-0.97873634,0
0.58940244,0.32294986,-0.99078596,0
0.3078264,0.2502566,-0.9926483,0
-0.7448912,0.5378331,-0.950699,1
-0.8181834,0.40650213,-0.95940393,1
-0.8065464,0.6925523,-0.9383436,1
-0.8179495,0.4569472,-0.9547903,1
-0.4353719,0.6105248,-0.95357716,0
-0.249443,0.66246235,-0.95146847,0
0.6361718,0.36859605,-0.93681604,0
-0.7393122,0.65656996,-0.94521904,1
-0.80282676,0.48410252,-0.9531611,1
-0.76311195,0.47286457,-0.9553851,1
-0.82910514,0.46508557,-0.952895,1
-0.6279485,0.51111025,-0.9593815,1
-0.7913614,0.512676,-0.9507056,0
-0.7657646,0.547629,-0.9494467,0
-0.79295903,0.35259056,-0.96376556,1
-0.81222725,0.37944084,-0.9561101,1
-0.6522105,0.3388589,-0.9694582,0
-0.6701078,0.39073336,-0.96533686,1
-0.87766314,0.5009595,-0.9458004,1
-0.6856619,0.4363718,-0.9616333,0
-0.7158607,0.3688712,-0.9651952,1
-0.5961677,0.2895245,-0.97458345,1
-0.65252304,0.54527324,-0.9536664,0
-0.8472123,0.38788533,-0.94458306,1
-0.08968705,0.48215348,-0.97131497,0
-0.86360085,0.42361653,-0.95687103,1
-0.35341924,0.45319155,-0.96230435,1
-0.55839795,0.36824453,-0.97022027,0
-0.7249253,0.26219022,-0.97141725,0
-0.7709598,0.44625276,-0.95770323,1
-0.91818404,0.65474427,-0.93806195,1
-0.68301266,0.3074255,-0.96923953,0
-0.5959626,0.61420745,-0.9508471,1
-0.6843411,0.43537658,-0.9616725,0
-0.67430913,0.52474415,-0.9533197,0
-0.2082367,0.32982135,-0.9791838,0
-0.6354743,0.45643395,-0.95925856,1
-0.51919925,0.6733645,-0.9472012,0
-0.47721478,0.67410845,-0.9498371,1
-0.70176184,0.39300773,-0.9625396,0
-0.76227236,0.3215388,-0.9656093,0
-0.40013498,0.52058727,-0.9607321,0
0.5906042,0.5335208,-0.92622375,0
-0.68531114,0.58388776,-0.9511694,1
-0.56084806,0.49735284,-0.959296,0
0.2730266,0.4327605,-0.9745333,0
-0.37652367,0.5537199,-0.9601524,0
-0.8896741,0.53504896,-0.9476374,1
0.8923546,0.36909592,-0.93400556,0
-0.78910625,0.42026258,-0.95508796,1
-0.71071863,0.46288052,-0.9528211,0
-0.90979415,0.6005842,-0.94179183,1
-0.5070684,0.691029,-0.9471997,1
-0.8833729,0.5304413,-0.94967014,1
-0.76900345,0.32903868,-0.9660323,1
-0.8270584,0.56104076,-0.9459303,1
-0.8811265,0.5416345,-0.9466946,1
-0.74181384,0.578964,-0.9485687,1
-0.8418154,0.51175535,-0.95230246,1
-0.8138596,0.4685559,-0.9543676,0
-0.7057225,0.54721856,-0.9525258,0
-0.7352732,0.42248106,-0.96087694,0
-0.7533551,0.47495684,-0.9551451,0
-0.8207528,0.4305077,-0.9591013,1
-0.6119267,0.38077483,-0.96818465,0
-0.6702153,0.5531617,-0.95444596,0
-0.66989994,0.43717185,-0.9614704,0
-0.87457633,0.5876825,-0.94402915,1
-0.8585769,0.43553165,-0.95591104,1
-0.58028597,0.5719697,-0.9553928,1
-0.5709743,0.49636844,-0.86790556,1
-0.79220164,0.349213,-0.9615602,1
-0.79936063,0.45483294,-0.9571421,0
-0.16850394,0.42640543,-0.96638805,0
-0.83258533,0.54256105,-0.9490794,0
-0.34167817,0.8151392,-0.93988806,1
-0.32122928,0.53521156,-0.9589078,0
-0.7860555,0.45556962,-0.9562475,1
-0.7094731,0.24957219,-0.97327596,0
-0.6687745,0.2889518,-0.972311,0
-0.7602734,0.3778263,-0.96380043,1
0.16611105,0.6338074,-0.9498988,0
-0.71873856,0.22358392,-0.97239983,0
-0.70237696,0.3951105,-0.96513206,0
-0.688694,0.2572341,-0.9743335,0
0.6571064,0.60187304,-0.9621363,0
-0.17503104,0.7934329,-0.9415209,0
-0.53589576,0.62696016,-0.9513352,0
-0.70418227,0.6871494,-0.94388586,1
-0.6269821,0.15400696,-0.97783214,0
-0.49117848,0.35233477,-0.9702825,0
-0.55510205,0.60192454,-0.9547211,1
-0.6971925,0.4296919,-0.95993537,1
-0.68913263,0.3195327,-0.9690631,0
-0.7934039,0.4839933,-0.9445654,0
-0.64223576,0.44354907,-0.96199054,0
0.3962065,0.32301643,-0.9906019,0
-0.8140695,0.3861841,-0.96133524,1
-0.3314852,0.93674237,-0.9296266,1
-0.73008984,0.33072406,-0.96785736,0
-0.09722948,0.36860123,-0.9820729,0
-0.74860203,0.30037004,-0.9688527,1
-0.7442126,0.35491797,-0.9663831,1
-0.5191543,0.4952321,-0.9587478,1
-0.8670665,0.48268822,-0.95159376,1
-0.665493,0.56206113,-0.94666946,1
-0.70696926,0.41597316,-0.96261424,1
-0.83092713,0.455561,-0.953973,1
0.22349304,0.36325258,-0.9814085,0
-0.20066422,0.43247324,-0.9748891,0
-0.66975784,0.28024745,-0.9742228,0
-0.67145455,0.2512828,-0.97376186,0
-0.59358346,0.372245,-0.9691018,0
0.15491611,0.4277028,-0.9748433,0
-0.92130613,0.5362915,-0.94275254,1
-0.61395127,0.49849188,-0.9572383,1
-0.78496706,0.34559637,-0.96491086,1
-0.75719553,0.39389536,-0.95953774,0
-0.44662768,0.8397783,-0.93549836,1
-0.6504631,0.34697938,-0.97014266,1
-0.7534151,0.40352967,-0.961493,0
-0.8351647,0.4224935,-0.9560489,1
-0.87480205,0.5288589,-0.94949484,1
-0.8817831,0.40797472,-0.9559005,1
0.017213881,0.88627964,-0.93668634,1
-0.71389735,0.24387081,-0.9737562,0
-0.6087858,0.5970211,-0.95149225,1
0.21082395,0.31933016,-0.97734845,1
-0.7594627,0.35956,-0.965102,1
0.001718998,0.64346004,-0.9537721,0
-0.76274335,0.4025837,-0.96113586,0
0.53837264,0.3408675,-0.98022634,0
-0.7823189,0.39684772,-0.9599681,0
-0.6447524,0.422827,-0.96323556,1
-0.652117,0.30391967,-0.97259057,0
-0.6848734,0.55181694,-0.95036495,0
-0.7078055,0.27030897,-0.9726596,0
-0.82140416,0.36978328,-0.96010154,1
-0.86344194,0.45556426,-0.95372343,1
-0.4468002,0.8340382,-0.93748736,1
-0.746086,0.71321154,-0.9400313,1
-0.633845,0.23676644,-0.9769901,1
-0.65256006,0.37303618,-0.9668872,0
-0.61258435,0.6510442,-0.9489625,1
-0.4825794,0.80468345,-0.9379338,1
-0.42602426,0.60568804,-0.95530176,0
-0.74012256,0.4872634,-0.95633465,0
-0.66287994,0.6036054,-0.949961,1
-0.8618615,0.6891456,-0.9328248,1
-0.43281028,0.8176496,-0.93956,0
-0.8414463,0.44977674,-0.9553262,1
-0.73605675,0.4129907,-0.961934,0
-0.7870339,0.418029,-0.95819724,1
-0.647091,0.69980663,-0.94052935,1
-0.5584898,0.7449904,-0.9424612,1
-0.79746413,0.43385184,-0.9584933,0
-0.9429729,0.5628605,-0.9394933,1
-0.646902,0.27692887,-0.97500634,0
-0.796347,0.38324237,-0.96144086,0
-0.79874796,0.3946315,-0.9610981,1
-0.7442901,0.57213205,-0.9487794,0
-0.21111357,0.50959635,-0.96977234,0
-0.765362,0.34627122,-0.9660241,1
-0.48931903,0.8003037,-0.93937105,1
-0.69480395,0.32682982,-0.9690978,0
-0.7569133,0.3489014,-0.9571803,0
-0.034543455,0.5324408,-0.96461064,0
-0.7840565,0.5612682,-0.94712514,1
0.18893266,0.34880972,-0.97898996,0
-0.710174,0.4840268,-0.9557078,1
-0.7461718,0.28751677,-0.96979517,0
-0.7877288,0.653417,-0.94039744,1
-0.7778282,0.39817902,-0.9595889,1
-0.7164041,0.3014297,-0.9697244,0
-0.68550026,0.32011634,-0.97060806,0
0.4226356,-1.0,0.9999999,0
-0.47615978,0.76163733,-0.9410197,0
-0.77137744,0.39009774,-0.9594756,1
-0.637007,0.48539624,-0.9596077,1
-0.65340185,0.5559416,-0.94943297,0
-0.77647924,0.38048026,-0.9624399,0
0.16795743,0.68680084,-0.882153,0
0.29908615,0.22720827,-0.97543144,0
-0.75263643,0.6623601,-0.9417673,1
-0.7993182,0.6333425,-0.94237846,1
-0.7843486,0.5599916,-0.9465309,0
-0.7691462,0.5470126,-0.9495586,1
-0.7631841,0.36491013,-0.96274173,1
-0.4510087,0.4969251,-0.962794,1
-0.6495435,0.358871,-0.96830404,0
-0.07677105,0.469722,-0.9572969,0
-0.6146742,0.34477195,-0.97004205,0
0.66501415,0.6757853,-0.9617627,0
-0.26416484,0.30657518,-0.981132,0
-0.7459305,0.52966356,-0.9547534,1
-0.8374133,0.49068826,-0.95417356,1
-0.85812867,0.51528883,-0.9489601,1
-0.36442393,0.43959135,-0.9683671,0
-0.78889406,0.35751098,-0.96432734,1
0.029020846,0.6777251,-0.9424817,0
-0.031520486,0.15251753,-0.9828388,0
-0.69871646,0.77313125,-0.90782636,1
0.21865064,0.5259226,-0.9681119,0
-0.78778684,0.5084073,-0.95304495,0
-0.10598278,0.8294828,-0.94094056,0
-0.51518744,0.40048873,-0.9666504,1
-0.79920846,0.67646027,-0.93930376,1
-0.590992,0.44109252,-0.96482736,1
-0.74751747,0.45282623,-0.95781726,1
0.047908187,0.68992776,-0.94219965,0
-0.59030193,0.72288024,-0.9437577,1
-0.66233313,0.25539422,-0.97510815,0
-0.15910304,0.3057533,-0.98480874,0
0.5562135,0.49006793,-0.973297,0
-0.6533514,0.5431612,-0.95421076,1
0.2201016,0.47909975,-0.9669203,0
-0.6622849,0.24812645,-0.9758574,1
-0.12607986,0.24076144,-0.9770777,0
-0.891832,0.44767717,-0.9536443,1
0.17088044,0.5956183,-0.95744276,0
-0.73192024,0.430778,-0.9594917,1
-0.8146591,0.40993774,-0.95956683,1
-0.824943,0.6624712,-0.93336666,0
-0.680745,0.28436923,-0.9711001,0
-0.7828956,0.6070872,-0.9461702,1
-0.80576205,0.6880305,-0.93944186,1
-0.3089008,0.57202077,-0.961673,0
-0.6292198,0.3909819,-0.9634901,0
-0.86796975,0.54208446,-0.94657254,1
-0.6938473,0.43052644,-0.96099454,1
-0.7307393,0.23090282,-0.9701579,0
-0.8577156,0.51982933,-0.94979376,1
-0.6527235,0.48964897,-0.95671326,0
-0.7520747,0.37250808,-0.96339136,1
-0.84513664,0.48721322,-0.9519413,1
-0.53538775,0.45557943,-0.9643091,0
-0.88026077,0.717695,-0.93421894,1
-0.76403695,0.6135279,-0.94743776,1
-0.38214827,0.9999999,-0.9246375,1
-0.6493472,0.23491791,-0.976476,0
-0.6875573,0.4844166,-0.9574011,0
-0.8698855,0.4526633,-0.9536938,1
-0.6523361,0.31085557,-0.9716976,0
-0.647829,0.3493364,-0.96852905,0
-0.5923363,0.37639952,-0.9683315,1
-0.87123555,0.5001715,-0.9496432,1
0.0019059181,0.3467674,-0.97499496,0
-0.66212535,0.38840532,-0.9660384,0
-0.88363516,0.4414186,-0.9543065,1
-0.6845851,0.5738902,-0.9532526,1
-0.59771544,0.3180237,-0.9718884,0
-0.7815663,0.37607062,-0.96166605,1
-0.89369535,0.4295451,-0.9539293,1
-0.64050597,0.5473235,-0.95421666,0
0.18908459,0.57174397,-0.9583728,0
-0.8264445,0.40343872,-0.959267,1
-0.659239,0.49874538,-0.9570055,0
-0.23170283,0.30110905,-0.9808779,0
-0.8693315,0.723243,-0.93048733,1
0.10394937,0.57301116,-0.96587336,0
-0.8494319,0.39179283,-0.95836455,1
-0.88524806,0.53502643,-0.9473912,1
-0.7946704,0.41518977,-0.9595866,1
0.23626518,0.17221063,-0.9878241,0
-0.7082137,0.38287657,-0.9641026,0
-0.86885315,0.61565566,-0.9422716,1
-0.52062505,0.41664445,-0.9662489,0
-0.2082327,0.5150585,-0.96958584,0
-0.8537253,0.56046337,-0.94781786,1
-0.6812042,0.22429709,-0.9764054,0
-0.8008746,0.43390125,-0.95798254,0
-0.592994,0.27932084,-0.97598386,0
-0.64044046,0.3621481,-0.9681817,0
-0.74057704,0.36465055,-0.96203464,0
-0.9015848,0.44466716,-0.9536773,1
-0.81561697,0.5788664,-0.9489198,1
-0.4732129,0.51711166,-0.961879,1
-0.7084215,0.31425244,-0.9684481,1
-0.7455511,0.4394972,-0.9589722,1
-0.53510815,0.38600242,-0.96973,0
0.179613,0.7666218,-0.9494784,1
-0.7452249,0.5212294,-0.9495584,0
-0.7139862,0.2234308,-0.97465026,0
-0.8740621,0.4271002,-0.95393693,1
-0.8052045,0.4676557,-0.9558591,1
-0.6655161,0.30518538,-0.97099376,1
-0.3683291,0.31824067,-0.9780771,0
-0.2623879,0.3220383,-0.98163635,0
-0.5267441,0.9108611,-0.92849356,1
-0.6365201,0.48503128,-0.9577874,0
-0.7249207,0.33895892,-0.9678792,0
-0.8521276,0.47197083,-0.9542797,0
-0.7556187,0.34896803,-0.96590424,1
-0.66787934,0.36273214,-0.9676113,0
-0.5099398,0.47266448,-0.96345264,0
-0.7581247,0.6444491,-0.94203234,1
-0.69430107,0.55251575,-0.9522732,0
-0.8101516,0.46239537,-0.9542873,1
0.121575356,0.32955945,-0.98193264,0
-0.88560945,0.50032187,-0.93226117,1
0.03533125,0.46620312,-0.96508366,0
-0.6610228,0.73729086,-0.9406846,1
-0.7305107,0.49320868,-0.9539001,0
-0.8349791,0.72289145,-0.93540424,1
-0.16981596,0.6145007,-0.95162845,0
-0.6392567,0.3380623,-0.96963567,1
-0.14010167,0.14812341,-0.9908345,0
-0.645975,0.3556472,-0.9684896,1
-0.071124524,0.36739546,-0.97750914,0
-0.8099029,0.3951747,-0.9612658,1
-0.7780919,0.44580835,-0.9580951,1
-0.68086654,0.50314,-0.95525944,0
-0.66671526,0.34861338,-0.9672728,1
-0.5112191,0.28631982,-0.97662634,1
-0.65353084,0.5071704,-0.95548254,0
-0.58057845,0.43831608,-0.96317065,0
-0.39521164,0.65648305,-0.94775236,0
-0.56001055,0.46475163,-0.9623974,0
-0.36123753,0.67788285,-0.95248383,1
-0.6730017,0.27378058,-0.9738335,0
-0.9101083,0.57391167,-0.94162995,1
-0.71296066,0.31222433,-0.9698304,1
0.07695383,0.42650008,-0.97280353,0
-0.85485685,0.47416064,-0.9510141,1
-0.65468866,0.24671844,-0.9763167,0
-0.8482951,0.44976375,-0.9507967,1
-0.6982336,0.4654373,-0.95982915,0
-0.85118216,0.4141185,-0.9565595,1
-0.7407672,0.33142573,-0.967327,0
-0.6831219,0.66160995,-0.94607,1
-0.70255566,0.3406555,-0.9685825,0
-0.81904674,0.4890524,-0.95240474,1
-0.03445816,0.38631275,-0.9757704,0
0.35489672,0.17824906,-0.9886702,0
-0.42620048,0.57659155,-0.95990974,0
-0.8034066,0.3893541,-0.96065354,1
-0.016807616,0.3973379,-0.9757436,0
-0.55023116,0.27527827,-0.9777446,0
-0.70261633,0.51830393,-0.9544262,1
-0.8544203,0.6912653,-0.93600833,1
-0.15273404,0.41950557,-0.9662381,0
-0.53579587,0.43011594,-0.9667692,0
-0.7071958,0.3023702,-0.96362275,1
-0.70074964,0.21175438,-0.9755796,0
-0.85261315,0.44492513,-0.95590043,1
-0.7682753,0.39923665,-0.96055675,1
-0.5780359,0.56422734,-0.9561307,1
-0.74184954,0.35160726,-0.9663893,0
-0.8066272,0.43644872,-0.956001,1
-0.39715034,0.45980847,-0.9652909,0
-0.80029655,0.2655283,-0.941087,0
-0.5230281,0.70147556,-0.94570076,0
-0.6710872,0.23584843,-0.9764345,0
-0.52239436,0.46050936,-0.9649497,0
-0.85635227,0.522818,-0.94986904,1
-0.3286693,0.47862825,-0.9663054,0
-0.70257723,0.42586944,-0.9623039,1
-0.87740564,0.51122445,-0.94940513,1
-0.76384044,0.38403308,-0.9631654,1
-0.68879956,0.3650221,-0.9666527,1
-0.19211546,0.3253105,-0.98339033,0
-0.034805894,0.6298349,-0.9283906,0
-0.79984987,0.42094123,-0.9588084,1
-0.5053425,0.8182567,-0.93582386,1
-0.035045266,0.44067812,-0.96695846,0
-0.7098823,0.33021745,-0.968775,0
0.35376012,0.3031108,-0.974266,0
-0.6630651,0.61445016,-0.9511058,1
-0.6315138,0.24009757,-0.977609,0
-0.6080447,0.41503072,-0.9640804,1
-0.8069531,0.3500862,-0.9627994,1
-0.023620367,0.5919204,-0.96229243,0
-0.78226703,0.42805454,-0.9563717,1
-0.84187615,0.46708348,-0.95354754,1
-0.8462131,0.43594253,-0.9562008,1
-0.60763335,0.65748644,-0.9453956,0
0.23786134,0.52644104,-0.95513755,0
-0.66514146,0.26686138,-0.9747308,1
0.03609872,0.5572871,-0.9656833,0
-0.4477809,0.66626996,-0.9480016,0
-0.8722155,0.6019645,-0.94067746,1
-0.719812,0.27139607,-0.9706413,0
-0.17865917,0.53812563,-0.96905786,0
-0.8754431,0.5822259,-0.94459206,1
0.23542249,0.282575,-0.984444,0
-0.48859447,0.55614495,-0.9586391,0
-0.77906305,0.31556875,-0.9588694,1
-0.7973185,0.4699421,-0.95188457,1
-0.08591238,0.31907722,-0.9820239,0
-0.024324954,0.4750426,-0.9752724,0
-0.76480263,0.45079738,-0.956677,0
-0.65328413,0.2889809,-0.9735666,0
-0.82566935,0.46234775,-0.9543522,1
-0.77690923,0.6541015,-0.94155794,1
-0.7218703,0.42537582,-0.9600627,1
-0.33615646,0.5479469,-0.9616218,0
-0.71886456,0.32506877,-0.96871734,1
-0.89009833,0.55508983,-0.94580144,1
-0.87176436,0.6475148,-0.94043803,1
-0.7789025,0.37817267,-0.95829284,1
-0.7509625,0.6141041,-0.94815654,1
-0.88202536,0.4477481,-0.9502578,1
-0.10875669,0.64612,-0.95208985,0
-0.44277275,0.513086,-0.9629949,0
-0.7371429,0.5451581,-0.9506106,0
