0,1,2,label
-0.15252891,0.3851388,-0.97651446,0
-0.9770882,0.64579576,-0.93861425,1
0.66952986,0.5998465,-0.9501871,0
-0.6747038,0.50816923,-0.95721376,0
-0.796366,0.5433063,-0.95252925,0
-0.8825763,0.68449765,-0.9392375,1
-0.6190816,0.5901928,-0.9551769,1
-0.83301854,0.51125425,-0.9549157,1
-0.80461055,0.3731966,-0.96637964,0
-0.66314375,0.9112185,-0.92327243,1
-0.7793757,0.6131463,-0.9488513,1
-0.8125775,0.45193258,-0.95854187,1
0.2851966,0.39931133,-0.92824423,0
-0.5823616,0.42381892,-0.9675897,0
-0.6811004,0.37833595,-0.96983486,1
-0.8059296,0.56164205,-0.9519018,1
-0.8325838,0.6598822,-0.94194096,0
-0.57843107,0.42853385,-0.9688769,0
-0.8819868,0.6552663,-0.94212466,1
-0.7889071,0.42021924,-0.9634406,1
-0.8598697,0.669556,-0.9410135,1
-0.058475137,0.3199949,-0.9853056,0
-0.6939713,0.33672726,-0.9724536,0
0.79889137,0.69344664,-0.9435357,0
-0.8842473,0.43064022,-0.95966923,1
-0.71848637,0.58340096,-0.947139,0
-0.41070825,0.90742767,-0.92791927,1
-0.11120561,0.68580294,-0.95465916,0
-0.65835476,0.70232534,-0.9440275,1
-0.91894114,0.51079667,-0.9485124,1
-0.7416986,0.34277856,-0.9709307,0
-0.7029519,0.34089535,-0.9709872,0
-0.7411252,0.3259021,-0.97154444,1
-0.84033847,0.47876167,-0.95725733,1
-0.67360616,0.30413997,-0.9763669,0
0.31150764,0.42363104,-0.9687342,0
-0.64951694,0.62884015,-0.944711,1
-0.5529792,0.38762853,-0.9723691,0
-0.7744125,0.39419922,-0.9665141,1
-0.8190117,0.43012547,-0.9620309,1
0.33086878,0.3147859,-0.9842005,0
0.55321187,0.3910823,-0.9867579,0
0.4123928,0.45152634,-0.96949714,0
0.83195096,0.52645427,-0.97373766,0
-0.85615027,0.61123866,-0.9395032,1
-0.85899997,0.46032974,-0.95770705,1
-0.43118972,0.6311054,-0.9533194,0
-0.029942155,0.59714955,-0.9557628,0
-0.70482814,0.4977283,-0.95654106,0
-0.78195924,0.56547356,-0.95181715,1
-0.73737025,0.5451061,-0.95215786,0
-0.88595235,0.4811615,-0.9570008,1
-0.8234498,0.4151258,-0.95789176,1
-0.4995705,0.36508387,-0.9756045,0
-0.35878068,0.5403192,-0.96168125,0
-0.67922974,0.366746,-0.959404,0
-0.57818305,0.5344277,-0.9597191,0
-0.7629978,0.77374303,-0.9358958,1
-0.24136966,0.52602845,-0.9611606,0
-0.70782745,0.30058265,-0.9760008,0
-0.97531253,0.576656,-0.9424383,1
-0.8072698,0.4124952,-0.96471965,1
-0.49450192,0.60979295,-0.9522739,0
-0.5394436,0.8192752,-0.93629134,1
-0.6563826,0.340611,-0.97320783,1
0.012430072,0.35354978,-0.9842755,0
-0.8488487,0.46282178,-0.95743054,1
-0.7567623,0.6390426,-0.9310288,1
0.09166753,0.79603493,-0.94887406,1
-0.36046195,0.52456623,-0.963611,0
-0.84506774,0.43730745,-0.95948493,1
-0.70587564,0.61934096,-0.9436806,0
-0.48359948,0.58486766,-0.9542343,0
-0.661458,0.46602434,-0.96251506,0
-0.77343726,0.6996964,-0.9396243,1
-0.45405123,0.4359418,-0.96882373,0
-0.8095642,0.4251951,-0.95928174,0
-0.7436652,0.7545049,-0.93619996,0
-0.71365607,0.25991982,-0.9784618,0
-0.20090872,0.28426665,-0.98552823,0
-0.7248112,0.42661452,-0.9643473,0
0.14652926,0.52565986,-0.9641667,0
-0.8644422,0.6014124,-0.94382566,1
-0.7368431,0.4853012,-0.95772916,0
-0.81081927,0.3562336,-0.8320737,1
-0.84630924,0.5741929,-0.9482935,1
-0.46606103,0.71706474,-0.94370234,0
-0.81529737,0.4210679,-0.962166,1
-0.7197362,0.68745005,-0.9408833,1
-0.57311714,0.5134524,-0.95964295,0
-0.8624057,0.57250655,-0.94735414,1
-0.93490964,0.6588611,-0.940238,1
-0.54990816,0.43046504,-0.96834624,0
-0.7179972,0.33507377,-0.970576,0
-0.6866038,0.28176546,-0.97736233,0
-0.82074875,0.49101344,-0.95268124,1
0.11863661,0.44391,-0.9700924,0
-0.7455,0.29600745,-0.97320926,0
-0.9170773,0.58772004,-0.94724905,1
-0.8702069,0.5085389,-0.953951,1
-0.23096013,0.51013637,-0.9598118,0
-0.67084616,0.30780357,-0.9758949,0
0.25272977,0.34301195,-0.97491294,0
-0.8970984,0.64992726,-0.938887,0
0.03685832,0.5812919,-0.95849997,0
-0.6875667,0.83076024,-0.93153787,1
-0.11208379,0.6203706,-0.9579333,0
-0.16935539,0.4212433,-0.976971,0
-0.70801395,0.2582582,-0.975388,0
-0.63541573,0.58901024,-0.95014393,0
-0.7357733,0.4824818,-0.9607141,1
-0.82793474,0.7424513,-0.93495065,1
-0.7431949,0.40323192,-0.9651913,0
-0.78330886,0.36751193,-0.96785134,1
-0.71894926,0.42318723,-0.96535695,0
-0.78138465,0.68726885,-0.9367132,1
0.026657999,0.5060863,-0.96750605,0
-0.7215401,0.474342,-0.9613829,1
-0.8108287,0.4123909,-0.964667,1
-0.50351727,0.45292485,-0.9667115,0
-0.1810717,0.7430713,-0.93644977,0
-0.85525185,0.42040104,-0.9572541,1
0.26646996,0.40661466,-0.970743,0
-0.25401682,0.65901756,-0.9535637,0
-0.7752136,0.578919,-0.950721,0
-0.83970046,0.5641749,-0.95113057,1
-0.8376521,0.77222383,-0.9319043,1
-0.89918286,0.5578899,-0.94910216,1
-0.6494331,0.3381691,-0.97448134,1
-0.7680676,0.39002892,-0.96677065,0
-0.19924489,0.31968328,-0.9814679,0
-0.83780706,0.4569519,-0.9556208,1
-0.67882246,0.36911806,-0.97038096,0
-0.6666673,0.5867038,-0.9530553,0
-0.6621107,0.57586956,-0.9553703,1
-0.1860022,0.39237016,-0.9774951,0
0.21496153,0.5869236,-0.94195235,0
-0.16062373,0.54430836,-0.96645546,0
-0.6963798,0.31185973,-0.9748783,0
-0.84587693,0.5165206,-0.9534964,1
-0.009645164,0.2831853,-0.9731142,0
-0.6703573,0.55773556,-0.95383465,0
-0.6501715,0.6892648,-0.94416827,1
-0.8885392,0.62203735,-0.94398046,1
-0.48083776,0.52744144,-0.9607728,1
-0.6459881,0.5381612,-0.95707947,0
-0.7005205,0.47792956,-0.9565313,1
-0.8839221,0.4712846,-0.9580132,1
-0.5652355,0.3485666,-0.9741361,0
-0.85772306,0.44934914,-0.9587139,1
-0.7438221,0.27967948,-0.9726505,0
-0.6001797,0.7869437,-0.9378674,1
-0.8433466,0.5400391,-0.9527687,1
-0.4456826,0.64059097,-0.9506834,1
-0.8275537,0.59436905,-0.9482088,1
-0.8404131,0.478072,-0.9575742,1
-0.82083917,0.76944745,-0.9328081,1
-0.6668533,0.6508269,-0.94852835,1
0.44936365,0.38620934,-0.9895485,0
0.2058124,0.30986077,-0.9930176,0
-0.7643559,0.56183237,-0.9522651,1
-0.8234974,0.70822,-0.93813634,1
-0.8268912,0.48663396,-0.9567837,1
-0.48443076,0.63526,-0.95136905,0
-0.3165063,0.68340874,-0.94821376,0
-0.36787933,0.4116996,-0.9742452,0
-0.328817,0.4535662,-0.96731615,0
-0.7571673,0.6739322,-0.9449078,1
-0.8134792,0.5119684,-0.9547264,1
-0.7776724,0.5027145,-0.95645636,1
-0.57810956,0.8143824,-0.9316693,1
-0.83905613,0.49379906,-0.9550935,1
-0.65122163,0.54045534,-0.9587042,1
-0.8039986,0.5394095,-0.9514896,0
-0.80373657,0.38826704,-0.96619695,1
-0.8207519,0.41096446,-0.9591698,1
-0.6906597,0.4258575,-0.9658925,1
-0.7074281,0.4707207,-0.96197176,0
-0.73259294,0.40577814,-0.96622014,1
-0.622124,0.3316272,-0.9749895,1
-0.67811847,0.57179517,-0.9530761,0
-0.8554832,0.41904628,-0.94775236,1
-0.16472498,0.51106554,-0.9682414,0
-0.868933,0.4531625,-0.9597663,1
-0.40784535,0.48671326,-0.9617374,1
-0.5864001,0.406976,-0.96927637,0
-0.7392393,0.30531532,-0.9735782,0
-0.7843926,0.47642574,-0.95914805,1
-0.7032851,0.3486128,-0.9702009,0
-0.87566996,0.47366038,-0.9550987,1
-0.7070816,0.46931496,-0.961869,0
-0.69760925,0.5527411,-0.9526815,0
-0.27032277,0.36668843,-0.97850114,0
-0.5636675,0.6962424,-0.94406456,0
-0.5201088,0.6929544,-0.9472633,1
-0.7213119,0.42845094,-0.9631561,0
-0.6662185,0.4270773,-0.9634495,0
-0.9220724,0.47707075,-0.94965655,1
-0.7738857,0.3603441,-0.9679473,0
-0.44790816,0.54893196,-0.9586028,0
0.43626267,0.5657831,-0.93472266,0
-0.7100628,0.60619426,-0.9508488,1
-0.7050621,0.6889226,-0.94252676,1
0.1729812,0.4650467,-0.9737885,0
-0.6579208,0.71975535,-0.94276696,1
-0.43099678,0.57595897,-0.9591486,0
-0.8947802,0.5593042,-0.9495986,1
0.73571616,0.43619522,-0.93524474,0
-0.80102086,0.4501347,-0.9578178,1
-0.7364737,0.48994535,-0.95520884,0
-0.91458654,0.62052214,-0.9434357,1
-0.54467094,0.7079036,-0.9447891,1
-0.7798841,0.36517292,-0.9685343,1
-0.76140225,0.60154146,-0.9486114,1
-0.84791946,0.537695,-0.9541497,1
0.5194071,0.6224557,-0.9251051,0
-0.7498781,0.45782724,-0.961647,0
-0.7059314,0.50736606,-0.9575352,0
-0.8287971,0.46082968,-0.96112704,1
-0.6361059,0.41819724,-0.96790415,0
-0.7475761,0.37309927,-0.9681845,1
-0.68745035,0.47066626,-0.96193373,0
-0.8826207,0.6086164,-0.94543254,1
-0.849006,0.6222634,-0.9458253,1
-0.86311805,0.46351764,-0.95890325,1
-0.6097899,0.5954641,-0.95417804,1
-0.6176724,0.5154597,-0.8614751,1
-0.8039775,0.38517898,-0.9642044,1
-0.808434,0.48687914,-0.9581008,0
-0.84253716,0.56821537,-0.9499702,0
-0.3984653,0.8251637,-0.93601996,1
-0.445155,0.4754039,-0.96766686,0
-0.37728718,0.5608392,-0.95705175,0
-0.79899544,0.48650107,-0.95775145,1
-0.100566,0.60722804,-0.9553192,0
-0.7242674,0.29379284,-0.97521245,0
-0.6858714,0.33291918,-0.9729732,0
-0.77383095,0.41179863,-0.9656067,1
0.05981064,0.6502268,-0.948849,0
-0.7445321,0.37848824,-0.96809924,1
0.19024974,0.5224992,-0.95925266,0
-0.7050908,0.30116284,-0.97577995,0
0.49737924,0.64761156,-0.9571068,0
-0.26008233,0.8012677,-0.9388312,0
-0.5300434,0.39347488,-0.96965283,0
-0.7070962,0.36164862,-0.9698047,0
-0.42371935,0.6102393,-0.9517381,0
-0.8044022,0.51136863,-0.94693434,0
-0.66647893,0.47653604,-0.96207756,0
-0.83188105,0.44197062,-0.96108466,1
0.26920104,0.3721975,-0.99013877,0
-0.3915357,0.9388808,-0.9247727,1
-0.74305445,0.3703606,-0.9691379,0
-0.16501755,0.40056598,-0.9814689,0
-0.76091456,0.33957493,-0.97113353,1
-0.24656361,0.3724149,-0.9778198,0
-0.75723815,0.39031848,-0.96811986,1
0.0016636848,0.676044,-0.95088553,0
-0.5611011,0.52472454,-0.95776653,1
-0.8721758,0.50890476,-0.954255,1
-0.79679686,0.61626947,-0.94853663,1
-0.72481936,0.4493358,-0.96314454,1
-0.8392806,0.48337963,-0.95632875,1
0.11484581,0.39779645,-0.98110086,0
-0.6862111,0.3219599,-0.9754912,0
-0.69143325,0.29742348,-0.9749979,0
-0.61986095,0.41225442,-0.96864617,0
0.06145972,0.46001863,-0.97402763,0
-0.64266604,0.5272653,-0.95703954,1
-0.7645686,0.49498737,-0.95886683,1
-0.77149904,0.42882782,-0.9610142,0
-0.49891666,0.84580815,-0.9329518,1
-0.47471443,0.6843575,-0.9463228,0
-0.29532665,0.57811075,-0.95815575,0
-0.6686633,0.3843503,-0.9709395,1
-0.76762336,0.43821922,-0.96255296,0
-0.84340304,0.4525395,-0.95862746,1
-0.8806379,0.5540807,-0.95134413,1
-0.349279,0.9544364,-0.92723453,1
-0.88507205,0.43809187,-0.9592366,1
-0.08331752,0.8857188,-0.93226445,1
-0.7273179,0.289085,-0.97554886,0
-0.6367355,0.6218939,-0.9499341,1
0.10320407,0.38003728,-0.97773874,1
-0.08653408,0.66695887,-0.9502672,0
-0.7794846,0.43933997,-0.96193236,0
0.4135539,0.3914643,-0.97952724,0
-0.6685506,0.45707083,-0.96351224,1
-0.6713348,0.34762692,-0.97272795,0
-0.70656645,0.57738423,-0.95056903,0
-0.40179235,0.8577219,-0.9321593,1
-0.8294807,0.40438116,-0.9626641,1
-0.5028548,0.84455204,-0.93488294,1
-0.76591104,0.72809273,-0.93910354,1
-0.65387315,0.28269604,-0.9779957,1
-0.6754785,0.41025499,-0.9672646,0
-0.6415194,0.67110354,-0.9473452,1
-0.532235,0.81716955,-0.93495876,1
-0.69579905,0.40539992,-0.96579564,0
-0.75726205,0.51792717,-0.956493,0
-0.6866095,0.6258852,-0.9490235,1
-0.8744635,0.7022509,-0.9346233,1
-0.75224644,0.4475307,-0.96291625,0
-0.797546,0.44852135,-0.96034783,1
-0.68186873,0.71825826,-0.939847,1
-0.88278806,0.74762,-0.9284863,1
-0.5963508,0.759059,-0.9403609,1
-0.80612326,0.46607304,-0.9598997,0
-0.9455837,0.58334935,-0.9426397,1
-0.66478866,0.31992078,-0.9757956,0
-0.80577934,0.41762954,-0.9633902,0
-0.80717385,0.42648923,-0.9633591,1
-0.8147836,0.56328636,-0.9506938,1
-0.45966846,0.40007865,-0.97283065,0
-0.270072,0.53897226,-0.9663628,0
-0.5335975,0.81211376,-0.93570584,1
-0.71406674,0.36730093,-0.9698293,0
-0.775071,0.38623428,-0.95892197,0
-0.80077183,0.58611363,-0.94813746,1
0.091630995,0.3915174,-0.97841364,0
-0.72982806,0.5121172,-0.9565863,1
-0.8082485,0.6717975,-0.9404364,1
-0.78917205,0.431592,-0.96148777,1
-0.7303842,0.34455758,-0.97090596,0
-0.7027393,0.36217606,-0.9711498,0
0.2600686,-1.0,0.9999999,0
-0.5248445,0.77281284,-0.9382883,0
-0.7833133,0.42322955,-0.9616312,1
-0.68104994,0.58186585,-0.9493756,0
-0.78733575,0.41698375,-0.96372056,0
0.1898197,0.280923,-0.9776026,0
-0.6611883,0.6508615,-0.9496467,1
-0.7735536,0.6809222,-0.9413374,1
-0.81417274,0.65264434,-0.9424962,1
-0.7164501,0.44117826,-0.96439713,0
-0.6751393,0.32538977,-0.97472227,0
0.711348,0.6017277,-0.97186154,0
-0.78478366,0.57059246,-0.95070684,1
-0.51234,0.43597394,-0.96805733,0
-0.64026195,0.38454702,-0.9699577,0
0.51343256,0.6887006,-0.9592657,0
-0.74031055,0.4424177,-0.9620333,1
-0.76157856,0.55621463,-0.9550706,1
-0.84655225,0.5667436,-0.94892144,1
-0.8659017,0.53985775,-0.9512598,1
-0.41109484,0.47474927,-0.9661682,0
-0.799083,0.3919203,-0.96673995,1
-0.07509315,0.69395494,-0.94159466,0
-0.4797202,0.88905156,-0.9285009,1
-0.09565079,0.2227931,-0.984675,0
-0.74074864,0.7802584,-0.8995779,1
0.11696464,0.54674834,-0.9669312,0
-0.18653664,0.83686113,-0.93596995,0
-0.72720593,0.39477876,-0.96756256,0
-0.5506984,0.43913874,-0.9655851,1
-0.8137152,0.69268495,-0.9391608,1
-0.6187827,0.47408217,-0.96450365,1
-0.05547601,0.70305777,-0.9413482,0
-0.62300503,0.7384813,-0.9418296,1
-0.22375739,0.34372526,-0.9845132,0
0.42118198,0.51843226,-0.9712181,0
-0.67741334,0.56948686,-0.9538026,1
0.11002612,0.50957423,-0.9668922,0
-0.6800685,0.29228657,-0.9772795,1
-0.7385494,0.4666875,-0.9593512,0
-0.7344159,0.7520397,-0.939681,1
-0.85185355,0.6647141,-0.9386155,0
-0.20690933,0.29990816,-0.9789901,0
-0.8952257,0.4753788,-0.9566963,1
-0.4218531,0.44318295,-0.9699668,0
-0.7486634,0.46360508,-0.9604074,1
-0.69625795,0.34264892,-0.97267026,0
-0.8230706,0.44169354,-0.96170545,1
-0.8063397,0.48709923,-0.95710444,1
-0.8417783,0.67973346,-0.93441707,0
-0.6985296,0.32757497,-0.97218364,0
-0.7999084,0.6280911,-0.9462593,1
-0.8226376,0.70390034,-0.93978834,1
-0.36649048,0.59547263,-0.95921767,0
-0.76565,0.36766827,-0.96421003,0
-0.65747106,0.4268739,-0.9636344,0
-0.8754101,0.5664522,-0.9483439,1
-0.747246,0.27484787,-0.9729298,0
-0.8656564,0.54534715,-0.9514795,1
-0.8103464,0.5787978,-0.9517475,1
-0.6807886,0.5199637,-0.9568581,0
-0.76449907,0.40604386,-0.965539,1
-0.85124224,0.5154687,-0.9536621,1
-0.8899838,0.73042786,-0.93476284,1
-0.64880943,0.3213029,-0.9755524,0
-0.83838254,0.45162356,-0.9605218,1
-0.43954402,1.0,-0.919583,1
-0.66626596,0.2807292,-0.9776515,0
-0.7935406,0.34121922,-0.9687496,0
-0.7103309,0.5165619,-0.9572503,0
-0.8750905,0.48169008,-0.95609504,1
-0.6720495,0.35262817,-0.9722921,0
-0.61885583,0.4136453,-0.96817774,1
-0.8747608,0.5258031,-0.9520049,1
-0.08081418,0.38587153,-0.9756747,0
-0.6788026,0.42541984,-0.9659714,0
-0.88754296,0.46968615,-0.95733786,1
-0.6053581,0.28585145,-0.97905624,0
-0.70488405,0.5977468,-0.95286834,1
-0.623171,0.3601765,-0.9717245,0
-0.7912222,0.40979522,-0.96403,1
-0.7782833,0.45086864,-0.96209896,1
-0.81390786,0.5959189,-0.947903,1
-0.8972028,0.4591688,-0.9571029,1
-0.6655927,0.5753974,-0.9529995,0
0.087059975,0.5907303,-0.9571586,0
-0.37027323,0.3686167,-0.97808814,0
-0.29071626,0.33966902,-0.9808824,0
-0.8568902,0.4254245,-0.96097636,1
-0.8901106,0.5586018,-0.94930357,1
0.19503331,0.61406827,-0.9640981,0
-0.80530196,0.44680062,-0.9614202,1
0.14085007,0.247697,-0.98803204,0
-0.72828114,0.41944516,-0.9648237,0
-0.91083884,0.5522986,-0.9487423,1
-0.87589204,0.6350362,-0.94357365,1
-0.5553274,0.45286733,-0.96502507,0
-0.27140698,0.53813255,-0.9682187,0
-0.69857156,0.27088833,-0.97804946,0
0.13487965,0.4005713,-0.9553686,0
-0.813822,0.46678516,-0.9591587,0
-0.6180207,0.32410264,-0.9760855,0
-0.66160923,0.39952376,-0.968276,0
-0.9023875,0.47275153,-0.9568826,1
-0.8240932,0.6014179,-0.9495626,1
-0.7243228,0.35291713,-0.9704173,1
-0.75929064,0.47006616,-0.9602427,1
-0.5658771,0.42316735,-0.9688418,0
0.061768174,0.7770364,-0.9470179,1
-0.763175,0.5472135,-0.95032334,0
-0.7287999,0.27040607,-0.97667146,0
-0.8792572,0.45595735,-0.95699567,1
-0.8131625,0.4959971,-0.95757955,1
-0.6854521,0.34564078,-0.9720928,1
-0.5719699,0.91627336,-0.92466724,1
-0.35554034,0.5901843,-0.9575638,1
-0.85723054,0.5016107,-0.95592,0
-0.7683423,0.38473678,-0.96818703,1
-0.6852969,0.4010373,-0.96771306,0
-0.54636,0.5063121,-0.9616369,0
-0.5530277,0.75997806,-0.93761456,0
-0.8007676,0.4013702,-0.96466506,1
-0.77666295,0.6629463,-0.9423326,1
-0.7148982,0.57852405,-0.95211613,0
-0.81745315,0.49100536,-0.9561893,1
0.028603315,0.3726282,-0.97967917,0
-0.8935021,0.52376986,-0.9361099,1
-0.061000347,0.49222174,-0.9657892,0
-0.69096243,0.9020152,-0.92382133,1
-0.68981844,0.7533885,-0.93889135,1
-0.74725103,0.52380973,-0.95357776,0
-0.8486801,0.73591566,-0.93547356,1
-0.24662897,0.63392836,-0.950261,0
-0.66118693,0.37725657,-0.9703723,1
-0.20464152,0.21037269,-0.9912403,0
-0.14926502,0.4016904,-0.97705567,0
-0.8194658,0.42835593,-0.96338564,1
-0.79047346,0.47575492,-0.9596227,1
-0.70648605,0.53182673,-0.95552033,0
-0.6866089,0.38804325,-0.9678303,1
-0.5438058,0.33123964,-0.9760286,1
-0.61032325,0.47205415,-0.9624284,0
-0.0025960803,0.37674108,-0.97782695,0
-0.44863647,0.6776147,-0.9449599,0
-0.9308884,0.6095365,-0.9451014,1
-0.41064078,0.696638,-0.9490459,1
-0.9156668,0.5954587,-0.94342947,1
-0.7113222,0.24820289,-0.97762674,0
-0.82835966,0.46039453,-0.9596217,1
-0.6971228,0.5765682,-0.9523391,0
-0.7287588,0.35068935,-0.9715233,1
-0.020129323,0.46190828,-0.97272974,0
-0.5518857,0.48423055,-0.9634087,0
-0.6726525,0.2929263,-0.97724843,0
-0.85575396,0.47838813,-0.953417,1
-0.71631277,0.496345,-0.9597967,0
-0.7527865,0.36887616,-0.9691285,0
-0.70558125,0.68013453,-0.94488287,1
-0.82844114,0.51531684,-0.95425445,1
-0.1159296,0.4176613,-0.976511,0
0.24340588,0.25787508,-0.9890858,0
-0.4716659,0.6018807,-0.9575999,0
-0.098167,0.42708856,-0.9754667,0
-0.72432786,0.54633147,-0.9543999,1
-0.7054345,0.24876979,-0.97846484,0
-0.86480606,0.70613503,-0.93645257,1
-0.21938369,0.45189285,-0.9663054,0
-0.5716799,0.46599355,-0.96545976,0
-0.72324944,0.34308815,-0.965367,1
-0.85752183,0.47295684,-0.9584439,1
-0.60884684,0.5907281,-0.95447654,1
-0.7522857,0.38905367,-0.9676847,0
-0.81830305,0.46709564,-0.9581292,1
-0.4445637,0.49232408,-0.96371853,0
-0.7926734,0.52140594,-0.9554125,1
-0.81175625,0.3067307,-0.94598514,0
-0.56838644,0.7187755,-0.9431548,0
-0.6872571,0.28089947,-0.97794646,0
-0.3816253,0.50738233,-0.96474916,0
-0.719895,0.46061444,-0.9623929,1
-0.8806716,0.53657824,-0.9514146,1
-0.7774743,0.41915902,-0.9647132,1
-0.7066572,0.40278804,-0.9673278,1
-0.2526573,0.3621893,-0.9830763,0
-0.1380719,0.65423936,-0.9305331,0
-0.8106077,0.45148712,-0.96099246,1
-0.5486271,0.8276099,-0.93280506,1
-0.68273973,0.5954256,-0.9493211,0
-0.11709905,0.47524905,-0.96612567,0
-0.72573596,0.37097126,-0.969925,0
0.24469024,0.36996794,-0.9751344,0
-0.6869504,0.6366928,-0.9500444,1
-0.78207135,0.618295,-0.9471748,1
-0.63658947,0.45053986,-0.96380454,1
-0.8166767,0.38502386,-0.96557695,1
-0.12044829,0.61278313,-0.9615909,0
-0.7977953,0.46065122,-0.9582362,1
-0.8499935,0.49549493,-0.9555816,1
-0.85236835,0.4642837,-0.95902306,1
-0.6956427,0.6092927,-0.9525408,1
0.12457025,0.5621607,-0.95546395,0
-0.060925364,0.5800869,-0.9637962,0
-0.4988395,0.68803173,-0.9453143,0
-0.8806844,0.6221247,-0.9423747,1
-0.8928539,0.47294784,-0.9466609,1
-0.7339277,0.31426197,-0.97245103,0
-0.24515337,0.5646654,-0.9657694,0
-0.8830757,0.60490274,-0.945655,1
0.12871122,0.34086147,-0.98502165,0
-0.5288899,0.58446753,-0.95645344,0
-0.78995556,0.35440096,-0.9616769,1
-0.8091363,0.49907598,-0.95342916,1
-0.16135982,0.35807133,-0.9813762,0
-0.10288072,0.5012232,-0.97302985,0
-0.7801732,0.48418343,-0.95743394,0
-0.7179352,0.7633393,-0.93402714,1
-0.83516407,0.49060926,-0.9564152,1
-0.7945208,0.6717353,-0.9414841,1
-0.39362353,0.5730015,-0.9598048,0
-0.893916,0.57812846,-0.9477175,1
-0.6723505,0.30247587,-0.9743327,0
-0.020095706,0.46376804,-0.9778047,0
